I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-136, -48, 87, 92, -112, 19, 1834, 0, 9, -48, -9, -29, 
-136, -48, 87, 92, -112, 19, 1834, 0, 9, -48, -9, -29, 
-136, -48, 87, 92, -112, 19, 1834, 0, 9, -48, -9, -29, 
-136, -48, 87, 92, -112, 19, 1834, 0, 9, -48, -9, -29, 
-131, -43, 87, 87, -109, 21, 1844, 4, 24, -43, -4, -24, 
-126, -39, 87, 82, -107, 24, 1844, 9, 29, -39, 0, -19, 
-122, -34, 87, 78, -104, 26, 1844, 14, 34, -34, 4, -14, 
-117, -29, 87, 73, -102, 29, 1844, 19, 39, -29, 9, -9, 
-107, -14, 92, 61, -100, 39, 1854, 29, 48, -19, 19, 0, 
-107, -9, 97, 58, -102, 43, 1854, 29, 48, -19, 19, 0, 
-107, -4, 102, 56, -104, 48, 1854, 29, 48, -19, 19, 0, 
-107, 0, 107, 53, -107, 53, 1854, 29, 48, -19, 19, 0, 
-97, 9, 107, 43, -102, 58, 1854, 39, 58, -14, 29, 0, 
-97, 9, 107, 43, -102, 58, 1854, 39, 58, -9, 29, 0, 
-97, 9, 107, 43, -102, 58, 1854, 39, 58, -4, 29, 0, 
-97, 9, 107, 43, -102, 58, 1854, 39, 58, 0, 29, 0, 
-82, 14, 97, 34, -90, 56, 1844, 43, 68, 9, 39, 9, 
-78, 19, 97, 29, -87, 58, 1844, 48, 68, 9, 39, 9, 
-73, 24, 97, 24, -85, 61, 1844, 53, 68, 9, 39, 9, 
-68, 29, 97, 19, -82, 63, 1844, 58, 68, 9, 39, 9, 
-63, 39, 102, 12, -82, 70, 1830, 48, 68, 9, 39, 14, 
-53, 43, 97, 4, -75, 70, 1820, 48, 68, 9, 48, 19, 
-43, 48, 92, -2, -68, 70, 1815, 48, 78, 14, 48, 24, 
-34, 53, 87, -9, -61, 70, 1800, 43, 78, 14, 48, 29, 
-34, 48, 82, -7, -58, 65, 1786, 39, 73, 19, 63, 19, 
-24, 48, 73, -12, -48, 61, 1781, 34, 73, 19, 63, 24, 
-29, 48, 78, -9, -53, 63, 1766, 29, 73, 24, 68, 24, 
-34, 53, 87, -9, -61, 70, 1761, 14, 73, 29, 68, 24, 
-29, 48, 78, -9, -53, 63, 1766, 14, 63, 24, 63, 19, 
-24, 48, 73, -12, -48, 61, 1761, 14, 63, 14, 58, 19, 
-24, 43, 68, -9, -46, 56, 1761, 14, 58, 9, 53, 24, 
-24, 39, 63, -7, -43, 51, 1766, 4, 58, 4, 48, 24, 
-29, 24, 53, 2, -41, 39, 1771, 9, 43, -9, 43, 14, 
-34, 9, 43, 12, -39, 26, 1771, 4, 34, -14, 39, 4, 
-43, -4, 39, 24, -41, 17, 1776, 4, 34, -14, 29, -9, 
-48, -9, 39, 29, -43, 14, 1781, 0, 24, -24, 19, -19, 
-53, -14, 39, 34, -46, 12, 1786, 0, 29, -14, 14, -9, 
-53, -14, 39, 34, -46, 12, 1786, 0, 29, -14, 14, -9, 
-63, -14, 48, 39, -56, 17, 1790, 0, 29, -14, 14, -9, 
-63, -14, 48, 39, -56, 17, 1790, -4, 24, -14, 9, -9, 
-58, -19, 39, 39, -48, 9, 1781, -4, 19, -34, 14, -19, 
-58, -19, 39, 39, -48, 9, 1781, -14, 14, -39, 9, -24, 
-58, -24, 34, 41, -46, 4, 1781, -19, 14, -39, 9, -24, 
-63, -24, 39, 43, -51, 7, 1781, -19, 9, -39, 9, -24, 
-63, -14, 48, 39, -56, 17, 1776, -14, 14, -39, 9, -29, 
-63, -14, 48, 39, -56, 17, 1776, -19, 14, -39, 9, -39, 
-63, -14, 48, 39, -56, 17, 1776, -19, 14, -39, 4, -43, 
-63, -19, 43, 41, -53, 12, 1776, -19, 14, -39, 4, -48, 
-82, -29, 53, 56, -68, 12, 1781, -29, 4, -34, -4, -43, 
-82, -34, 48, 58, -65, 7, 1781, -39, -4, -39, -9, -48, 
-82, -39, 43, 61, -63, 2, 1786, -39, -4, -43, -14, -48, 
-82, -43, 39, 63, -61, -2, 1790, -39, -9, -48, -19, -53, 
-97, -48, 48, 73, -73, 0, 1790, -34, -4, -58, -24, -58, 
-112, -53, 58, 82, -85, 2, 1790, -34, -9, -63, -29, -63, 
-117, -58, 58, 87, -87, 0, 1790, -34, -9, -63, -29, -63, 
-126, -63, 63, 95, -95, 0, 1795, -29, -9, -68, -29, -68, 
-131, -58, 73, 95, -102, 7, 1786, -39, -9, -63, -24, -78, 
-136, -63, 73, 100, -104, 4, 1790, -48, -9, -63, -24, -82, 
-146, -68, 78, 107, -112, 4, 1795, -48, -14, -63, -29, -87, 
-141, -73, 68, 107, -104, -2, 1795, -58, -14, -68, -34, -92, 
-141, -63, 78, 102, -109, 7, 1805, -48, -9, -63, -24, -87, 
-141, -63, 78, 102, -109, 7, 1805, -48, -9, -63, -24, -87, 
-146, -63, 82, 104, -114, 9, 1805, -48, -9, -58, -24, -87, 
-151, -63, 87, 107, -119, 12, 1805, -48, -9, -58, -24, -87, 
-141, -68, 73, 104, -107, 2, 1795, -53, -19, -73, -34, -78, 
-141, -68, 73, 104, -107, 2, 1795, -53, -19, -73, -39, -78, 
-141, -68, 73, 104, -107, 2, 1790, -53, -19, -73, -39, -78, 
