I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
107, 136, 29, -122, 39, 82, -1015, 185, 546, 214, 58, -29, 
107, 136, 29, -122, 39, 82, -1015, 185, 546, 214, 58, -29, 
107, 136, 29, -122, 39, 82, -1015, 185, 546, 214, 58, -29, 
107, 136, 29, -122, 39, 82, -1015, 185, 546, 214, 58, -29, 
107, 141, 34, -124, 36, 87, -1015, 190, 551, 219, 68, -19, 
107, 146, 39, -126, 34, 92, -1015, 195, 556, 224, 68, -19, 
107, 151, 43, -129, 31, 97, -1015, 200, 561, 229, 68, -19, 
107, 156, 48, -131, 29, 102, -1015, 204, 566, 234, 68, -19, 
107, 156, 48, -131, 29, 102, -1005, 219, 575, 248, 78, -19, 
107, 156, 48, -131, 29, 102, -1005, 224, 585, 253, 78, -19, 
107, 156, 48, -131, 29, 102, -1005, 229, 595, 258, 78, -19, 
107, 156, 48, -131, 29, 102, -1005, 234, 605, 263, 78, -19, 
107, 156, 48, -131, 29, 102, -1000, 248, 619, 268, 87, -9, 
107, 156, 48, -131, 29, 102, -995, 253, 624, 273, 87, -9, 
107, 156, 48, -131, 29, 102, -990, 258, 629, 278, 87, -9, 
107, 156, 48, -131, 29, 102, -985, 263, 634, 283, 87, -9, 
117, 156, 39, -136, 39, 97, -985, 278, 649, 297, 97, 0, 
117, 156, 39, -136, 39, 97, -985, 283, 653, 302, 97, 0, 
117, 156, 39, -136, 39, 97, -985, 287, 658, 307, 97, 0, 
117, 156, 39, -136, 39, 97, -985, 292, 663, 312, 97, 0, 
126, 156, 29, -141, 48, 92, -976, 302, 673, 326, 107, 9, 
126, 156, 29, -141, 48, 92, -976, 312, 683, 331, 107, 9, 
126, 156, 29, -141, 48, 92, -976, 322, 692, 336, 107, 9, 
126, 156, 29, -141, 48, 92, -976, 331, 702, 341, 107, 9, 
136, 156, 19, -146, 58, 87, -966, 346, 712, 346, 117, 9, 
136, 156, 19, -146, 58, 87, -966, 351, 722, 351, 117, 9, 
136, 156, 19, -146, 58, 87, -966, 356, 732, 356, 117, 9, 
136, 156, 19, -146, 58, 87, -966, 361, 741, 361, 117, 9, 
136, 165, 29, -151, 53, 97, -956, 370, 751, 370, 126, 9, 
136, 165, 29, -151, 53, 97, -956, 380, 761, 380, 126, 9, 
136, 165, 29, -151, 53, 97, -956, 390, 771, 390, 126, 9, 
136, 165, 29, -151, 53, 97, -956, 400, 780, 400, 126, 9, 
146, 156, 9, -151, 68, 82, -946, 414, 795, 414, 136, 19, 
146, 156, 9, -151, 68, 82, -946, 419, 800, 419, 136, 19, 
146, 156, 9, -151, 68, 82, -946, 424, 805, 424, 136, 19, 
146, 156, 9, -151, 68, 82, -946, 429, 810, 429, 136, 19, 
146, 146, 0, -146, 73, 73, -936, 439, 824, 434, 146, 29, 
146, 146, 0, -146, 73, 73, -936, 448, 829, 439, 146, 29, 
146, 146, 0, -146, 73, 73, -936, 458, 834, 444, 146, 29, 
146, 146, 0, -146, 73, 73, -936, 468, 839, 448, 146, 29, 
156, 136, -19, -146, 87, 58, -936, 478, 844, 458, 156, 29, 
156, 136, -19, -146, 87, 58, -936, 478, 849, 458, 156, 29, 
156, 136, -19, -146, 87, 58, -936, 478, 854, 458, 156, 29, 
156, 136, -19, -146, 87, 58, -936, 478, 858, 458, 156, 29, 
156, 131, -24, -143, 90, 53, -927, 488, 868, 468, 146, 19, 
156, 126, -29, -141, 92, 48, -927, 488, 868, 468, 146, 19, 
156, 122, -34, -139, 95, 43, -927, 488, 868, 468, 146, 19, 
156, 117, -39, -136, 97, 39, -927, 488, 868, 468, 146, 19, 
156, 117, -39, -136, 97, 39, -927, 478, 858, 458, 146, 19, 
156, 117, -39, -136, 97, 39, -927, 478, 858, 458, 146, 19, 
156, 117, -39, -136, 97, 39, -927, 478, 858, 458, 146, 19, 
156, 117, -39, -136, 97, 39, -927, 478, 858, 458, 146, 19, 
156, 117, -39, -136, 97, 39, -932, 458, 849, 444, 141, 19, 
156, 117, -39, -136, 97, 39, -936, 448, 839, 439, 136, 19, 
156, 117, -39, -136, 97, 39, -941, 439, 829, 434, 131, 19, 
156, 117, -39, -136, 97, 39, -946, 429, 819, 429, 126, 19, 
151, 117, -34, -134, 92, 41, -961, 409, 790, 409, 122, 9, 
146, 117, -29, -131, 87, 43, -966, 390, 771, 400, 117, 9, 
141, 117, -24, -129, 82, 46, -971, 370, 751, 390, 112, 9, 
136, 117, -19, -126, 78, 48, -976, 351, 732, 380, 107, 9, 
126, 117, -9, -122, 68, 53, -990, 322, 702, 361, 102, 0, 
126, 117, -9, -122, 68, 53, -995, 302, 673, 341, 97, 0, 
126, 117, -9, -122, 68, 53, -1000, 283, 644, 322, 92, 0, 
126, 117, -9, -122, 68, 53, -1005, 263, 614, 302, 87, 0, 
122, 126, 4, -124, 58, 65, -1015, 229, 585, 278, 73, -9, 
117, 126, 9, -122, 53, 68, -1024, 204, 556, 253, 68, -9, 
112, 126, 14, -119, 48, 70, -1034, 180, 527, 229, 63, -9, 
107, 126, 19, -117, 43, 73, -1044, 156, 497, 204, 58, -9, 
97, 136, 39, -117, 29, 87, -1058, 131, 468, 180, 43, -24, 
97, 136, 39, -117, 29, 87, -1063, 107, 439, 156, 29, -29, 
97, 136, 39, -117, 29, 87, -1068, 82, 409, 131, 14, -34, 
97, 136, 39, -117, 29, 87, -1073, 58, 380, 107, 0, -39, 
92, 136, 43, -114, 24, 90, -1088, 39, 351, 78, -9, -43, 
87, 136, 48, -112, 19, 92, -1093, 19, 331, 58, -19, -48, 
82, 136, 53, -109, 14, 95, -1098, 0, 312, 39, -29, -53, 
78, 136, 58, -107, 9, 97, -1102, -19, 292, 19, -39, -58, 
73, 146, 73, -109, 0, 109, -1112, -34, 268, 4, -48, -63, 
68, 146, 78, -107, -4, 112, -1112, -48, 253, -9, -58, -68, 
63, 146, 82, -104, -9, 114, -1112, -63, 239, -24, -68, -73, 
58, 146, 87, -102, -14, 117, -1112, -78, 224, -39, -78, -78, 
48, 146, 97, -97, -24, 122, -1122, -92, 204, -63, -92, -82, 
48, 146, 97, -97, -24, 122, -1122, -97, 195, -78, -97, -87, 
48, 146, 97, -97, -24, 122, -1122, -102, 185, -92, -102, -92, 
48, 146, 97, -97, -24, 122, -1122, -107, 175, -107, -107, -97, 
48, 141, 92, -95, -21, 117, -1112, -117, 165, -112, -122, -102, 
48, 136, 87, -92, -19, 112, -1112, -117, 165, -117, -126, -107, 
48, 131, 82, -90, -17, 107, -1112, -117, 165, -122, -131, -112, 
48, 126, 78, -87, -14, 102, -1112, -117, 165, -126, -136, -117, 
39, 122, 82, -80, -21, 102, -1112, -126, 161, -131, -146, -122, 
39, 117, 78, -78, -19, 97, -1112, -126, 156, -136, -146, -126, 
39, 112, 73, -75, -17, 92, -1112, -126, 151, -141, -146, -131, 
39, 107, 68, -73, -14, 87, -1112, -126, 146, -146, -146, -136, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -151, -156, -136, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -156, -156, -136, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -161, -156, -136, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -165, -156, -136, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -165, -165, -136, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -165, -165, -136, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -165, -165, -136, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -165, -165, -136, 
29, 97, 68, -63, -19, 82, -1112, -136, 136, -175, -165, -146, 
29, 97, 68, -63, -19, 82, -1112, -136, 136, -175, -165, -146, 
29, 97, 68, -63, -19, 82, -1112, -136, 136, -175, -165, -146, 
29, 97, 68, -63, -19, 82, -1112, -136, 136, -175, -165, -146, 
39, 87, 48, -63, -4, 68, -1102, -136, 146, -175, -165, -136, 
39, 87, 48, -63, -4, 68, -1102, -136, 146, -175, -165, -136, 
39, 87, 48, -63, -4, 68, -1102, -136, 146, -175, -165, -136, 
39, 87, 48, -63, -4, 68, -1102, -136, 146, -175, -165, -136, 
29, 97, 68, -63, -19, 82, -1102, -136, 146, -175, -165, -146, 
29, 97, 68, -63, -19, 82, -1102, -136, 146, -175, -165, -146, 
29, 97, 68, -63, -19, 82, -1102, -136, 146, -175, -165, -146, 
29, 97, 68, -63, -19, 82, -1102, -136, 146, -175, -165, -146, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -175, -165, -136, 
39, 97, 58, -68, -9, 78, -1112, -136, 146, -175, -165, -136, 
