I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-97, 14, 112, 41, -104, 63, -253, -507, -1932, -1151, -683, -380, 
-97, -24, 73, 61, -85, 24, -224, -405, -1893, -1146, -692, -405, 
-92, -68, 24, 80, -58, -21, -175, -307, -1825, -1127, -712, -424, 
-82, -97, -14, 90, -34, -56, -136, -200, -1751, -1102, -702, -434, 
-73, -131, -58, 102, -7, -95, -102, -102, -1649, -1063, -692, -444, 
-58, -156, -97, 107, 19, -126, -68, 0, -1527, -1010, -678, -453, 
-58, -175, -117, 117, 29, -146, -29, 92, -1400, -951, -649, -439, 
-63, -185, -122, 124, 29, -153, 14, 165, -1263, -878, -614, -419, 
-58, -185, -126, 122, 34, -156, 43, 234, -1137, -795, -570, -390, 
-48, -190, -141, 119, 46, -165, 68, 273, -1015, -717, -522, -361, 
-43, -185, -141, 114, 48, -163, 82, 297, -907, -653, -473, -341, 
-43, -180, -136, 112, 46, -158, 92, 307, -805, -585, -429, -322, 
-24, -161, -136, 92, 56, -148, 92, 297, -697, -522, -375, -287, 
-9, -141, -131, 75, 61, -136, 97, 287, -595, -453, -331, -258, 
-19, -126, -107, 73, 43, -117, 102, 292, -488, -390, -287, -229, 
-24, -122, -97, 73, 36, -109, 107, 307, -390, -326, -244, -190, 
-9, -117, -107, 63, 48, -112, 117, 317, -302, -263, -200, -165, 
4, -117, -122, 56, 63, -119, 122, 326, -229, -214, -170, -146, 
9, -112, -122, 51, 65, -117, 117, 326, -180, -185, -146, -126, 
14, -97, -112, 41, 63, -104, 112, 317, -141, -156, -122, -112, 
9, -92, -102, 41, 56, -97, 102, 292, -117, -136, -112, -102, 
9, -92, -102, 41, 56, -97, 92, 253, -97, -122, -102, -102, 
14, -97, -112, 41, 63, -104, 78, 219, -87, -97, -92, -92, 
19, -82, -102, 31, 61, -92, 68, 175, -78, -82, -82, -87, 
19, -78, -97, 29, 58, -87, 63, 146, -63, -78, -78, -78, 
14, -78, -92, 31, 53, -85, 53, 126, -48, -78, -78, -78, 
9, -78, -87, 34, 48, -82, 58, 107, -29, -68, -68, -68, 
9, -82, -92, 36, 51, -87, 58, 97, -14, -58, -53, -58, 
9, -78, -87, 34, 48, -82, 58, 92, 0, -48, -43, -53, 
24, -68, -92, 21, 58, -80, 53, 82, 9, -34, -39, -48, 
34, -53, -87, 9, 61, -70, 53, 78, 19, -24, -34, -58, 
34, -48, -82, 7, 58, -65, 48, 73, 19, -19, -39, -58, 
29, -63, -92, 17, 61, -78, 43, 68, 14, -29, -43, -58, 
19, -68, -87, 24, 53, -78, 39, 68, 14, -39, -43, -53, 
19, -68, -87, 24, 53, -78, 48, 68, 24, -39, -43, -48, 
24, -63, -87, 19, 56, -75, 48, 68, 29, -39, -43, -48, 
19, -53, -73, 17, 46, -63, 48, 68, 43, -24, -29, -39, 
14, -58, -73, 21, 43, -65, 43, 63, 48, -19, -24, -39, 
14, -58, -73, 21, 43, -65, 43, 53, 63, -9, -19, -34, 
29, -53, -82, 12, 56, -68, 39, 43, 53, -14, -19, -34, 
24, -58, -82, 17, 53, -70, 43, 39, 53, -9, -19, -34, 
19, -58, -78, 19, 48, -68, 48, 43, 48, -9, -19, -34, 
19, -53, -73, 17, 46, -63, 39, 39, 48, 0, -14, -29, 
24, -48, -73, 12, 48, -61, 34, 43, 58, 4, -19, -24, 
29, -39, -68, 4, 48, -53, 34, 39, 63, 0, -19, -29, 
29, -43, -73, 7, 51, -58, 29, 39, 68, 0, -24, -29, 
19, -48, -68, 14, 43, -58, 29, 34, 68, 0, -24, -29, 
