I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-87, -87, 0, 87, -43, -43, -97, -556, -819, -234, -527, -292, 
-87, -87, 0, 87, -43, -43, -97, -556, -819, -234, -527, -292, 
-87, -87, 0, 87, -43, -43, -97, -556, -819, -234, -527, -292, 
-87, -87, 0, 87, -43, -43, -97, -556, -819, -234, -527, -292, 
-78, -87, -9, 82, -34, -48, -78, -507, -751, -200, -507, -302, 
-78, -87, -9, 82, -34, -48, -68, -468, -692, -175, -497, -302, 
-78, -87, -9, 82, -34, -48, -58, -429, -634, -151, -488, -302, 
-78, -87, -9, 82, -34, -48, -48, -390, -575, -126, -478, -302, 
-68, -68, 0, 68, -34, -34, -58, -356, -522, -87, -453, -287, 
-58, -48, 9, 53, -34, -19, -58, -331, -478, -58, -429, -273, 
-48, -29, 19, 39, -34, -4, -58, -307, -434, -29, -405, -258, 
-39, -9, 29, 24, -34, 9, -58, -283, -390, 0, -380, -244, 
-24, 0, 24, 12, -24, 12, -43, -278, -361, 19, -361, -234, 
-19, 9, 29, 4, -24, 19, -39, -273, -341, 29, -351, -224, 
-14, 19, 34, -2, -24, 26, -34, -268, -322, 39, -341, -214, 
-9, 29, 39, -9, -24, 34, -29, -263, -302, 48, -331, -204, 
-19, 24, 43, -2, -31, 34, -43, -244, -283, 58, -322, -214, 
-19, 19, 39, 0, -29, 29, -48, -234, -263, 58, -322, -214, 
-19, 14, 34, 2, -26, 24, -53, -224, -244, 58, -322, -214, 
-19, 9, 29, 4, -24, 19, -58, -214, -224, 58, -322, -214, 
-9, 9, 19, 0, -14, 14, -53, -214, -214, 58, -317, -214, 
-9, 9, 19, 0, -14, 14, -48, -214, -214, 58, -312, -214, 
-9, 9, 19, 0, -14, 14, -43, -214, -214, 58, -307, -214, 
-9, 9, 19, 0, -14, 14, -39, -214, -214, 58, -302, -214, 
-4, 9, 14, -2, -9, 12, -29, -224, -214, 53, -307, -224, 
0, 9, 9, -4, -4, 9, -29, -224, -214, 48, -312, -224, 
4, 9, 4, -7, 0, 7, -29, -224, -214, 43, -317, -224, 
9, 9, 0, -9, 4, 4, -29, -224, -214, 39, -322, -224, 
0, 0, 0, 0, 0, 0, -34, -214, -214, 29, -322, -224, 
0, 0, 0, 0, 0, 0, -39, -214, -214, 29, -322, -224, 
0, 0, 0, 0, 0, 0, -43, -214, -214, 29, -322, -224, 
0, 0, 0, 0, 0, 0, -48, -214, -214, 29, -322, -224, 
-9, 0, 9, 4, -9, 4, -48, -214, -214, 29, -312, -214, 
-9, 0, 9, 4, -9, 4, -48, -214, -214, 29, -312, -214, 
-9, 0, 9, 4, -9, 4, -48, -214, -214, 29, -312, -214, 
-9, 0, 9, 4, -9, 4, -48, -214, -214, 29, -312, -214, 
-29, -14, 14, 21, -21, 0, -53, -224, -224, 24, -317, -219, 
-48, -29, 19, 39, -34, -4, -58, -224, -224, 19, -322, -224, 
-68, -43, 24, 56, -46, -9, -63, -224, -224, 14, -326, -229, 
-87, -58, 29, 73, -58, -14, -68, -224, -224, 9, -331, -234, 
-58, -34, 24, 46, -41, -4, -58, -214, -214, 14, -317, -219, 
-39, -9, 29, 24, -34, 9, -48, -204, -204, 19, -312, -214, 
-19, 14, 34, 2, -26, 24, -39, -195, -195, 24, -307, -209, 
0, 39, 39, -19, -19, 39, -29, -185, -185, 29, -302, -204, 
14, 48, 34, -31, -9, 41, -29, -185, -185, 19, -302, -204, 
19, 48, 29, -34, -4, 39, -29, -185, -185, 19, -302, -204, 
24, 48, 24, -36, 0, 36, -29, -185, -185, 19, -302, -204, 
29, 48, 19, -39, 4, 34, -29, -185, -185, 19, -302, -204, 
29, 39, 9, -34, 9, 24, -34, -190, -185, 14, -302, -204, 
29, 39, 9, -34, 9, 24, -39, -195, -185, 9, -302, -204, 
29, 39, 9, -34, 9, 24, -43, -200, -185, 4, -302, -204, 
29, 39, 9, -34, 9, 24, -48, -204, -185, 0, -302, -204, 
14, 34, 19, -24, -2, 26, -58, -214, -185, -4, -302, -214, 
9, 29, 19, -19, -4, 24, -58, -214, -185, -9, -302, -214, 
4, 24, 19, -14, -7, 21, -58, -214, -185, -14, -302, -214, 
0, 19, 19, -9, -9, 19, -58, -214, -185, -19, -302, -214, 
9, 29, 19, -19, -4, 24, -58, -209, -175, -9, -297, -214, 
9, 29, 19, -19, -4, 24, -58, -204, -175, -9, -292, -214, 
9, 29, 19, -19, -4, 24, -58, -200, -175, -9, -287, -214, 
9, 29, 19, -19, -4, 24, -58, -195, -175, -9, -283, -214, 
9, 19, 9, -14, 0, 14, -68, -195, -175, -19, -283, -204, 
9, 19, 9, -14, 0, 14, -68, -195, -175, -19, -283, -204, 
9, 19, 9, -14, 0, 14, -68, -195, -175, -19, -283, -204, 
9, 19, 9, -14, 0, 14, -68, -195, -175, -19, -283, -204, 
0, 14, 14, -7, -7, 14, -58, -204, -175, -29, -292, -214, 
0, 9, 9, -4, -4, 9, -58, -204, -175, -29, -292, -214, 
0, 4, 4, -2, -2, 4, -58, -204, -175, -29, -292, -214, 
0, 0, 0, 0, 0, 0, -58, -204, -175, -29, -292, -214, 
9, 4, -4, -7, 7, 0, -68, -195, -165, -29, -297, -204, 
9, 9, 0, -9, 4, 4, -68, -195, -165, -29, -302, -204, 
9, 14, 4, -12, 2, 9, -68, -195, -165, -29, -307, -204, 
9, 19, 9, -14, 0, 14, -68, -195, -165, -29, -312, -204, 
0, 29, 29, -14, -14, 29, -68, -185, -156, -29, -312, -195, 
0, 29, 29, -14, -14, 29, -68, -185, -156, -29, -312, -195, 
0, 29, 29, -14, -14, 29, -68, -185, -156, -29, -312, -195, 
0, 29, 29, -14, -14, 29, -68, -185, -156, -29, -312, -195, 
9, 19, 9, -14, 0, 14, -68, -185, -146, -29, -326, -185, 
9, 19, 9, -14, 0, 14, -68, -185, -146, -29, -331, -185, 
9, 19, 9, -14, 0, 14, -68, -185, -146, -29, -336, -185, 
9, 19, 9, -14, 0, 14, -68, -185, -146, -29, -341, -185, 
19, 24, 4, -21, 7, 14, -73, -185, -146, -34, -346, -185, 
19, 29, 9, -24, 4, 19, -78, -185, -146, -39, -351, -185, 
19, 34, 14, -26, 2, 24, -82, -185, -146, -43, -356, -185, 
19, 39, 19, -29, 0, 29, -87, -185, -146, -48, -361, -185, 
34, 48, 14, -41, 9, 31, -87, -195, -131, -39, -370, -180, 
39, 48, 9, -43, 14, 29, -87, -195, -126, -39, -370, -175, 
43, 48, 4, -46, 19, 26, -87, -195, -122, -39, -370, -170, 
48, 48, 0, -48, 24, 24, -87, -195, -117, -39, -370, -165, 
58, 53, -4, -56, 31, 24, -97, -185, -117, -43, -361, -156, 
58, 58, 0, -58, 29, 29, -97, -185, -117, -48, -361, -156, 
58, 63, 4, -61, 26, 34, -97, -185, -117, -53, -361, -156, 
58, 68, 9, -63, 24, 39, -97, -185, -117, -58, -361, -156, 
68, 68, 0, -68, 34, 34, -107, -185, -112, -58, -361, -146, 
68, 68, 0, -68, 34, 34, -107, -185, -107, -58, -361, -146, 
68, 68, 0, -68, 34, 34, -107, -185, -102, -58, -361, -146, 
68, 68, 0, -68, 34, 34, -107, -185, -97, -58, -361, -146, 
73, 73, 0, -73, 36, 36, -117, -180, -82, -48, -351, -131, 
78, 78, 0, -78, 39, 39, -117, -175, -78, -48, -341, -126, 
82, 82, 0, -82, 41, 41, -117, -170, -73, -48, -331, -122, 
87, 87, 0, -87, 43, 43, -117, -165, -68, -48, -322, -117, 
102, 92, -9, -97, 56, 41, -117, -156, -68, -58, -317, -107, 
107, 97, -9, -102, 58, 43, -117, -156, -68, -58, -312, -107, 
112, 102, -9, -107, 61, 46, -117, -156, -68, -58, -307, -107, 
117, 107, -9, -112, 63, 48, -117, -156, -68, -58, -302, -107, 
107, 117, 9, -112, 48, 63, -126, -156, -53, -68, -287, -102, 
107, 117, 9, -112, 48, 63, -126, -156, -48, -68, -283, -97, 
107, 117, 9, -112, 48, 63, -126, -156, -43, -68, -278, -92, 
107, 117, 9, -112, 48, 63, -126, -156, -39, -68, -273, -87, 
97, 107, 9, -102, 43, 58, -136, -156, -24, -58, -268, -78, 
97, 107, 9, -102, 43, 58, -136, -156, -19, -58, -263, -78, 
97, 107, 9, -102, 43, 58, -136, -156, -14, -58, -258, -78, 
97, 107, 9, -102, 43, 58, -136, -156, -9, -58, -253, -78, 
97, 107, 9, -102, 43, 58, -146, -146, -9, -58, -248, -68, 
97, 107, 9, -102, 43, 58, -146, -146, -9, -58, -244, -68, 
97, 107, 9, -102, 43, 58, -146, -146, -9, -58, -239, -68, 
97, 107, 9, -102, 43, 58, -146, -146, -9, -58, -234, -68, 
107, 122, 14, -114, 46, 68, -156, -146, -4, -68, -229, -58, 
117, 126, 9, -122, 53, 68, -156, -146, 0, -68, -224, -58, 
126, 131, 4, -129, 61, 68, -156, -146, 4, -68, -219, -58, 
136, 136, 0, -136, 68, 68, -156, -146, 9, -68, -214, -58, 
151, 151, 0, -151, 75, 75, -156, -136, 14, -68, -200, -43, 
156, 156, 0, -156, 78, 78, -156, -136, 19, -68, -195, -39, 
161, 161, 0, -161, 80, 80, -156, -136, 24, -68, -190, -34, 
165, 165, 0, -165, 82, 82, -156, -136, 29, -68, -185, -29, 
175, 175, 0, -175, 87, 87, -165, -136, 29, -58, -175, -19, 
175, 175, 0, -175, 87, 87, -165, -136, 29, -58, -175, -19, 
175, 175, 0, -175, 87, 87, -165, -136, 29, -58, -175, -19, 
175, 175, 0, -175, 87, 87, -165, -136, 29, -58, -175, -19, 
170, 175, 4, -173, 82, 90, -170, -146, 39, -63, -165, -19, 
165, 175, 9, -170, 78, 92, -175, -146, 39, -68, -165, -19, 
161, 175, 14, -168, 73, 95, -180, -146, 39, -73, -165, -19, 
156, 175, 19, -165, 68, 97, -185, -146, 39, -78, -165, -19, 
161, 175, 14, -168, 73, 95, -185, -156, 39, -82, -156, -19, 
165, 175, 9, -170, 78, 92, -185, -156, 39, -87, -156, -19, 
170, 175, 4, -173, 82, 90, -185, -156, 39, -92, -156, -19, 
175, 175, 0, -175, 87, 87, -185, -156, 39, -97, -156, -19, 
165, 175, 9, -170, 78, 92, -185, -165, 29, -107, -165, -19, 
165, 175, 9, -170, 78, 92, -185, -165, 29, -107, -165, -19, 
165, 175, 9, -170, 78, 92, -185, -165, 29, -107, -165, -19, 
165, 175, 9, -170, 78, 92, -185, -165, 29, -107, -165, -19, 
156, 161, 4, -158, 75, 82, -175, -170, 24, -117, -170, -24, 
146, 156, 9, -151, 68, 82, -175, -175, 19, -126, -175, -29, 
136, 151, 14, -143, 61, 82, -175, -180, 14, -136, -180, -34, 
126, 146, 19, -136, 53, 82, -175, -185, 9, -146, -185, -39, 
126, 156, 29, -141, 48, 92, -165, -185, 4, -161, -195, -43, 
126, 156, 29, -141, 48, 92, -165, -185, 0, -165, -195, -48, 
126, 156, 29, -141, 48, 92, -165, -185, -4, -170, -195, -53, 
126, 156, 29, -141, 48, 92, -165, -185, -9, -175, -195, -58, 
126, 146, 19, -136, 53, 82, -161, -195, -14, -185, -209, -63, 
126, 146, 19, -136, 53, 82, -156, -195, -19, -195, -214, -68, 
126, 146, 19, -136, 53, 82, -151, -195, -24, -204, -219, -73, 
126, 146, 19, -136, 53, 82, -146, -195, -29, -214, -224, -78, 
112, 131, 19, -122, 46, 75, -141, -200, -39, -229, -234, -97, 
97, 126, 29, -112, 34, 78, -136, -204, -48, -244, -244, -107, 
82, 122, 39, -102, 21, 80, -131, -209, -58, -258, -253, -117, 
68, 117, 48, -92, 9, 82, -126, -214, -68, -273, -263, -126, 
58, 102, 43, -80, 7, 73, -126, -224, -82, -283, -278, -141, 
58, 97, 39, -78, 9, 68, -126, -224, -87, -292, -283, -146, 
58, 92, 34, -75, 12, 63, -126, -224, -92, -302, -287, -151, 
58, 87, 29, -73, 14, 58, -126, -224, -97, -312, -292, -156, 
43, 82, 39, -63, 2, 61, -122, -224, -102, -331, -302, -165, 
39, 78, 39, -58, 0, 58, -117, -224, -107, -341, -312, -165, 
34, 73, 39, -53, -2, 56, -112, -224, -112, -351, -322, -165, 
29, 68, 39, -48, -4, 53, -107, -224, -117, -361, -331, -165, 
9, 58, 48, -34, -19, 53, -97, -229, -126, -380, -346, -175, 
0, 48, 48, -24, -24, 48, -97, -234, -136, -390, -351, -185, 
-9, 39, 48, -14, -29, 43, -97, -239, -146, -400, -356, -195, 
-19, 29, 48, -4, -34, 39, -97, -244, -156, -409, -361, -204, 
-14, 39, 53, -12, -34, 46, -97, -239, -146, -414, -370, -204, 
-9, 39, 48, -14, -29, 43, -97, -234, -146, -419, -370, -204, 
-4, 39, 43, -17, -24, 41, -97, -229, -146, -424, -370, -204, 
0, 39, 39, -19, -19, 39, -97, -224, -146, -429, -370, -204, 
9, 48, 39, -29, -14, 43, -92, -224, -151, -448, -385, -214, 
9, 48, 39, -29, -14, 43, -87, -224, -156, -458, -390, -214, 
9, 48, 39, -29, -14, 43, -82, -224, -161, -468, -395, -214, 
9, 48, 39, -29, -14, 43, -78, -224, -165, -478, -400, -214, 
4, 43, 39, -24, -17, 41, -78, -234, -175, -483, -409, -219, 
0, 39, 39, -19, -19, 39, -78, -234, -175, -488, -409, -224, 
-4, 34, 39, -14, -21, 36, -78, -234, -175, -492, -409, -229, 
-9, 29, 39, -9, -24, 34, -78, -234, -175, -497, -409, -234, 
-19, 24, 43, -2, -31, 34, -78, -234, -175, -512, -419, -234, 
-19, 19, 39, 0, -29, 29, -78, -234, -175, -517, -419, -234, 
-19, 14, 34, 2, -26, 24, -78, -234, -175, -522, -419, -234, 
-19, 9, 29, 4, -24, 19, -78, -234, -175, -527, -419, -234, 
-29, 0, 29, 14, -29, 14, -82, -239, -180, -541, -434, -244, 
-29, 0, 29, 14, -29, 14, -87, -244, -185, -546, -439, -244, 
-29, 0, 29, 14, -29, 14, -92, -248, -190, -551, -444, -244, 
-29, 0, 29, 14, -29, 14, -97, -253, -195, -556, -448, -244, 
-29, -9, 19, 19, -24, 4, -87, -263, -195, -570, -458, -253, 
-29, -9, 19, 19, -24, 4, -87, -263, -195, -575, -458, -253, 
-29, -9, 19, 19, -24, 4, -87, -263, -195, -580, -458, -253, 
-29, -9, 19, 19, -24, 4, -87, -263, -195, -585, -458, -253, 
-24, 4, 29, 9, -26, 17, -82, -258, -185, -585, -448, -248, 
-19, 9, 29, 4, -24, 19, -78, -253, -185, -585, -448, -244, 
-14, 14, 29, 0, -21, 21, -73, -248, -185, -585, -448, -239, 
-9, 19, 29, -4, -19, 24, -68, -244, -185, -585, -448, -234, 
0, 24, 24, -12, -12, 24, -73, -253, -185, -590, -458, -244, 
0, 29, 29, -14, -14, 29, -78, -253, -185, -595, -458, -244, 
0, 34, 34, -17, -17, 34, -82, -253, -185, -600, -458, -244, 
0, 39, 39, -19, -19, 39, -87, -253, -185, -605, -458, -244, 
-9, 34, 43, -12, -26, 39, -78, -253, -185, -610, -448, -253, 
-9, 29, 39, -9, -24, 34, -78, -253, -185, -614, -448, -253, 
-9, 24, 34, -7, -21, 29, -78, -253, -185, -619, -448, -253, 
-9, 19, 29, -4, -19, 24, -78, -253, -185, -624, -448, -253, 
-14, 9, 24, 2, -19, 17, -87, -253, -195, -634, -439, -253, 
-19, 9, 29, 4, -24, 19, -87, -253, -195, -634, -439, -253, 
-24, 9, 34, 7, -29, 21, -87, -253, -195, -634, -439, -253, 
-29, 9, 39, 9, -34, 24, -87, -253, -195, -634, -439, -253, 
-29, 9, 39, 9, -34, 24, -87, -253, -195, -644, -429, -263, 
-29, 9, 39, 9, -34, 24, -87, -253, -195, -644, -429, -263, 
-29, 9, 39, 9, -34, 24, -87, -253, -195, -644, -429, -263, 
-29, 9, 39, 9, -34, 24, -87, -253, -195, -644, -429, -263, 
-48, 0, 48, 24, -48, 24, -97, -263, -200, -653, -429, -273, 
-58, -9, 48, 34, -53, 19, -97, -263, -204, -653, -429, -273, 
-68, -19, 48, 43, -58, 14, -97, -263, -209, -653, -429, -273, 
-78, -29, 48, 53, -63, 9, -97, -263, -214, -653, -429, -273, 
-63, -24, 39, 43, -51, 7, -97, -253, -204, -663, -424, -273, 
-58, -19, 39, 39, -48, 9, -97, -253, -204, -663, -419, -273, 
-53, -14, 39, 34, -46, 12, -97, -253, -204, -663, -414, -273, 
-48, -9, 39, 29, -43, 14, -97, -253, -204, -663, -409, -273, 
-29, 9, 39, 9, -34, 24, -87, -253, -200, -653, -400, -268, 
-19, 19, 39, 0, -29, 29, -87, -253, -195, -653, -400, -263, 
-9, 29, 39, -9, -24, 34, -87, -253, -190, -653, -400, -258, 
0, 39, 39, -19, -19, 39, -87, -253, -185, -653, -400, -253, 
0, 48, 48, -24, -24, 48, -87, -253, -185, -644, -409, -253, 
0, 48, 48, -24, -24, 48, -87, -253, -185, -644, -409, -253, 
0, 48, 48, -24, -24, 48, -87, -253, -185, -644, -409, -253, 
0, 48, 48, -24, -24, 48, -87, -253, -185, -644, -409, -253, 
-4, 39, 43, -17, -24, 41, -92, -263, -190, -653, -414, -258, 
-9, 29, 39, -9, -24, 34, -97, -263, -195, -653, -419, -263, 
-14, 19, 34, -2, -24, 26, -102, -263, -200, -653, -424, -268, 
-19, 9, 29, 4, -24, 19, -107, -263, -204, -653, -429, -273, 
-19, 19, 39, 0, -29, 29, -97, -263, -195, -653, -434, -273, 
-19, 19, 39, 0, -29, 29, -97, -263, -195, -653, -439, -273, 
-19, 19, 39, 0, -29, 29, -97, -263, -195, -653, -444, -273, 
-19, 19, 39, 0, -29, 29, -97, -263, -195, -653, -448, -273, 
-29, 9, 39, 9, -34, 24, -107, -263, -195, -653, -458, -263, 
-39, 0, 39, 19, -39, 19, -107, -263, -195, -653, -458, -263, 
-48, -9, 39, 29, -43, 14, -107, -263, -195, -653, -458, -263, 
-58, -19, 39, 39, -48, 9, -107, -263, -195, -653, -458, -263, 
-58, -9, 48, 34, -53, 19, -117, -263, -204, -663, -468, -273, 
-58, -9, 48, 34, -53, 19, -117, -263, -204, -663, -468, -273, 
-58, -9, 48, 34, -53, 19, -117, -263, -204, -663, -468, -273, 
-58, -9, 48, 34, -53, 19, -117, -263, -204, -663, -468, -273, 
-43, 9, 53, 17, -48, 31, -107, -253, -195, -653, -463, -263, 
-29, 19, 48, 4, -39, 34, -107, -253, -195, -653, -458, -263, 
-14, 29, 43, -7, -29, 36, -107, -253, -195, -653, -453, -263, 
0, 39, 39, -19, -19, 39, -107, -253, -195, -653, -448, -263, 
4, 29, 24, -17, -9, 26, -97, -253, -195, -663, -439, -253, 
9, 29, 19, -19, -4, 24, -97, -253, -195, -663, -439, -253, 
14, 29, 14, -21, 0, 21, -97, -253, -195, -663, -439, -253, 
19, 29, 9, -24, 4, 19, -97, -253, -195, -663, -439, -253, 
0, 24, 24, -12, -12, 24, -102, -253, -204, -668, -439, -263, 
-9, 19, 29, -4, -19, 24, -107, -253, -204, -673, -439, -263, 
-19, 14, 34, 2, -26, 24, -112, -253, -204, -678, -439, -263, 
-29, 9, 39, 9, -34, 24, -117, -253, -204, -683, -439, -263, 
-39, 0, 39, 19, -39, 19, -107, -253, -195, -683, -429, -263, 
-39, 0, 39, 19, -39, 19, -107, -253, -195, -683, -429, -263, 
-39, 0, 39, 19, -39, 19, -107, -253, -195, -683, -429, -263, 
-39, 0, 39, 19, -39, 19, -107, -253, -195, -683, -429, -263, 
-53, -14, 39, 34, -46, 12, -117, -253, -204, -688, -429, -263, 
-58, -19, 39, 39, -48, 9, -117, -253, -204, -692, -429, -263, 
-63, -24, 39, 43, -51, 7, -117, -253, -204, -697, -429, -263, 
-68, -29, 39, 48, -53, 4, -117, -253, -204, -702, -429, -263, 
-48, -19, 29, 34, -39, 4, -117, -253, -195, -702, -419, -263, 
-39, -9, 29, 24, -34, 9, -117, -253, -195, -702, -419, -263, 
-29, 0, 29, 14, -29, 14, -117, -253, -195, -702, -419, -263, 
-19, 9, 29, 4, -24, 19, -117, -253, -195, -702, -419, -263, 
-14, 19, 34, -2, -24, 26, -107, -253, -185, -702, -419, -253, 
-9, 19, 29, -4, -19, 24, -107, -253, -185, -702, -419, -253, 
-4, 19, 24, -7, -14, 21, -107, -253, -185, -702, -419, -253, 
0, 19, 19, -9, -9, 19, -107, -253, -185, -702, -419, -253, 
0, 29, 29, -14, -14, 29, -107, -253, -185, -702, -405, -253, 
0, 29, 29, -14, -14, 29, -107, -253, -185, -702, -400, -253, 
0, 29, 29, -14, -14, 29, -107, -253, -185, -702, -395, -253, 
0, 29, 29, -14, -14, 29, -107, -253, -185, -702, -390, -253, 
-9, 24, 34, -7, -21, 29, -117, -258, -195, -702, -400, -258, 
-9, 19, 29, -4, -19, 24, -117, -263, -195, -702, -400, -263, 
-9, 14, 24, -2, -17, 19, -117, -268, -195, -702, -400, -268, 
-9, 9, 19, 0, -14, 14, -117, -273, -195, -702, -400, -273, 
-19, 9, 29, 4, -24, 19, -117, -268, -195, -712, -390, -263, 
-19, 9, 29, 4, -24, 19, -117, -263, -195, -712, -390, -263, 
-19, 9, 29, 4, -24, 19, -117, -258, -195, -712, -390, -263, 
-19, 9, 29, 4, -24, 19, -117, -253, -195, -712, -390, -263, 
-29, 0, 29, 14, -29, 14, -117, -263, -204, -722, -380, -273, 
-29, 0, 29, 14, -29, 14, -117, -263, -204, -722, -380, -273, 
-29, 0, 29, 14, -29, 14, -117, -263, -204, -722, -380, -273, 
-29, 0, 29, 14, -29, 14, -117, -263, -204, -722, -380, -273, 
-29, 0, 29, 14, -29, 14, -117, -263, -204, -722, -390, -273, 
-29, 0, 29, 14, -29, 14, -117, -263, -204, -722, -390, -273, 
-29, 0, 29, 14, -29, 14, -117, -263, -204, -722, -390, -273, 
-29, 0, 29, 14, -29, 14, -117, -263, -204, -722, -390, -273, 
-39, -14, 24, 26, -31, 4, -126, -263, -214, -722, -400, -283, 
-48, -29, 19, 39, -34, -4, -126, -263, -214, -722, -400, -283, 
-58, -43, 14, 51, -36, -14, -126, -263, -214, -722, -400, -283, 
-68, -58, 9, 63, -39, -24, -126, -263, -214, -722, -400, -283, 
-58, -43, 14, 51, -36, -14, -126, -268, -214, -732, -409, -283, 
-48, -39, 9, 43, -29, -14, -126, -273, -214, -732, -409, -283, 
-39, -34, 4, 36, -21, -14, -126, -278, -214, -732, -409, -283, 
-29, -29, 0, 29, -14, -14, -126, -283, -214, -732, -409, -283, 
-19, -14, 4, 17, -12, -4, -122, -278, -200, -717, -400, -273, 
-9, 0, 9, 4, -9, 4, -117, -273, -195, -712, -400, -273, 
0, 14, 14, -7, -7, 14, -112, -268, -190, -707, -400, -273, 
9, 29, 19, -19, -4, 24, -107, -263, -185, -702, -400, -273, 
19, 34, 14, -26, 2, 24, -97, -258, -185, -692, -385, -268, 
19, 39, 19, -29, 0, 29, -97, -253, -185, -692, -380, -263, 
19, 43, 24, -31, -2, 34, -97, -248, -185, -692, -375, -258, 
19, 48, 29, -34, -4, 39, -97, -244, -185, -692, -370, -253, 
9, 39, 29, -24, -9, 34, -102, -253, -190, -702, -385, -258, 
0, 29, 29, -14, -14, 29, -107, -253, -195, -702, -390, -263, 
-9, 19, 29, -4, -19, 24, -112, -253, -200, -702, -395, -268, 
