I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-19, -112, -92, 65, 36, -102, -14, -4, -39, -34, -4, 0, 
-9, -122, -112, 65, 51, -117, -29, -19, -53, -43, -19, -9, 
-24, -136, -112, 80, 43, -124, -29, -19, -53, -39, -14, -4, 
-19, -122, -102, 70, 41, -112, -29, -29, -48, -39, -19, -9, 
-19, -126, -107, 73, 43, -117, -19, -24, -58, -43, -29, -14, 
-14, -126, -112, 70, 48, -119, -29, -24, -68, -48, -24, -29, 
-9, -122, -112, 65, 51, -117, -34, -24, -58, -43, -29, -24, 
-14, -117, -102, 65, 43, -109, -24, -29, -58, -43, -24, -9, 
-19, -122, -102, 70, 41, -112, -24, -24, -63, -53, -29, -14, 
-29, -126, -97, 78, 34, -112, -24, -24, -58, -53, -29, -9, 
-24, -122, -97, 73, 36, -109, -24, -9, -48, -39, -9, 0, 
-29, -131, -102, 80, 36, -117, -24, -19, -43, -34, -9, 0, 
-34, -136, -102, 85, 34, -119, -39, -29, -63, -48, -24, -4, 
-24, -136, -112, 80, 43, -124, -29, -34, -58, -43, -29, -9, 
-19, -136, -117, 78, 48, -126, -29, -19, -58, -39, -24, -14, 
-14, -126, -112, 70, 48, -119, -19, -9, -53, -34, -9, -4, 
-14, -126, -112, 70, 48, -119, -29, -24, -53, -43, -19, -9, 
-19, -122, -102, 70, 41, -112, -34, -19, -68, -58, -19, -14, 
-14, -117, -102, 65, 43, -109, -29, -24, -53, -48, -24, -9, 
-4, -107, -102, 56, 48, -104, -34, -24, -53, -48, -19, -9, 
-9, -107, -97, 58, 43, -102, -34, -19, -53, -53, -24, -9, 
-14, -117, -102, 65, 43, -109, -39, -29, -58, -43, -29, -9, 
-19, -122, -102, 70, 41, -112, -34, -34, -63, -48, -34, -14, 
-9, -126, -117, 68, 53, -122, -34, -29, -68, -43, -29, -19, 
-24, -122, -97, 73, 36, -109, -24, -24, -58, -43, -24, -14, 
-29, -122, -92, 75, 31, -107, -24, -24, -63, -48, -19, -14, 
-29, -131, -102, 80, 36, -117, -24, -19, -53, -53, -19, -19, 
-24, -131, -107, 78, 41, -119, -34, -29, -68, -63, -34, -14, 
-9, -131, -122, 70, 56, -126, -34, -29, -73, -68, -29, -9, 
-19, -112, -92, 65, 36, -102, -19, -14, -63, -58, -19, -9, 
-24, -117, -92, 70, 34, -104, -29, -24, -68, -58, -34, -14, 
-34, -122, -87, 78, 26, -104, -34, -24, -63, -58, -24, -24, 
-24, -117, -92, 70, 34, -104, -39, -29, -63, -58, -29, -24, 
-19, -97, -78, 58, 29, -87, -39, -39, -63, -48, -29, -19, 
-29, -102, -73, 65, 21, -87, -43, -34, -68, -53, -29, -24, 
-24, -102, -78, 63, 26, -90, -48, -43, -82, -68, -39, -34, 
-29, -107, -78, 68, 24, -92, -34, -29, -68, -58, -34, -24, 
-29, -97, -68, 63, 19, -82, -39, -29, -82, -68, -34, -24, 
-4, -82, -78, 43, 36, -80, -43, -34, -68, -58, -29, -19, 
-9, -78, -68, 43, 29, -73, -34, -29, -68, -63, -34, -19, 
-14, -78, -63, 46, 24, -70, -48, -43, -87, -68, -48, -29, 
-9, -63, -53, 36, 21, -58, -48, -34, -78, -68, -43, -39, 
-19, -78, -58, 48, 19, -68, -48, -39, -82, -78, -48, -29, 
-19, -78, -58, 48, 19, -68, -48, -43, -87, -63, -48, -34, 
-19, -73, -53, 46, 17, -63, -43, -39, -87, -63, -48, -34, 
-24, -78, -53, 51, 14, -65, -39, -39, -78, -58, -39, -19, 
-24, -68, -43, 46, 9, -56, -43, -34, -68, -58, -34, -24, 
-19, -58, -39, 39, 9, -48, -43, -39, -73, -63, -34, -29, 
-14, -68, -53, 41, 19, -61, -58, -43, -78, -78, -39, -43, 
-19, -68, -48, 43, 14, -58, -43, -39, -82, -82, -53, -48, 
-14, -53, -39, 34, 12, -46, -43, -48, -102, -92, -63, -53, 
-19, -48, -29, 34, 4, -39, -48, -48, -92, -92, -58, -48, 
-9, -48, -39, 29, 14, -43, -48, -53, -92, -82, -58, -34, 
-9, -53, -43, 31, 17, -48, -53, -43, -82, -68, -39, -34, 
-29, -53, -24, 41, -2, -39, -53, -43, -87, -78, -39, -43, 
-14, -58, -43, 36, 14, -51, -48, -48, -92, -78, -48, -48, 
-24, -43, -19, 34, -2, -31, -58, -48, -87, -73, -53, -43, 
-34, -39, -4, 36, -14, -21, -43, -43, -82, -63, -39, -34, 
-19, -43, -24, 31, 2, -34, -48, -43, -82, -78, -43, -34, 
-19, -43, -24, 31, 2, -34, -53, -39, -82, -78, -48, -39, 
-14, -39, -24, 26, 4, -31, -48, -43, -92, -78, -53, -53, 
-14, -43, -29, 29, 7, -36, -48, -39, -87, -82, -48, -48, 
-24, -43, -19, 34, -2, -31, -43, -48, -102, -87, -63, -43, 
-19, -34, -14, 26, -2, -24, -58, -48, -97, -87, -68, -48, 
-14, -48, -34, 31, 9, -41, -58, -48, -102, -92, -68, -63, 
-19, -43, -24, 31, 2, -34, -53, -48, -97, -87, -68, -58, 
-29, -39, -9, 34, -9, -24, -53, -48, -92, -92, -53, -48, 
-24, -34, -9, 29, -7, -21, -48, -48, -92, -87, -43, -39, 
-14, -14, 0, 14, -7, -7, -43, -48, -92, -87, -48, -34, 
-19, -29, -9, 24, -4, -19, -53, -48, -92, -87, -53, -34, 
-14, -29, -14, 21, 0, -21, -39, -43, -87, -73, -53, -39, 
-4, -34, -29, 19, 12, -31, -58, -53, -102, -82, -58, -43, 
-9, -34, -24, 21, 7, -29, -48, -53, -97, -78, -58, -43, 
-19, -19, 0, 19, -9, -9, -53, -53, -92, -82, -63, -48, 
-14, -19, -4, 17, -4, -12, -63, -58, -107, -92, -63, -53, 
-14, -19, -4, 17, -4, -12, -63, -58, -97, -87, -63, -58, 
-19, -29, -9, 24, -4, -19, -58, -53, -97, -92, -63, -53, 
-29, -34, -4, 31, -12, -19, -48, -48, -107, -87, -53, -48, 
-29, -19, 9, 24, -19, -4, -43, -53, -117, -92, -53, -48, 
-24, -29, -4, 26, -9, -17, -58, -58, -97, -92, -63, -53, 
-14, -19, -4, 17, -4, -12, -58, -58, -107, -97, -68, -53, 
-9, -9, 0, 9, -4, -4, -53, -58, -112, -97, -63, -48, 
-4, -4, 0, 4, -2, -2, -63, -58, -112, -97, -68, -53, 
-19, 0, 19, 9, -19, 9, -68, -63, -102, -87, -68, -53, 
-24, -9, 14, 17, -19, 2, -53, -53, -102, -87, -68, -58, 
-24, -9, 14, 17, -19, 2, -63, -58, -107, -82, -68, -58, 
-14, -9, 4, 12, -9, -2, -58, -58, -102, -97, -73, -58, 
-19, -14, 4, 17, -12, -4, -58, -53, -107, -92, -68, -53, 
-24, -9, 14, 17, -19, 2, -58, -58, -112, -102, -78, -58, 
-24, -9, 14, 17, -19, 2, -53, -53, -107, -97, -73, -63, 
-29, -9, 19, 19, -24, 4, -53, -58, -117, -102, -68, -58, 
-24, -24, 0, 24, -12, -12, -58, -58, -107, -97, -73, -58, 
-34, -9, 24, 21, -29, 7, -58, -63, -107, -97, -73, -58, 
-24, -4, 19, 14, -21, 7, -58, -58, -102, -97, -68, -58, 
-14, 0, 14, 7, -14, 7, -48, -58, -112, -97, -73, -48, 
0, 0, 0, 0, 0, 0, -63, -63, -122, -102, -68, -58, 
-4, -9, -4, 7, 0, -7, -58, -53, -107, -97, -58, -48, 
-19, 0, 19, 9, -19, 9, -58, -53, -102, -87, -63, -43, 
-9, 0, 9, 4, -9, 4, -63, -58, -102, -97, -68, -53, 
-14, 4, 19, 4, -17, 12, -58, -58, -107, -102, -68, -53, 
-9, 9, 19, 0, -14, 14, -58, -58, -97, -97, -73, -43, 
-14, 9, 24, 2, -19, 17, -53, -58, -97, -97, -68, -39, 
-24, 19, 43, 2, -34, 31, -58, -63, -102, -92, -73, -53, 
-14, 14, 29, 0, -21, 21, -58, -58, -87, -82, -68, -53, 
-9, 19, 29, -4, -19, 24, -53, -58, -92, -82, -63, -53, 
-9, 34, 43, -12, -26, 39, -53, -63, -97, -78, -63, -58, 
-4, 39, 43, -17, -24, 41, -53, -53, -92, -78, -63, -63, 
-14, 34, 48, -9, -31, 41, -58, -58, -92, -78, -63, -63, 
-19, 34, 53, -7, -36, 43, -68, -48, -87, -87, -68, -53, 
-9, 58, 68, -24, -39, 63, -58, -43, -82, -78, -58, -43, 
4, 58, 53, -31, -24, 56, -68, -43, -73, -82, -43, -34, 
-4, 48, 53, -21, -29, 51, -63, -53, -82, -82, -43, -24, 
4, 63, 58, -34, -26, 61, -58, -63, -87, -68, -48, -34, 
9, 68, 58, -39, -24, 63, -58, -53, -78, -63, -53, -29, 
-24, 53, 78, -14, -51, 65, -53, -48, -73, -63, -43, -39, 
-29, 48, 78, -9, -53, 63, -58, -58, -68, -58, -48, -48, 
-19, 58, 78, -19, -48, 68, -58, -43, -53, -53, -39, -39, 
0, 87, 87, -43, -43, 87, -58, -48, -68, -63, -34, -29, 
14, 92, 78, -53, -31, 85, -73, -48, -68, -63, -39, -24, 
4, 102, 97, -53, -46, 100, -73, -63, -68, -63, -39, -29, 
9, 92, 82, -51, -36, 87, -82, -73, -68, -63, -48, -29, 
19, 107, 87, -63, -34, 97, -92, -78, -82, -63, -39, -24, 
19, 97, 78, -58, -29, 87, -97, -87, -87, -63, -34, -19, 
14, 107, 92, -61, -39, 100, -97, -78, -63, -58, -29, -9, 
9, 122, 112, -65, -51, 117, -92, -73, -48, -34, -4, 9, 
24, 126, 102, -75, -39, 114, -107, -78, -43, -39, -14, 4, 
14, 131, 117, -73, -51, 124, -117, -73, -48, -39, -9, 4, 
19, 141, 122, -80, -51, 131, -126, -92, -43, -29, -9, 4, 
19, 161, 141, -90, -61, 151, -122, -78, -34, -29, -4, 0, 
14, 165, 151, -90, -68, 158, -126, -78, -39, -29, 0, 19, 
