I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-34, -43, -9, 39, -12, -26, 39, -73, -14, -53, -58, -78, 
-29, -48, -19, 39, -4, -34, 39, -87, -24, -63, -58, -78, 
-48, -63, -14, 56, -17, -39, 39, -73, -24, -58, -53, -73, 
-48, -78, -29, 63, -9, -53, 29, -92, -39, -78, -73, -73, 
-9, -68, -58, 39, 24, -63, 19, -92, -48, -82, -78, -92, 
-4, -63, -58, 34, 26, -61, 19, -107, -53, -92, -82, -87, 
-29, -68, -39, 48, 4, -53, 24, -107, -63, -102, -92, -92, 
-53, -92, -39, 73, -7, -65, 39, -102, -53, -97, -87, -92, 
-48, -92, -43, 70, -2, -68, 24, -112, -68, -107, -97, -97, 
-43, -87, -43, 65, 0, -65, 29, -107, -68, -112, -107, -102, 
-48, -92, -43, 70, -2, -68, 34, -112, -78, -112, -102, -107, 
-58, -102, -43, 80, -7, -73, 43, -107, -63, -112, -102, -97, 
-53, -97, -43, 75, -4, -70, 43, -107, -63, -122, -112, -102, 
-34, -97, -63, 65, 14, -80, 43, -107, -78, -126, -117, -107, 
-48, -97, -48, 73, 0, -73, 34, -97, -68, -117, -117, -107, 
-29, -92, -63, 61, 17, -78, 34, -97, -78, -126, -112, -107, 
-14, -97, -82, 56, 34, -90, 24, -102, -78, -122, -107, -112, 
-14, -112, -97, 63, 41, -104, 29, -92, -58, -112, -87, -97, 
-29, -122, -92, 75, 31, -107, 29, -92, -63, -112, -87, -97, 
-34, -131, -97, 82, 31, -114, 39, -102, -58, -107, -92, -97, 
-34, -117, -82, 75, 24, -100, 53, -107, -68, -122, -92, -102, 
-34, -107, -73, 70, 19, -90, 48, -107, -87, -126, -112, -107, 
-48, -112, -63, 80, 7, -87, 48, -112, -78, -112, -107, -102, 
-53, -117, -63, 85, 4, -90, 43, -117, -87, -112, -112, -117, 
-48, -122, -73, 85, 12, -97, 43, -97, -73, -107, -107, -107, 
-53, -117, -63, 85, 4, -90, 39, -102, -78, -117, -107, -112, 
-58, -112, -53, 85, -2, -82, 39, -112, -82, -122, -112, -122, 
-53, -117, -63, 85, 4, -90, 39, -92, -63, -112, -97, -107, 
-43, -112, -68, 78, 12, -90, 39, -97, -82, -122, -107, -107, 
-43, -131, -87, 87, 21, -109, 39, -92, -78, -122, -102, -97, 
-24, -126, -102, 75, 39, -114, 34, -97, -82, -122, -92, -117, 
-34, -122, -87, 78, 26, -104, 43, -102, -82, -126, -102, -117, 
-53, -122, -68, 87, 7, -95, 58, -87, -63, -112, -97, -107, 
-43, -112, -68, 78, 12, -90, 53, -92, -87, -136, -122, -122, 
-53, -126, -73, 90, 9, -100, 58, -78, -68, -126, -107, -112, 
-43, -107, -63, 75, 9, -85, 48, -92, -73, -117, -112, -112, 
-48, -112, -63, 80, 7, -87, 48, -78, -63, -102, -102, -107, 
-48, -117, -68, 82, 9, -92, 53, -63, -48, -97, -92, -107, 
-29, -102, -73, 65, 21, -87, 58, -53, -58, -97, -97, -112, 
-39, -122, -82, 80, 21, -102, 68, 4, -24, -78, -82, -102, 
-29, -126, -97, 78, 34, -112, 92, 68, 4, -68, -87, -122, 
-14, -102, -87, 58, 36, -95, 87, 102, 29, -58, -78, -112, 
4, -43, -48, 19, 26, -46, 68, 107, 68, -4, -24, -73, 
34, 29, -4, -31, 19, 12, 43, 122, 92, 48, 43, -19, 
73, 117, 43, -95, 14, 80, 0, 161, 146, 131, 136, 68, 
146, 258, 112, -202, 17, 185, -78, 195, 190, 234, 253, 165, 
200, 400, 200, -300, 0, 300, -185, 180, 253, 346, 370, 283, 
258, 605, 346, -431, -43, 475, -297, 68, 326, 483, 527, 434, 
317, 819, 502, -568, -92, 661, -419, -107, 390, 619, 702, 605, 
351, 1034, 683, -692, -165, 858, -580, -283, 488, 805, 912, 800, 
390, 1254, 863, -822, -236, 1058, -707, -468, 546, 932, 1073, 956, 
385, 1424, 1039, -905, -326, 1232, -814, -658, 570, 1029, 1215, 1088, 
366, 1600, 1234, -983, -434, 1417, -897, -829, 624, 1151, 1351, 1224, 
351, 1766, 1415, -1058, -531, 1590, -976, -971, 688, 1263, 1468, 1337, 
317, 1844, 1527, -1080, -605, 1686, -1063, -1088, 702, 1327, 1532, 1395, 
263, 1786, 1522, -1024, -629, 1654, -1088, -1200, 649, 1293, 1483, 1346, 
253, 1493, 1239, -873, -492, 1366, -1019, -1151, 468, 1088, 1259, 1146, 
278, 1117, 839, -697, -280, 978, -893, -990, 209, 756, 917, 849, 
214, 732, 517, -473, -151, 624, -722, -814, -24, 405, 551, 536, 
136, 366, 229, -251, -46, 297, -527, -605, -180, 117, 229, 273, 
102, 170, 68, -136, 17, 119, -380, -478, -283, -87, 4, 82, 
34, 63, 29, -48, 2, 46, -258, -375, -292, -161, -73, -4, 
0, -9, -9, 4, 4, -9, -185, -331, -292, -185, -122, -58, 
-4, -53, -48, 29, 21, -51, -156, -322, -302, -209, -136, -68, 
0, -58, -58, 29, 29, -58, -146, -312, -297, -214, -136, -82, 
0, -78, -78, 39, 39, -78, -117, -283, -273, -219, -141, -97, 
-14, -92, -78, 53, 31, -85, -92, -244, -234, -195, -131, -87, 
-14, -63, -48, 39, 17, -56, -73, -200, -200, -170, -117, -92, 
-4, -58, -53, 31, 24, -56, -43, -141, -170, -146, -92, -73, 
14, -58, -73, 21, 43, -65, -9, -87, -141, -126, -87, -73, 
0, -68, -68, 34, 34, -68, 19, -43, -112, -122, -82, -87, 
