I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-24, -48, -24, 36, 0, -36, 58, 0, -53, -68, -68, -63, 
-24, -39, -14, 31, -4, -26, 48, 4, -53, -68, -68, -53, 
-24, -34, -9, 29, -7, -21, 53, 0, -53, -73, -68, -63, 
-24, -48, -24, 36, 0, -36, 48, 0, -58, -78, -78, -73, 
-24, -53, -29, 39, 2, -41, 43, -4, -68, -82, -78, -63, 
-29, -43, -14, 36, -7, -29, 48, -4, -63, -78, -68, -68, 
-29, -39, -9, 34, -9, -24, 58, -4, -58, -82, -78, -58, 
-19, -48, -29, 34, 4, -39, 43, -14, -63, -92, -82, -68, 
-29, -53, -24, 41, -2, -39, 39, -14, -63, -82, -78, -73, 
-29, -48, -19, 39, -4, -34, 43, -14, -58, -87, -87, -58, 
-24, -43, -19, 34, -2, -31, 39, -9, -63, -87, -87, -73, 
-34, -48, -14, 41, -9, -31, 58, -4, -63, -87, -87, -63, 
-39, -48, -9, 43, -14, -29, 63, 4, -63, -87, -68, -53, 
-39, -48, -9, 43, -14, -29, 53, -4, -73, -87, -78, -53, 
-29, -39, -9, 34, -9, -24, 48, 4, -68, -87, -78, -58, 
-29, -48, -19, 39, -4, -34, 63, -4, -63, -82, -73, -58, 
-29, -48, -19, 39, -4, -34, 53, -14, -63, -87, -78, -63, 
-34, -48, -14, 41, -9, -31, 48, -9, -63, -87, -87, -68, 
-24, -43, -19, 34, -2, -31, 43, -14, -73, -87, -87, -78, 
-14, -39, -24, 26, 4, -31, 39, -14, -73, -97, -87, -78, 
-39, -58, -19, 48, -9, -39, 58, -4, -68, -92, -82, -78, 
-29, -58, -29, 43, 0, -43, 43, 0, -82, -97, -87, -78, 
-48, -63, -14, 56, -17, -39, 53, -4, -78, -92, -82, -73, 
-48, -73, -24, 61, -12, -48, 63, -4, -68, -97, -82, -68, 
-43, -63, -19, 53, -12, -41, 63, 14, -63, -92, -78, -68, 
-43, -58, -14, 51, -14, -36, 63, 9, -58, -78, -78, -58, 
-29, -48, -19, 39, -4, -34, 48, 0, -63, -82, -87, -58, 
-29, -43, -14, 36, -7, -29, 58, 4, -48, -78, -82, -63, 
-14, -24, -9, 19, -2, -17, 58, -4, -58, -82, -82, -73, 
-14, -19, -4, 17, -4, -12, 63, 9, -53, -78, -68, -58, 
-24, -29, -4, 26, -9, -17, 68, 4, -58, -73, -73, -63, 
-34, -39, -4, 36, -14, -21, 63, 19, -58, -73, -68, -63, 
-39, -34, 4, 36, -21, -14, 58, 14, -63, -73, -63, -58, 
-34, -43, -9, 39, -12, -26, 68, 19, -53, -73, -63, -63, 
-29, -39, -9, 34, -9, -24, 73, 29, -48, -68, -68, -58, 
-34, -48, -14, 41, -9, -31, 68, 9, -53, -78, -78, -58, 
-34, -43, -9, 39, -12, -26, 58, 14, -48, -87, -78, -63, 
-39, -53, -14, 46, -12, -34, 48, 9, -48, -82, -87, -78, 
-29, -58, -29, 43, 0, -43, 48, 4, -48, -78, -87, -73, 
-24, -43, -19, 34, -2, -31, 48, 14, -48, -73, -78, -68, 
-34, -43, -9, 39, -12, -26, 58, 14, -48, -73, -73, -58, 
-14, -24, -9, 19, -2, -17, 53, 24, -48, -73, -68, -58, 
-19, -19, 0, 19, -9, -9, 53, 29, -53, -73, -68, -53, 
-29, -43, -14, 36, -7, -29, 63, 29, -39, -68, -68, -48, 
-24, -48, -24, 36, 0, -36, 73, 39, -34, -68, -58, -53, 
-24, -53, -29, 39, 2, -41, 68, 29, -29, -68, -73, -53, 
-29, -39, -9, 34, -9, -24, 63, 24, -24, -68, -68, -58, 
-24, -39, -14, 31, -4, -26, 68, 24, -19, -63, -63, -48, 
-24, -34, -9, 29, -7, -21, 68, 34, -24, -63, -58, -58, 
-19, -24, -4, 21, -7, -14, 63, 39, -29, -63, -58, -58, 
-24, -29, -4, 26, -9, -17, 58, 24, -39, -68, -68, -58, 
-24, -19, 4, 21, -14, -7, 63, 39, -29, -58, -48, -48, 
-24, -19, 4, 21, -14, -7, 63, 34, -24, -58, -48, -43, 
-19, -19, 0, 19, -9, -9, 68, 39, -24, -53, -48, -43, 
-9, -19, -9, 14, 0, -14, 73, 53, -14, -58, -48, -39, 
-14, -14, 0, 14, -7, -7, 63, 39, -24, -68, -58, -39, 
-14, -19, -4, 17, -4, -12, 58, 29, -19, -58, -53, -43, 
-14, -29, -14, 21, 0, -21, 53, 39, -19, -53, -53, -43, 
-24, -19, 4, 21, -14, -7, 63, 34, -19, -53, -53, -39, 
-9, -24, -14, 17, 2, -19, 68, 43, -14, -58, -53, -48, 
-29, -19, 9, 24, -19, -4, 53, 39, -19, -58, -58, -48, 
-24, -24, 0, 24, -12, -12, 63, 48, -19, -53, -53, -43, 
-19, -19, 0, 19, -9, -9, 63, 48, -24, -58, -48, -39, 
-14, -19, -4, 17, -4, -12, 58, 39, -24, -53, -43, -43, 
-14, -29, -14, 21, 0, -21, 63, 39, -19, -43, -43, -39, 
-19, -24, -4, 21, -7, -14, 73, 48, -9, -39, -29, -29, 
-4, -14, -9, 9, 2, -12, 68, 29, -9, -53, -48, -43, 
-4, -29, -24, 17, 9, -26, 58, 34, -14, -58, -53, -48, 
-24, -29, -4, 26, -9, -17, 68, 29, -24, -58, -48, -58, 
