I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
102, 48, -53, -75, 78, -2, 595, 424, 180, -917, -883, -180, 
97, 48, -48, -73, 73, 0, 590, 419, 180, -917, -883, -185, 
97, 48, -48, -73, 73, 0, 585, 414, 170, -922, -888, -185, 
112, 43, -68, -78, 90, -12, 570, 414, 165, -927, -893, -185, 
117, 43, -73, -80, 95, -14, 566, 405, 161, -941, -893, -185, 
117, 34, -82, -75, 100, -24, 556, 395, 146, -946, -897, -195, 
117, 14, -102, -65, 109, -43, 541, 385, 126, -956, -912, -204, 
107, 4, -102, -56, 104, -48, 531, 366, 117, -961, -912, -209, 
112, 4, -107, -58, 109, -51, 522, 356, 117, -966, -922, -209, 
112, -19, -131, -46, 122, -75, 517, 346, 102, -980, -932, -214, 
117, -24, -141, -46, 129, -82, 517, 341, 92, -985, -936, -219, 
122, -29, -151, -46, 136, -90, 522, 341, 87, -985, -941, -219, 
117, -29, -146, -43, 131, -87, 522, 346, 78, -985, -936, -219, 
102, -39, -141, -31, 122, -90, 527, 346, 78, -985, -936, -214, 
92, -43, -136, -24, 114, -90, 527, 341, 78, -990, -941, -214, 
82, -43, -126, -19, 104, -85, 527, 341, 78, -995, -941, -219, 
82, -48, -131, -17, 107, -90, 541, 341, 87, -995, -941, -209, 
78, -48, -126, -14, 102, -87, 546, 346, 87, -995, -941, -209, 
73, -48, -122, -12, 97, -85, 551, 351, 92, -995, -941, -214, 
68, -48, -117, -9, 92, -82, 551, 351, 92, -995, -941, -214, 
53, -68, -122, 7, 87, -95, 561, 361, 87, -985, -946, -234, 
48, -68, -117, 9, 82, -92, 566, 370, 87, -985, -951, -239, 
48, -68, -117, 9, 82, -92, 566, 370, 87, -985, -951, -239, 
48, -68, -117, 9, 82, -92, 570, 370, 87, -985, -951, -239, 
58, -73, -131, 7, 95, -102, 566, 361, 78, -995, -961, -253, 
58, -87, -146, 14, 102, -117, 561, 361, 68, -1010, -971, -258, 
63, -92, -156, 14, 109, -124, 561, 361, 63, -1019, -980, -268, 
63, -87, -151, 12, 107, -119, 556, 361, 63, -1024, -980, -268, 
48, -87, -136, 19, 92, -112, 561, 361, 58, -1029, -971, -268, 
48, -87, -136, 19, 92, -112, 561, 361, 58, -1029, -971, -263, 
43, -87, -131, 21, 87, -109, 561, 356, 58, -1029, -976, -258, 
43, -87, -131, 21, 87, -109, 561, 356, 58, -1034, -980, -253, 
43, -97, -141, 26, 92, -119, 561, 366, 53, -1024, -990, -258, 
48, -102, -151, 26, 100, -126, 561, 366, 53, -1024, -990, -258, 
48, -102, -151, 26, 100, -126, 561, 366, 53, -1029, -990, -258, 
48, -102, -151, 26, 100, -126, 561, 366, 53, -1029, -995, -258, 
39, -92, -131, 26, 85, -112, 561, 366, 53, -1029, -985, -258, 
48, -92, -141, 21, 95, -117, 561, 366, 53, -1034, -985, -263, 
48, -97, -146, 24, 97, -122, 561, 366, 53, -1034, -990, -263, 
43, -97, -141, 26, 92, -119, 561, 366, 53, -1029, -990, -263, 
53, -107, -161, 26, 107, -134, 566, 366, 63, -1019, -985, -248, 
48, -112, -161, 31, 104, -136, 566, 370, 63, -1019, -985, -248, 
48, -117, -165, 34, 107, -141, 566, 370, 63, -1019, -985, -253, 
48, -117, -165, 34, 107, -141, 566, 375, 63, -1019, -985, -253, 
48, -102, -151, 26, 100, -126, 566, 370, 53, -1024, -995, -253, 
48, -107, -156, 29, 102, -131, 561, 366, 53, -1029, -995, -253, 
53, -102, -156, 24, 104, -129, 561, 356, 53, -1039, -995, -253, 
53, -97, -151, 21, 102, -124, 561, 351, 53, -1044, -995, -253, 
43, -102, -146, 29, 95, -124, 561, 361, 63, -1034, -995, -263, 
39, -107, -146, 34, 92, -126, 561, 361, 68, -1034, -995, -263, 
39, -112, -151, 36, 95, -131, 566, 361, 68, -1029, -995, -263, 
39, -117, -156, 39, 97, -136, 566, 361, 68, -1029, -995, -258, 
43, -112, -156, 34, 100, -134, 566, 375, 78, -1019, -966, -244, 
53, -92, -146, 19, 100, -119, 566, 380, 82, -1010, -961, -234, 
53, -92, -146, 19, 100, -119, 566, 380, 82, -1010, -971, -239, 
53, -122, -175, 34, 114, -148, 575, 390, 73, -1019, -980, -258, 
58, -146, -204, 43, 131, -175, 585, 409, 78, -1015, -990, -283, 
48, -156, -204, 53, 126, -180, 600, 419, 102, -1000, -1005, -297, 
48, -136, -185, 43, 117, -161, 614, 439, 151, -971, -995, -297, 
58, -122, -180, 31, 119, -151, 619, 453, 204, -927, -966, -278, 
58, -97, -156, 19, 107, -126, 610, 453, 248, -854, -932, -258, 
58, -48, -107, -4, 82, -78, 590, 444, 312, -746, -854, -219, 
68, 34, -34, -51, 51, 0, 561, 429, 380, -580, -727, -141, 
82, 126, 43, -104, 19, 85, 527, 405, 458, -400, -566, -43, 
107, 229, 122, -168, -7, 175, 473, 361, 527, -209, -390, 63, 
131, 356, 224, -244, -46, 290, 405, 297, 600, -4, -200, 180, 
156, 502, 346, -329, -95, 424, 336, 219, 653, 190, 24, 322, 
175, 668, 492, -422, -158, 580, 253, 97, 668, 351, 253, 488, 
180, 849, 668, -514, -244, 758, 165, -43, 614, 468, 492, 658, 
180, 990, 810, -585, -314, 900, 92, -185, 522, 541, 668, 810, 
190, 1083, 893, -636, -351, 988, 19, -326, 390, 580, 814, 932, 
209, 1166, 956, -688, -373, 1061, -73, -483, 239, 575, 941, 1044, 
209, 1229, 1019, -719, -405, 1124, -136, -595, 78, 468, 961, 1112, 
195, 1239, 1044, -717, -424, 1141, -141, -644, -73, 263, 844, 1102, 
175, 1200, 1024, -688, -424, 1112, -165, -688, -263, -29, 610, 1039, 
146, 1117, 971, -631, -412, 1044, -175, -732, -468, -370, 322, 927, 
92, 980, 888, -536, -397, 934, -136, -736, -639, -766, -39, 756, 
48, 805, 756, -427, -353, 780, -82, -707, -780, -1161, -405, 566, 
14, 605, 590, -309, -287, 597, -24, -644, -902, -1468, -692, 390, 
-9, 380, 390, -185, -200, 385, 43, -541, -951, -1629, -902, 204, 
-39, 190, 229, -75, -134, 209, 112, -434, -922, -1664, -1039, 43, 
-58, 63, 122, -2, -90, 92, 165, -341, -858, -1659, -1137, -63, 
-58, -19, 39, 39, -48, 9, 244, -224, -785, -1644, -1195, -136, 
-48, -73, -24, 61, -12, -48, 307, -112, -732, -1615, -1229, -209, 
-48, -112, -63, 80, 7, -87, 351, -19, -692, -1595, -1244, -268, 
-48, -117, -68, 82, 9, -92, 375, 48, -639, -1556, -1234, -287, 
-43, -112, -68, 78, 12, -90, 409, 102, -580, -1512, -1224, -292, 
-39, -131, -92, 85, 26, -112, 439, 156, -507, -1473, -1215, -302, 
-19, -141, -122, 80, 51, -131, 463, 204, -424, -1415, -1205, -307, 
4, -126, -131, 61, 68, -129, 488, 244, -331, -1356, -1176, -312, 
4, -102, -107, 48, 56, -104, 497, 278, -239, -1283, -1151, -312, 
4, -112, -117, 53, 61, -114, 517, 292, -165, -1234, -1117, -317, 
14, -122, -136, 53, 75, -129, 531, 322, -112, -1185, -1093, -292, 
9, -107, -117, 48, 63, -112, 536, 341, -73, -1146, -1063, -268, 
14, -68, -82, 26, 48, -75, 551, 361, -34, -1107, -1024, -229, 
24, -68, -92, 21, 58, -80, 546, 375, -9, -1088, -1010, -224, 
39, -73, -112, 17, 75, -92, 551, 385, 4, -1073, -995, -234, 
43, -53, -97, 4, 70, -75, 551, 390, 34, -1058, -985, -224, 
39, -53, -92, 7, 65, -73, 566, 400, 58, -1044, -980, -224, 
39, -78, -117, 19, 78, -97, 575, 405, 82, -1034, -980, -234, 
43, -78, -122, 17, 82, -100, 570, 400, 97, -1024, -980, -229, 
43, -87, -131, 21, 87, -109, 575, 400, 112, -1015, -980, -234, 
39, -87, -126, 24, 82, -107, 580, 400, 117, -1000, -980, -229, 
39, -87, -126, 24, 82, -107, 580, 400, 117, -995, -976, -234, 
53, -68, -122, 7, 87, -95, 570, 409, 117, -1000, -961, -214, 
58, -63, -122, 2, 90, -92, 570, 414, 117, -995, -956, -209, 
58, -58, -117, 0, 87, -87, 570, 419, 122, -1000, -956, -209, 
58, -58, -117, 0, 87, -87, 570, 424, 122, -1010, -956, -209, 
58, -63, -122, 2, 90, -92, 570, 419, 112, -1005, -946, -200, 
58, -63, -122, 2, 90, -92, 580, 419, 112, -1000, -946, -200, 
63, -73, -136, 4, 100, -104, 580, 419, 131, -990, -946, -204, 
63, -73, -136, 4, 100, -104, 580, 419, 131, -980, -946, -204, 
48, -73, -122, 12, 85, -97, 575, 414, 141, -985, -956, -209, 
48, -73, -122, 12, 85, -97, 575, 414, 141, -980, -956, -209, 
48, -73, -122, 12, 85, -97, 575, 419, 141, -976, -951, -209, 
48, -68, -117, 9, 82, -92, 575, 419, 131, -976, -951, -209, 
63, -63, -126, 0, 95, -95, 575, 419, 122, -976, -956, -209, 
63, -63, -126, 0, 95, -95, 570, 419, 122, -980, -956, -214, 
58, -63, -122, 2, 90, -92, 570, 424, 122, -980, -961, -219, 
58, -58, -117, 0, 87, -87, 570, 424, 122, -980, -966, -224, 
58, -48, -107, -4, 82, -78, 566, 424, 131, -980, -956, -214, 
58, -58, -117, 0, 87, -87, 566, 424, 131, -980, -961, -214, 
58, -58, -117, 0, 87, -87, 570, 424, 131, -976, -961, -214, 
58, -53, -112, -2, 85, -82, 570, 424, 131, -971, -956, -214, 
58, -53, -112, -2, 85, -82, 561, 424, 122, -971, -956, -214, 
58, -48, -107, -4, 82, -78, 561, 424, 117, -971, -956, -214, 
63, -48, -112, -7, 87, -80, 556, 424, 117, -971, -956, -214, 
63, -53, -117, -4, 90, -85, 556, 424, 117, -971, -956, -214, 
63, -63, -126, 0, 95, -95, 566, 424, 126, -961, -946, -214, 
68, -63, -131, -2, 100, -97, 566, 429, 126, -961, -946, -214, 
68, -63, -131, -2, 100, -97, 566, 429, 131, -961, -941, -214, 
68, -63, -131, -2, 100, -97, 566, 429, 136, -961, -941, -214, 
58, -63, -122, 2, 90, -92, 575, 429, 136, -961, -941, -204, 
53, -63, -117, 4, 85, -90, 575, 429, 136, -961, -941, -204, 
53, -63, -117, 4, 85, -90, 575, 429, 136, -956, -936, -204, 
48, -63, -112, 7, 80, -87, 580, 429, 141, -956, -936, -200, 
53, -58, -112, 2, 82, -85, 570, 429, 136, -956, -946, -195, 
53, -53, -107, 0, 80, -80, 566, 429, 136, -956, -946, -195, 
53, -53, -107, 0, 80, -80, 566, 429, 136, -951, -946, -195, 
58, -53, -112, -2, 85, -82, 566, 429, 141, -951, -946, -195, 
73, -53, -126, -9, 100, -90, 556, 434, 141, -951, -946, -204, 
73, -53, -126, -9, 100, -90, 556, 434, 141, -951, -946, -204, 
73, -58, -131, -7, 102, -95, 556, 434, 141, -951, -946, -204, 
73, -58, -131, -7, 102, -95, 556, 434, 141, -951, -946, -204, 
68, -58, -126, -4, 97, -92, 566, 434, 141, -956, -946, -190, 
68, -58, -126, -4, 97, -92, 566, 434, 146, -956, -941, -190, 
68, -53, -122, -7, 95, -87, 566, 434, 151, -956, -941, -185, 
68, -53, -122, -7, 95, -87, 566, 434, 151, -951, -941, -180, 
68, -39, -107, -14, 87, -73, 556, 434, 151, -946, -941, -180, 
68, -39, -107, -14, 87, -73, 556, 434, 151, -946, -936, -180, 
68, -39, -107, -14, 87, -73, 551, 434, 156, -946, -936, -180, 
68, -39, -107, -14, 87, -73, 551, 434, 156, -946, -936, -180, 
68, -48, -117, -9, 92, -82, 551, 439, 165, -936, -922, -180, 
68, -43, -112, -12, 90, -78, 556, 439, 170, -927, -917, -180, 
68, -43, -112, -12, 90, -78, 556, 439, 170, -927, -917, -180, 
68, -43, -112, -12, 90, -78, 556, 444, 175, -922, -917, -180, 
68, -43, -112, -12, 90, -78, 556, 439, 180, -917, -922, -175, 
73, -43, -117, -14, 95, -80, 556, 439, 185, -912, -917, -170, 
73, -39, -112, -17, 92, -75, 551, 439, 190, -907, -912, -165, 
73, -34, -107, -19, 90, -70, 551, 444, 195, -902, -907, -156, 
68, -43, -112, -12, 90, -78, 551, 453, 195, -907, -897, -161, 
68, -48, -117, -9, 92, -82, 551, 453, 195, -907, -897, -156, 
68, -48, -117, -9, 92, -82, 551, 458, 195, -907, -897, -151, 
73, -43, -117, -14, 95, -80, 551, 458, 200, -897, -897, -141, 
78, -34, -112, -21, 95, -73, 551, 448, 209, -883, -883, -131, 
82, -24, -107, -29, 95, -65, 551, 453, 209, -878, -883, -131, 
87, -24, -112, -31, 100, -68, 546, 453, 214, -873, -878, -131, 
87, -24, -112, -31, 100, -68, 541, 458, 219, -863, -878, -131, 
78, -19, -97, -29, 87, -58, 541, 458, 224, -858, -883, -141, 
87, -14, -102, -36, 95, -58, 541, 458, 224, -854, -878, -136, 
87, -9, -97, -39, 92, -53, 546, 463, 229, -849, -873, -126, 
87, -9, -97, -39, 92, -53, 546, 468, 239, -839, -868, -126, 
87, -4, -92, -41, 90, -48, 541, 468, 244, -839, -863, -136, 
92, 4, -87, -48, 90, -41, 536, 473, 253, -829, -854, -136, 
92, 14, -78, -53, 85, -31, 531, 473, 258, -824, -849, -131, 
97, 24, -73, -61, 85, -24, 522, 473, 268, -819, -849, -122, 
87, 39, -48, -63, 68, -4, 522, 473, 268, -800, -829, -122, 
87, 43, -43, -65, 65, 0, 522, 478, 273, -785, -819, -112, 
92, 53, -39, -73, 65, 7, 517, 478, 283, -766, -805, -112, 
92, 63, -29, -78, 61, 17, 517, 478, 287, -756, -800, -107, 
97, 63, -34, -80, 65, 14, 517, 483, 283, -756, -795, -102, 
