I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
175, 185, 9, -180, 82, 97, -165, -24, 331, 229, 97, 92, 
185, 209, 24, -197, 80, 117, -175, -19, 366, 258, 122, 112, 
185, 224, 39, -204, 73, 131, -185, -19, 395, 292, 146, 131, 
175, 244, 68, -209, 53, 156, -195, -24, 429, 331, 165, 141, 
170, 268, 97, -219, 36, 183, -195, -29, 458, 366, 204, 170, 
175, 287, 112, -231, 31, 200, -214, -29, 492, 414, 239, 190, 
180, 307, 126, -244, 26, 217, -229, -34, 531, 448, 263, 219, 
195, 317, 122, -256, 36, 219, -239, -34, 570, 497, 297, 244, 
209, 341, 131, -275, 39, 236, -248, -34, 619, 556, 341, 268, 
209, 361, 151, -285, 29, 256, -253, -43, 658, 595, 370, 292, 
195, 375, 180, -285, 7, 278, -268, -53, 697, 649, 409, 307, 
190, 414, 224, -302, -17, 319, -278, -78, 727, 688, 444, 322, 
195, 453, 258, -324, -31, 356, -287, -82, 756, 727, 483, 351, 
204, 483, 278, -344, -36, 380, -307, -102, 790, 766, 512, 375, 
195, 512, 317, -353, -61, 414, -322, -122, 800, 795, 551, 414, 
180, 536, 356, -358, -87, 446, -326, -146, 834, 834, 590, 444, 
175, 566, 390, -370, -107, 478, -336, -161, 858, 849, 614, 468, 
185, 590, 405, -387, -109, 497, -336, -165, 878, 863, 634, 478, 
195, 614, 419, -405, -112, 517, -356, -161, 888, 868, 649, 492, 
214, 644, 429, -429, -107, 536, -370, -161, 902, 878, 658, 507, 
224, 663, 439, -444, -107, 551, -380, -156, 912, 883, 668, 517, 
229, 678, 448, -453, -109, 563, -380, -151, 907, 888, 678, 522, 
239, 678, 439, -458, -100, 558, -385, -146, 902, 888, 678, 531, 
244, 683, 439, -463, -97, 561, -390, -151, 893, 883, 688, 536, 
258, 692, 434, -475, -87, 563, -400, -146, 883, 878, 692, 541, 
273, 697, 424, -485, -75, 561, -405, -126, 873, 873, 688, 541, 
283, 702, 419, -492, -68, 561, -419, -102, 854, 854, 673, 536, 
