I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
165, 156, -9, -161, 87, 73, 58, 1151, 214, 292, 1405, 732, 
165, 156, -9, -161, 87, 73, 58, 1151, 214, 292, 1405, 732, 
165, 156, -9, -161, 87, 73, 58, 1151, 214, 292, 1405, 732, 
165, 156, -9, -161, 87, 73, 58, 1151, 214, 292, 1405, 732, 
165, 165, 0, -165, 82, 82, 48, 1151, 204, 302, 1405, 722, 
165, 165, 0, -165, 82, 82, 48, 1151, 204, 302, 1405, 722, 
165, 165, 0, -165, 82, 82, 48, 1151, 204, 302, 1405, 722, 
165, 165, 0, -165, 82, 82, 48, 1151, 204, 302, 1405, 722, 
175, 156, -19, -165, 97, 68, 63, 1161, 214, 302, 1395, 712, 
175, 156, -19, -165, 97, 68, 68, 1171, 224, 302, 1395, 712, 
175, 156, -19, -165, 97, 68, 73, 1180, 234, 302, 1395, 712, 
175, 156, -19, -165, 97, 68, 78, 1190, 244, 302, 1395, 712, 
175, 146, -29, -161, 102, 58, 92, 1210, 258, 322, 1395, 702, 
175, 146, -29, -161, 102, 58, 97, 1229, 273, 331, 1395, 692, 
175, 146, -29, -161, 102, 58, 102, 1249, 287, 341, 1395, 683, 
175, 146, -29, -161, 102, 58, 107, 1268, 302, 351, 1395, 673, 
185, 175, -9, -180, 97, 82, 102, 1283, 326, 380, 1424, 697, 
195, 195, 0, -195, 97, 97, 97, 1288, 341, 400, 1444, 712, 
204, 214, 9, -209, 97, 112, 92, 1293, 356, 419, 1464, 727, 
214, 234, 19, -224, 97, 126, 87, 1298, 370, 439, 1483, 741, 
239, 273, 34, -256, 102, 153, 63, 1293, 385, 483, 1542, 790, 
263, 302, 39, -283, 112, 170, 39, 1288, 400, 517, 1600, 839, 
287, 331, 43, -309, 122, 187, 14, 1283, 414, 551, 1659, 888, 
312, 361, 48, -336, 131, 204, -9, 1278, 429, 585, 1717, 936, 
336, 468, 131, -402, 102, 300, -97, 1176, 419, 634, 1810, 1044, 
351, 566, 214, -458, 68, 390, -175, 1073, 409, 683, 1903, 1141, 
366, 663, 297, -514, 34, 480, -253, 971, 400, 732, 1995, 1239, 
380, 761, 380, -570, 0, 570, -331, 868, 390, 780, 2088, 1337, 
351, 795, 444, -573, -46, 619, -380, 775, 317, 736, 2064, 1356, 
331, 819, 488, -575, -78, 653, -419, 683, 244, 692, 2049, 1376, 
312, 844, 531, -578, -109, 688, -458, 590, 170, 649, 2034, 1395, 
292, 868, 575, -580, -141, 722, -497, 497, 97, 605, 2020, 1415, 
248, 717, 468, -483, -109, 592, -429, 527, -24, 439, 1834, 1268, 
214, 575, 361, -395, -73, 468, -370, 556, -136, 283, 1649, 1132, 
180, 434, 253, -307, -36, 344, -312, 585, -248, 126, 1464, 995, 
146, 292, 146, -219, 0, 219, -253, 614, -361, -29, 1278, 858, 
136, 239, 102, -187, 17, 170, -214, 688, -351, -48, 1239, 805, 
126, 195, 68, -161, 29, 131, -175, 751, -341, -68, 1200, 751, 
117, 151, 34, -134, 41, 92, -136, 814, -331, -87, 1161, 697, 
107, 107, 0, -107, 53, 53, -97, 878, -322, -107, 1122, 644, 
97, 97, 0, -97, 48, 48, -68, 932, -268, -73, 1137, 629, 
