I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-146, -204, -58, 175, -43, -131, 58, 68, 9, 48, 0, -39, 
-146, -204, -58, 175, -43, -131, 58, 68, 9, 48, 0, -39, 
-146, -204, -58, 175, -43, -131, 58, 68, 9, 48, 0, -39, 
-146, -204, -58, 175, -43, -131, 58, 68, 9, 48, 0, -39, 
-136, -195, -58, 165, -39, -126, 58, 58, 9, 48, 0, -48, 
-136, -195, -58, 165, -39, -126, 58, 58, 9, 48, 0, -48, 
-136, -195, -58, 165, -39, -126, 58, 58, 9, 48, 0, -48, 
-136, -195, -58, 165, -39, -126, 58, 58, 9, 48, 0, -48, 
-136, -195, -58, 165, -39, -126, 48, 58, 0, 48, 0, -39, 
-136, -195, -58, 165, -39, -126, 48, 58, 0, 48, 0, -39, 
-136, -195, -58, 165, -39, -126, 48, 58, 0, 48, 0, -39, 
-136, -195, -58, 165, -39, -126, 48, 58, 0, 48, 0, -39, 
-146, -195, -48, 170, -48, -122, 58, 58, 0, 48, 0, -48, 
-146, -195, -48, 170, -48, -122, 58, 58, 0, 48, 0, -48, 
-146, -195, -48, 170, -48, -122, 58, 58, 0, 48, 0, -48, 
-146, -195, -48, 170, -48, -122, 58, 58, 0, 48, 0, -48, 
-146, -204, -58, 175, -43, -131, 58, 58, 0, 48, 0, -48, 
-146, -204, -58, 175, -43, -131, 58, 58, 0, 48, 0, -48, 
-146, -204, -58, 175, -43, -131, 58, 58, 0, 48, 0, -48, 
-146, -204, -58, 175, -43, -131, 58, 58, 0, 48, 0, -48, 
-156, -204, -48, 180, -53, -126, 58, 58, -9, 39, -9, -58, 
-156, -204, -48, 180, -53, -126, 58, 58, -9, 39, -9, -58, 
-156, -204, -48, 180, -53, -126, 58, 58, -9, 39, -9, -58, 
-156, -204, -48, 180, -53, -126, 58, 58, -9, 39, -9, -58, 
-146, -204, -58, 175, -43, -131, 58, 58, -9, 29, -19, -58, 
-146, -204, -58, 175, -43, -131, 58, 58, -9, 29, -19, -58, 
-146, -204, -58, 175, -43, -131, 58, 58, -9, 29, -19, -58, 
-146, -204, -58, 175, -43, -131, 58, 58, -9, 29, -19, -58, 
-146, -204, -58, 175, -43, -131, 58, 48, -19, 29, -19, -58, 
-146, -204, -58, 175, -43, -131, 58, 48, -19, 29, -19, -58, 
-146, -204, -58, 175, -43, -131, 58, 48, -19, 29, -19, -58, 
-146, -204, -58, 175, -43, -131, 58, 48, -19, 29, -19, -58, 
-146, -204, -58, 175, -43, -131, 58, 48, -19, 29, -19, -68, 
-146, -204, -58, 175, -43, -131, 58, 48, -19, 29, -19, -68, 
-146, -204, -58, 175, -43, -131, 58, 48, -19, 29, -19, -68, 
-146, -204, -58, 175, -43, -131, 58, 48, -19, 29, -19, -68, 
-156, -214, -58, 185, -48, -136, 68, 48, -19, 19, -29, -68, 
-156, -214, -58, 185, -48, -136, 68, 48, -19, 19, -29, -68, 
-156, -214, -58, 185, -48, -136, 68, 48, -19, 19, -29, -68, 
-156, -214, -58, 185, -48, -136, 68, 48, -19, 19, -29, -68, 
-156, -224, -68, 190, -43, -146, 68, 48, -29, 29, -29, -58, 
-156, -224, -68, 190, -43, -146, 68, 48, -29, 29, -29, -58, 
-156, -224, -68, 190, -43, -146, 68, 48, -29, 29, -29, -58, 
-156, -224, -68, 190, -43, -146, 68, 48, -29, 29, -29, -58, 
-156, -224, -68, 190, -43, -146, 68, 58, -29, 19, -29, -58, 
-156, -224, -68, 190, -43, -146, 68, 58, -29, 19, -29, -58, 
-156, -224, -68, 190, -43, -146, 68, 58, -29, 19, -29, -58, 
-156, -224, -68, 190, -43, -146, 68, 58, -29, 19, -29, -58, 
-165, -224, -58, 195, -53, -141, 78, 48, -29, 19, -39, -58, 
