I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-4, -63, -58, 34, 26, -61, 34, 9, -29, 43, 29, -14, 
-24, -92, -68, 58, 21, -80, 39, 14, -39, 39, 34, -24, 
-34, -126, -92, 80, 29, -109, 34, 9, -48, 14, 9, -39, 
-48, -126, -78, 87, 14, -102, 43, 19, -53, 19, 9, -48, 
-48, -136, -87, 92, 19, -112, 39, 9, -78, -4, -9, -53, 
-48, -156, -107, 102, 29, -131, 29, -4, -78, -19, -29, -78, 
-53, -151, -97, 102, 21, -124, 29, 4, -82, -19, -24, -78, 
-53, -156, -102, 104, 24, -129, 19, -4, -92, -24, -29, -82, 
-68, -165, -97, 117, 14, -131, 29, 0, -82, -19, -24, -73, 
-48, -151, -102, 100, 26, -126, 29, -9, -87, -14, -24, -73, 
-48, -146, -97, 97, 24, -122, 29, 0, -78, -9, -19, -68, 
-29, -126, -97, 78, 34, -112, 43, 9, -73, 4, -4, -53, 
-19, -122, -102, 70, 41, -112, 34, 0, -78, -19, -43, -92, 
-34, -117, -82, 75, 24, -100, 39, 4, -63, -4, -24, -78, 
0, -87, -87, 43, 43, -87, 63, 29, -63, 19, 0, -53, 
4, -82, -87, 39, 46, -85, 78, 29, -63, 14, 9, -39, 
4, -92, -97, 43, 51, -95, 73, 29, -68, 14, 9, -29, 
4, -102, -107, 48, 56, -104, 58, 19, -82, 9, -9, -53, 
9, -112, -122, 51, 65, -117, 43, 14, -87, -4, -14, -63, 
4, -107, -112, 51, 58, -109, 39, 4, -87, -14, -29, -82, 
-24, -107, -82, 65, 29, -95, 39, 4, -78, -19, -39, -92, 
-14, -97, -82, 56, 34, -90, 24, -4, -87, -19, -39, -92, 
-19, -102, -82, 61, 31, -92, 39, 0, -82, -19, -39, -97, 
-48, -112, -63, 80, 7, -87, 34, 0, -68, 4, -19, -78, 
-63, -126, -63, 95, 0, -95, 43, 0, -82, 0, -4, -73, 
-73, -136, -63, 104, -4, -100, 39, 0, -82, -4, -24, -73, 
-82, -146, -63, 114, -9, -104, 43, 9, -82, -4, -14, -58, 
