I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-39, -117, -78, 78, 19, -97, -29, 58, -195, -58, -195, -117, 
-39, -117, -78, 78, 19, -97, -29, 58, -195, -58, -195, -117, 
-39, -117, -78, 78, 19, -97, -29, 58, -195, -58, -195, -117, 
-39, -117, -78, 78, 19, -97, -29, 58, -195, -58, -195, -117, 
-48, -117, -68, 82, 9, -92, -19, 63, -190, -53, -175, -107, 
-48, -117, -68, 82, 9, -92, -19, 68, -185, -48, -165, -107, 
-48, -117, -68, 82, 9, -92, -19, 73, -180, -43, -156, -107, 
-48, -117, -68, 82, 9, -92, -19, 78, -175, -39, -146, -107, 
-39, -131, -92, 85, 26, -112, -14, 78, -165, -39, -156, -102, 
-39, -136, -97, 87, 29, -117, -9, 78, -165, -39, -156, -97, 
-39, -141, -102, 90, 31, -122, -4, 78, -165, -39, -156, -92, 
-39, -146, -107, 92, 34, -126, 0, 78, -165, -39, -156, -87, 
-48, -151, -102, 100, 26, -126, 0, 78, -165, -48, -165, -92, 
-48, -156, -107, 102, 29, -131, 0, 78, -165, -48, -175, -97, 
-48, -161, -112, 104, 31, -136, 0, 78, -165, -48, -185, -102, 
-48, -165, -117, 107, 34, -141, 0, 78, -165, -48, -195, -107, 
-58, -156, -97, 107, 19, -126, -4, 73, -165, -43, -190, -117, 
-58, -146, -87, 102, 14, -117, -9, 73, -165, -43, -190, -117, 
-58, -131, -73, 95, 7, -102, -14, 78, -156, -39, -190, -112, 
-53, -122, -68, 87, 7, -95, -14, 78, -151, -34, -185, -112, 
-53, -122, -68, 87, 7, -95, -4, 87, -136, -29, -175, -97, 
-53, -122, -68, 87, 7, -95, 0, 87, -131, -29, -165, -97, 
-58, -117, -58, 87, 0, -87, 4, 92, -126, -19, -161, -87, 
-58, -117, -58, 87, 0, -87, 9, 92, -117, -19, -151, -82, 
-48, -112, -63, 80, 7, -87, 14, 97, -107, -14, -146, -73, 
-39, -102, -63, 70, 12, -82, 14, 107, -102, -9, -131, -73, 
-34, -92, -58, 63, 12, -75, 19, 112, -102, 4, -126, -68, 
-34, -78, -43, 56, 4, -61, 24, 117, -97, 14, -122, -63, 
-24, -58, -34, 41, 4, -46, 24, 112, -97, 4, -126, -68, 
-24, -43, -19, 34, -2, -31, 24, 112, -97, 0, -126, -78, 
-19, -24, -4, 21, -7, -14, 19, 117, -97, -4, -131, -82, 
-14, -14, 0, 14, -7, -7, 19, 117, -102, -9, -136, -78, 
-24, 0, 24, 12, -24, 12, 29, 117, -87, 9, -136, -78, 
-24, 4, 29, 9, -26, 17, 29, 107, -78, 14, -131, -73, 
-19, 9, 29, 4, -24, 19, 29, 107, -78, 24, -126, -73, 
-14, 19, 34, -2, -24, 26, 24, 107, -68, 34, -122, -68, 
-14, 29, 43, -7, -29, 36, 9, 117, -78, 43, -112, -48, 
-9, 29, 39, -9, -24, 34, -4, 112, -78, 43, -107, -48, 
-9, 19, 29, -4, -19, 24, -4, 107, -82, 34, -102, -48, 
-14, 4, 19, 4, -17, 12, -9, 92, -87, 29, -97, -48, 
-19, 0, 19, 9, -19, 9, -19, 73, -92, 19, -102, -53, 
-24, -4, 19, 14, -21, 7, -29, 58, -112, 4, -112, -53, 
-29, -19, 9, 24, -19, -4, -39, 48, -117, 0, -117, -53, 
-34, -24, 9, 29, -21, -7, -39, 48, -117, -14, -117, -53, 
-29, -4, 24, 17, -26, 9, -48, 58, -117, -9, -107, -43, 
-24, 4, 29, 9, -26, 17, -48, 58, -122, -4, -107, -43, 
-19, 14, 34, 2, -26, 24, -53, 58, -126, 0, -112, -39, 
