I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-9, -146, -136, 78, 63, -141, 39, 195, 19, 488, -614, 165, 
-9, -146, -136, 78, 63, -141, 39, 195, 19, 488, -614, 165, 
-9, -146, -136, 78, 63, -141, 39, 195, 19, 488, -614, 165, 
-9, -146, -136, 78, 63, -141, 39, 195, 19, 488, -614, 165, 
-9, -146, -136, 78, 63, -141, 39, 195, 14, 483, -624, 156, 
-9, -146, -136, 78, 63, -141, 39, 195, 9, 478, -624, 156, 
-9, -146, -136, 78, 63, -141, 39, 195, 4, 473, -624, 156, 
-9, -146, -136, 78, 63, -141, 39, 195, 0, 468, -624, 156, 
0, -156, -156, 78, 78, -156, 48, 195, 0, 468, -634, 146, 
0, -156, -156, 78, 78, -156, 48, 195, 0, 468, -634, 146, 
0, -156, -156, 78, 78, -156, 48, 195, 0, 468, -634, 146, 
0, -156, -156, 78, 78, -156, 48, 195, 0, 468, -634, 146, 
0, -156, -156, 78, 78, -156, 39, 185, -4, 468, -644, 146, 
0, -156, -156, 78, 78, -156, 39, 185, -9, 468, -644, 146, 
0, -156, -156, 78, 78, -156, 39, 185, -14, 468, -644, 146, 
0, -156, -156, 78, 78, -156, 39, 185, -19, 468, -644, 146, 
-4, -161, -156, 82, 75, -158, 39, 180, -29, 458, -653, 136, 
-9, -165, -156, 87, 73, -161, 39, 175, -29, 458, -653, 136, 
-14, -170, -156, 92, 70, -163, 39, 170, -29, 458, -653, 136, 
-19, -175, -156, 97, 68, -165, 39, 165, -29, 458, -653, 136, 
-9, -161, -151, 85, 70, -156, 29, 156, -29, 468, -649, 136, 
-9, -156, -146, 82, 68, -151, 29, 156, -29, 468, -644, 136, 
-9, -151, -141, 80, 65, -146, 29, 156, -29, 468, -639, 136, 
-9, -146, -136, 78, 63, -141, 29, 156, -29, 468, -634, 136, 
-19, -141, -122, 80, 51, -131, 29, 156, -29, 478, -624, 141, 
-19, -136, -117, 78, 48, -126, 29, 156, -29, 478, -624, 146, 
-19, -131, -112, 75, 46, -122, 29, 156, -29, 478, -624, 151, 
-19, -126, -107, 73, 43, -117, 29, 156, -29, 478, -624, 156, 
-19, -117, -97, 68, 39, -107, 29, 146, -29, 468, -624, 156, 
-19, -117, -97, 68, 39, -107, 29, 146, -29, 468, -624, 156, 
-19, -117, -97, 68, 39, -107, 29, 146, -29, 468, -624, 156, 
-19, -117, -97, 68, 39, -107, 29, 146, -29, 468, -624, 156, 
-29, -117, -87, 73, 29, -102, 29, 136, -39, 468, -624, 146, 
-29, -117, -87, 73, 29, -102, 29, 136, -39, 468, -624, 146, 
-29, -117, -87, 73, 29, -102, 29, 136, -39, 468, -624, 146, 
-29, -117, -87, 73, 29, -102, 29, 136, -39, 468, -624, 146, 
-29, -107, -78, 68, 24, -92, 29, 136, -39, 468, -634, 156, 
-29, -107, -78, 68, 24, -92, 29, 136, -39, 468, -634, 156, 
-29, -107, -78, 68, 24, -92, 29, 136, -39, 468, -634, 156, 
-29, -107, -78, 68, 24, -92, 29, 136, -39, 468, -634, 156, 
-19, -97, -78, 58, 29, -87, 29, 126, -48, 478, -629, 165, 
-19, -97, -78, 58, 29, -87, 29, 126, -48, 478, -624, 165, 
-19, -97, -78, 58, 29, -87, 29, 126, -48, 478, -619, 165, 
-19, -97, -78, 58, 29, -87, 29, 126, -48, 478, -614, 165, 
-19, -97, -78, 58, 29, -87, 29, 136, -48, 468, -614, 156, 
-19, -97, -78, 58, 29, -87, 29, 136, -48, 468, -614, 156, 
-19, -97, -78, 58, 29, -87, 29, 136, -48, 468, -614, 156, 
-19, -97, -78, 58, 29, -87, 29, 136, -48, 468, -614, 156, 
-19, -87, -68, 53, 24, -78, 19, 126, -48, 468, -619, 146, 
-19, -87, -68, 53, 24, -78, 19, 126, -48, 468, -624, 146, 
-19, -87, -68, 53, 24, -78, 19, 126, -48, 468, -629, 146, 
-19, -87, -68, 53, 24, -78, 19, 126, -48, 468, -634, 146, 
-9, -97, -87, 53, 39, -92, 29, 136, -39, 468, -634, 146, 
-9, -97, -87, 53, 39, -92, 29, 136, -39, 468, -634, 146, 
-9, -97, -87, 53, 39, -92, 29, 136, -39, 468, -634, 146, 
-9, -97, -87, 53, 39, -92, 29, 136, -39, 468, -634, 146, 
-19, -107, -87, 63, 34, -97, 19, 136, -48, 468, -634, 136, 
-19, -107, -87, 63, 34, -97, 19, 136, -48, 468, -634, 136, 
-19, -107, -87, 63, 34, -97, 19, 136, -48, 468, -634, 136, 
-19, -107, -87, 63, 34, -97, 19, 136, -48, 468, -634, 136, 
-9, -122, -112, 65, 51, -117, 19, 136, -53, 453, -649, 136, 
-9, -126, -117, 68, 53, -122, 19, 136, -58, 448, -653, 136, 
-9, -131, -122, 70, 56, -126, 19, 136, -63, 444, -658, 136, 
-9, -136, -126, 73, 58, -131, 19, 136, -68, 439, -663, 136, 
-9, -146, -136, 78, 63, -141, 19, 136, -68, 429, -673, 126, 
-9, -146, -136, 78, 63, -141, 19, 136, -68, 429, -673, 126, 
-9, -146, -136, 78, 63, -141, 19, 136, -68, 429, -673, 126, 
-9, -146, -136, 78, 63, -141, 19, 136, -68, 429, -673, 126, 
-14, -156, -141, 85, 63, -148, 29, 126, -78, 429, -663, 126, 
-19, -156, -136, 87, 58, -146, 29, 126, -78, 429, -663, 126, 
-24, -156, -131, 90, 53, -143, 29, 126, -78, 429, -663, 126, 
-29, -161, -131, 95, 51, -146, 29, 126, -82, 424, -658, 122, 
-39, -151, -112, 95, 36, -131, 29, 122, -73, 434, -653, 131, 
-39, -151, -112, 95, 36, -131, 34, 122, -73, 444, -649, 131, 
-39, -151, -112, 95, 36, -131, 34, 122, -73, 453, -644, 131, 
-39, -151, -112, 95, 36, -131, 34, 122, -73, 463, -639, 136, 
-29, -141, -112, 85, 41, -126, 34, 122, -73, 448, -644, 126, 
-29, -141, -112, 85, 41, -126, 34, 122, -73, 444, -649, 122, 
-29, -136, -107, 82, 39, -122, 34, 122, -73, 439, -653, 122, 
-29, -131, -102, 80, 36, -117, 39, 122, -73, 429, -658, 122, 
-29, -131, -102, 80, 36, -117, 39, 131, -73, 429, -663, 122, 
-29, -131, -102, 80, 36, -117, 39, 131, -73, 429, -663, 122, 
-29, -131, -102, 80, 36, -117, 43, 131, -73, 429, -663, 122, 
-29, -131, -102, 80, 36, -117, 43, 131, -73, 429, -673, 122, 
-29, -141, -112, 85, 41, -126, 43, 131, -82, 414, -663, 126, 
-29, -151, -122, 90, 46, -136, 43, 131, -82, 414, -663, 126, 
-29, -151, -122, 90, 46, -136, 43, 131, -78, 414, -663, 126, 
-29, -151, -122, 90, 46, -136, 39, 126, -78, 414, -658, 126, 
-29, -136, -107, 82, 39, -122, 29, 117, -78, 419, -658, 131, 
-29, -136, -107, 82, 39, -122, 29, 117, -78, 419, -653, 131, 
-29, -136, -107, 82, 39, -122, 29, 117, -82, 419, -653, 131, 
-29, -136, -107, 82, 39, -122, 29, 117, -82, 419, -653, 131, 
-29, -126, -97, 78, 34, -112, 19, 107, -82, 429, -644, 131, 
-29, -126, -97, 78, 34, -112, 19, 107, -82, 429, -644, 131, 
-29, -126, -97, 78, 34, -112, 24, 107, -82, 429, -644, 131, 
-29, -126, -97, 78, 34, -112, 29, 102, -82, 429, -644, 131, 
-29, -117, -87, 73, 29, -102, 29, 112, -73, 434, -644, 131, 
-29, -117, -87, 73, 29, -102, 29, 112, -73, 434, -639, 131, 
-29, -117, -87, 73, 29, -102, 24, 112, -78, 429, -634, 131, 
-29, -117, -87, 73, 29, -102, 24, 112, -78, 429, -629, 131, 
-39, -117, -78, 78, 19, -97, 34, 112, -82, 424, -644, 122, 
