I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
536, 536, 0, -536, 268, 268, -126, -849, -126, 185, -585, -575, 
536, 536, 0, -536, 268, 268, -126, -849, -126, 185, -585, -575, 
536, 536, 0, -536, 268, 268, -126, -849, -126, 185, -585, -575, 
536, 536, 0, -536, 268, 268, -126, -849, -126, 185, -585, -575, 
546, 541, -4, -544, 275, 268, -126, -839, -126, 185, -585, -575, 
546, 546, 0, -546, 273, 273, -126, -839, -126, 185, -585, -575, 
546, 551, 4, -549, 270, 278, -126, -839, -126, 185, -585, -575, 
546, 556, 9, -551, 268, 283, -126, -839, -126, 185, -585, -575, 
541, 541, 0, -541, 270, 270, -136, -839, -126, 195, -595, -575, 
536, 536, 0, -536, 268, 268, -136, -839, -126, 195, -595, -575, 
531, 531, 0, -531, 265, 265, -136, -839, -126, 195, -595, -575, 
527, 527, 0, -527, 263, 263, -136, -839, -126, 195, -595, -575, 
527, 527, 0, -527, 263, 263, -126, -839, -136, 185, -595, -575, 
527, 527, 0, -527, 263, 263, -126, -839, -136, 185, -595, -575, 
527, 527, 0, -527, 263, 263, -126, -839, -136, 185, -595, -575, 
527, 527, 0, -527, 263, 263, -126, -839, -136, 185, -595, -575, 
517, 522, 4, -519, 256, 263, -136, -849, -136, 185, -595, -585, 
517, 517, 0, -517, 258, 258, -136, -849, -136, 185, -595, -585, 
517, 512, -4, -514, 261, 253, -136, -849, -136, 185, -595, -585, 
517, 507, -9, -512, 263, 248, -136, -849, -136, 185, -595, -585, 
517, 512, -4, -514, 261, 253, -126, -858, -126, 195, -595, -575, 
517, 517, 0, -517, 258, 258, -126, -858, -126, 195, -595, -575, 
517, 522, 4, -519, 256, 263, -126, -858, -126, 195, -595, -575, 
517, 527, 9, -522, 253, 268, -126, -858, -126, 195, -595, -575, 
527, 517, -9, -522, 268, 253, -126, -849, -136, 185, -595, -575, 
527, 517, -9, -522, 268, 253, -126, -849, -136, 185, -595, -575, 
527, 517, -9, -522, 268, 253, -126, -849, -136, 185, -595, -575, 
527, 517, -9, -522, 268, 253, -126, -849, -136, 185, -595, -575, 
536, 527, -9, -531, 273, 258, -136, -849, -136, 195, -595, -575, 
536, 536, 0, -536, 268, 268, -136, -849, -136, 195, -595, -575, 
536, 546, 9, -541, 263, 278, -136, -849, -136, 195, -595, -575, 
536, 556, 19, -546, 258, 287, -136, -849, -136, 195, -595, -575, 
541, 556, 14, -549, 263, 285, -126, -839, -131, 204, -585, -570, 
546, 556, 9, -551, 268, 283, -126, -839, -126, 204, -585, -566, 
551, 556, 4, -553, 273, 280, -126, -839, -122, 204, -585, -561, 
556, 556, 0, -556, 278, 278, -126, -839, -117, 204, -585, -556, 
570, 561, -9, -566, 290, 275, -122, -829, -117, 214, -575, -556, 
575, 566, -9, -570, 292, 278, -117, -829, -117, 214, -575, -556, 
580, 570, -9, -575, 295, 280, -112, -829, -117, 214, -575, -556, 
585, 575, -9, -580, 297, 283, -107, -829, -117, 214, -575, -556, 
575, 566, -9, -570, 292, 278, -97, -829, -107, 224, -566, -546, 
575, 556, -19, -566, 297, 268, -97, -829, -107, 224, -566, -546, 
575, 546, -29, -561, 302, 258, -97, -829, -107, 224, -566, -546, 
575, 536, -39, -556, 307, 248, -97, -829, -107, 224, -566, -546, 
566, 522, -43, -544, 305, 239, -97, -839, -117, 219, -575, -551, 
556, 517, -39, -536, 297, 239, -97, -839, -117, 214, -575, -556, 
546, 512, -34, -529, 290, 239, -97, -839, -117, 209, -575, -561, 
536, 507, -29, -522, 283, 239, -97, -839, -117, 204, -575, -566, 
536, 492, -43, -514, 290, 224, -87, -829, -107, 214, -566, -556, 
536, 488, -48, -512, 292, 219, -87, -829, -107, 214, -566, -556, 
536, 483, -53, -509, 295, 214, -87, -829, -107, 214, -566, -556, 
536, 478, -58, -507, 297, 209, -87, -829, -107, 214, -566, -556, 
556, 507, -48, -531, 302, 229, -73, -814, -92, 229, -561, -541, 
575, 527, -48, -551, 312, 239, -68, -810, -87, 234, -556, -536, 
595, 546, -48, -570, 322, 248, -63, -805, -82, 239, -551, -531, 
624, 566, -58, -595, 341, 253, -58, -790, -73, 244, -546, -527, 
629, 570, -58, -600, 344, 256, -48, -780, -73, 248, -536, -522, 
644, 566, -78, -605, 361, 244, -48, -771, -63, 253, -531, -517, 
