I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
107, -888, -995, 390, 551, -941, 107, 0, 87, 263, 302, -722, 
107, -888, -995, 390, 551, -941, 107, 0, 87, 263, 302, -722, 
107, -888, -995, 390, 551, -941, 107, 0, 87, 263, 302, -722, 
107, -888, -995, 390, 551, -941, 107, 0, 87, 263, 302, -722, 
117, -878, -995, 380, 556, -936, 97, 9, 92, 268, 307, -712, 
117, -878, -995, 380, 556, -936, 97, 9, 97, 273, 312, -702, 
117, -878, -995, 380, 556, -936, 97, 9, 102, 278, 317, -692, 
117, -878, -995, 380, 556, -936, 97, 9, 107, 283, 322, -683, 
126, -858, -985, 366, 556, -922, 87, 19, 117, 292, 336, -678, 
126, -849, -976, 361, 551, -912, 87, 19, 126, 302, 341, -673, 
126, -839, -966, 356, 546, -902, 87, 19, 136, 312, 346, -668, 
126, -829, -956, 351, 541, -893, 87, 19, 146, 322, 351, -663, 
131, -814, -946, 341, 539, -880, 82, 29, 156, 336, 361, -649, 
136, -800, -936, 331, 536, -868, 78, 29, 165, 341, 370, -644, 
141, -785, -927, 322, 534, -856, 73, 29, 175, 346, 380, -639, 
146, -771, -917, 312, 531, -844, 68, 29, 185, 351, 390, -634, 
156, -751, -907, 297, 531, -829, 58, 43, 204, 370, 400, -624, 
156, -741, -897, 292, 527, -819, 58, 48, 214, 380, 409, -614, 
156, -732, -888, 287, 522, -810, 58, 53, 224, 390, 419, -605, 
156, -722, -878, 283, 517, -800, 58, 58, 234, 400, 429, -595, 
156, -712, -868, 278, 512, -790, 43, 63, 253, 414, 448, -585, 
156, -702, -858, 273, 507, -780, 39, 68, 263, 429, 458, -575, 
156, -692, -849, 268, 502, -771, 34, 73, 273, 444, 468, -566, 
156, -683, -839, 263, 497, -761, 29, 78, 283, 458, 478, -556, 
165, -668, -834, 251, 500, -751, 24, 92, 302, 468, 497, -541, 
165, -653, -819, 244, 492, -736, 19, 97, 312, 478, 507, -527, 
165, -639, -805, 236, 485, -722, 14, 102, 322, 488, 517, -512, 
