I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-39, -19, 19, 29, -29, 0, 224, 253, 361, 263, 312, 68, 
-39, -19, 19, 29, -29, 0, 224, 253, 361, 263, 312, 68, 
-39, -19, 19, 29, -29, 0, 224, 253, 361, 263, 312, 68, 
-39, -19, 19, 29, -29, 0, 224, 253, 361, 263, 312, 68, 
-34, -9, 24, 21, -29, 7, 214, 258, 375, 278, 317, 73, 
-29, -9, 19, 19, -24, 4, 214, 263, 380, 283, 322, 78, 
-24, -9, 14, 17, -19, 2, 214, 268, 385, 287, 326, 82, 
-19, -9, 9, 14, -14, 0, 214, 273, 390, 292, 331, 87, 
9, -4, -14, -2, 12, -9, 209, 283, 390, 292, 322, 78, 
29, 0, -29, -14, 29, -14, 204, 283, 390, 292, 322, 78, 
48, 4, -43, -26, 46, -19, 200, 283, 390, 292, 322, 78, 
68, 9, -58, -39, 63, -24, 195, 283, 390, 292, 322, 78, 
58, 14, -43, -36, 51, -14, 204, 292, 400, 302, 331, 92, 
58, 19, -39, -39, 48, -9, 204, 302, 409, 312, 341, 97, 
58, 24, -34, -41, 46, -4, 204, 312, 419, 322, 351, 102, 
58, 29, -29, -43, 43, 0, 204, 322, 429, 331, 361, 107, 
53, 34, -19, -43, 36, 7, 204, 331, 439, 351, 375, 122, 
48, 39, -9, -43, 29, 14, 204, 341, 448, 361, 380, 126, 
43, 43, 0, -43, 21, 21, 204, 351, 458, 370, 385, 131, 
39, 48, 9, -43, 14, 29, 204, 361, 468, 380, 390, 136, 
53, 53, 0, -53, 26, 26, 195, 375, 483, 395, 400, 151, 
58, 58, 0, -58, 29, 29, 195, 390, 488, 400, 409, 156, 
63, 63, 0, -63, 31, 31, 195, 405, 492, 405, 419, 161, 
68, 68, 0, -68, 34, 34, 195, 419, 497, 409, 429, 165, 
78, 78, 0, -78, 39, 39, 185, 434, 512, 419, 444, 180, 
87, 87, 0, -87, 43, 43, 185, 439, 517, 429, 448, 185, 
97, 97, 0, -97, 48, 48, 185, 444, 522, 439, 453, 190, 
107, 107, 0, -107, 53, 53, 185, 448, 527, 448, 458, 195, 
117, 122, 4, -119, 56, 63, 185, 458, 531, 458, 473, 204, 
117, 126, 9, -122, 53, 68, 185, 468, 536, 468, 478, 214, 
117, 131, 14, -124, 51, 73, 185, 478, 541, 478, 483, 224, 
117, 136, 19, -126, 48, 78, 185, 488, 546, 488, 488, 234, 
122, 151, 29, -136, 46, 90, 180, 502, 561, 492, 497, 248, 
126, 156, 29, -141, 48, 92, 175, 507, 566, 497, 507, 253, 
131, 161, 29, -146, 51, 95, 170, 512, 570, 502, 517, 258, 
136, 165, 29, -151, 53, 97, 165, 517, 575, 507, 527, 263, 
126, 175, 48, -151, 39, 112, 175, 522, 580, 527, 541, 273, 
117, 175, 58, -146, 29, 117, 175, 527, 585, 536, 546, 283, 
107, 175, 68, -141, 19, 122, 175, 531, 590, 546, 551, 292, 
97, 175, 78, -136, 9, 126, 175, 536, 595, 556, 556, 302, 
126, 180, 53, -153, 36, 117, 156, 522, 575, 546, 541, 297, 
156, 185, 29, -170, 63, 107, 146, 517, 566, 536, 536, 292, 
185, 190, 4, -187, 90, 97, 136, 512, 556, 527, 531, 287, 
214, 195, -19, -204, 117, 87, 126, 507, 546, 517, 527, 283, 
204, 195, -9, -200, 107, 92, 126, 517, 556, 517, 536, 287, 
195, 195, 0, -195, 97, 97, 126, 517, 556, 517, 536, 292, 
185, 195, 9, -190, 87, 102, 126, 517, 556, 517, 536, 297, 
175, 195, 19, -185, 78, 107, 126, 517, 556, 517, 536, 302, 
161, 185, 24, -173, 68, 104, 117, 502, 541, 507, 527, 302, 
156, 185, 29, -170, 63, 107, 117, 497, 536, 507, 527, 302, 
151, 185, 34, -168, 58, 109, 117, 492, 531, 507, 527, 302, 
146, 185, 39, -165, 53, 112, 117, 488, 527, 507, 527, 302, 
161, 170, 9, -165, 75, 90, 107, 473, 507, 492, 512, 292, 
165, 165, 0, -165, 82, 82, 107, 458, 497, 478, 507, 292, 
170, 161, -9, -165, 90, 75, 107, 444, 488, 463, 502, 292, 
175, 156, -19, -165, 97, 68, 107, 429, 478, 448, 497, 292, 
151, 141, -9, -146, 80, 65, 107, 409, 458, 429, 483, 278, 
136, 136, 0, -136, 68, 68, 107, 390, 448, 419, 478, 273, 
122, 131, 9, -126, 56, 70, 107, 370, 439, 409, 473, 268, 
107, 126, 19, -117, 43, 73, 107, 351, 429, 400, 468, 263, 
102, 107, 4, -104, 48, 56, 107, 326, 405, 380, 444, 239, 
97, 97, 0, -97, 48, 48, 107, 302, 380, 361, 429, 224, 
92, 87, -4, -90, 48, 41, 107, 278, 356, 341, 414, 209, 
87, 78, -9, -82, 48, 34, 107, 253, 331, 322, 400, 195, 
73, 63, -9, -68, 41, 26, 107, 229, 312, 292, 380, 185, 
68, 48, -19, -58, 43, 14, 107, 214, 302, 273, 370, 175, 
63, 34, -29, -48, 46, 2, 107, 200, 292, 253, 361, 165, 
58, 19, -39, -39, 48, -9, 107, 185, 283, 234, 351, 156, 
53, 9, -43, -31, 48, -17, 117, 170, 263, 219, 341, 136, 
48, 0, -48, -24, 48, -24, 117, 156, 253, 214, 331, 126, 
43, -9, -53, -17, 48, -31, 117, 141, 244, 209, 322, 117, 
39, -19, -58, -9, 48, -39, 117, 126, 234, 204, 312, 107, 
19, -34, -53, 7, 36, -43, 126, 112, 224, 185, 302, 102, 
9, -39, -48, 14, 29, -43, 126, 107, 214, 175, 292, 97, 
0, -43, -43, 21, 21, -43, 126, 102, 204, 165, 283, 92, 
-9, -48, -39, 29, 14, -43, 126, 97, 195, 156, 273, 87, 
9, -63, -73, 26, 41, -68, 117, 78, 185, 136, 263, 78, 
19, -68, -87, 24, 53, -78, 117, 68, 175, 126, 253, 68, 
29, -73, -102, 21, 65, -87, 117, 58, 165, 117, 244, 58, 
39, -78, -117, 19, 78, -97, 117, 48, 156, 107, 234, 48, 
24, -92, -117, 34, 70, -104, 122, 48, 146, 107, 244, 43, 
9, -97, -107, 43, 58, -102, 126, 48, 146, 107, 244, 39, 
-4, -102, -97, 53, 46, -100, 131, 48, 146, 107, 244, 34, 
-19, -107, -87, 63, 34, -97, 136, 48, 146, 107, 244, 29, 
