I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
4, -14, -19, 4, 12, -17, 9, 9, 14, 29, 39, 14, 
4, -9, -14, 2, 9, -12, 9, 9, 24, 29, 34, 19, 
4, -9, -14, 2, 9, -12, 19, 14, 29, 29, 39, 19, 
4, 0, -4, -2, 4, -2, 24, 19, 34, 39, 53, 24, 
4, -9, -14, 2, 9, -12, 29, 24, 39, 48, 58, 34, 
4, -9, -14, 2, 9, -12, 29, 24, 43, 43, 63, 39, 
0, -9, -9, 4, 4, -9, 24, 29, 43, 43, 68, 43, 
0, 0, 0, 0, 0, 0, 19, 24, 39, 43, 73, 48, 
0, -9, -9, 4, 4, -9, 14, 24, 39, 48, 68, 53, 
4, -9, -14, 2, 9, -12, 19, 29, 39, 58, 63, 53, 
4, 4, 0, -4, 2, 2, 14, 34, 43, 63, 78, 53, 
4, 14, 9, -9, -2, 12, 19, 34, 53, 63, 82, 53, 
4, 9, 4, -7, 0, 7, 14, 43, 53, 58, 78, 53, 
4, 4, 0, -4, 2, 2, 14, 43, 58, 63, 87, 58, 
4, 9, 4, -7, 0, 7, 9, 43, 63, 78, 97, 68, 
4, 9, 4, -7, 0, 7, 4, 34, 68, 87, 102, 78, 
4, 9, 4, -7, 0, 7, 0, 29, 63, 102, 112, 87, 
4, 9, 4, -7, 0, 7, -9, 34, 68, 107, 112, 87, 
9, 0, -9, -4, 9, -4, 0, 43, 73, 97, 112, 92, 
9, 9, 0, -9, 4, 4, 4, 48, 78, 102, 112, 87, 
9, 14, 4, -12, 2, 9, 9, 58, 78, 107, 117, 87, 
9, 19, 9, -14, 0, 14, 9, 63, 87, 112, 122, 87, 
14, 19, 4, -17, 4, 12, 9, 63, 92, 117, 131, 92, 
14, 14, 0, -14, 7, 7, 4, 58, 97, 126, 136, 102, 
4, 14, 9, -9, -2, 12, 0, 39, 102, 131, 146, 117, 
9, 14, 4, -12, 2, 9, 0, 39, 107, 141, 146, 126, 
19, 14, -4, -17, 12, 4, 4, 53, 107, 151, 156, 136, 
19, 19, 0, -19, 9, 9, 4, 63, 112, 151, 165, 136, 
14, 14, 0, -14, 7, 7, 9, 73, 112, 151, 165, 136, 
14, 19, 4, -17, 4, 12, 14, 78, 112, 151, 161, 141, 
9, 24, 14, -17, -2, 19, 9, 78, 107, 156, 170, 141, 
9, 29, 19, -19, -4, 24, 0, 68, 122, 161, 180, 141, 
14, 24, 9, -19, 2, 17, -14, 68, 126, 161, 180, 151, 
14, 19, 4, -17, 4, 12, -19, 73, 131, 165, 190, 161, 
19, 24, 4, -21, 7, 14, -24, 73, 131, 170, 195, 165, 
19, 24, 4, -21, 7, 14, -24, 82, 141, 180, 195, 175, 
19, 24, 4, -21, 7, 14, -14, 102, 141, 185, 219, 185, 
14, 34, 19, -24, -2, 26, 0, 117, 141, 190, 224, 190, 
19, 39, 19, -29, 0, 29, 0, 117, 146, 190, 224, 185, 
14, 39, 24, -26, -4, 31, 0, 122, 151, 190, 229, 190, 
14, 39, 24, -26, -4, 31, 0, 131, 156, 204, 234, 195, 
24, 43, 19, -34, 2, 31, -9, 126, 156, 209, 234, 190, 
29, 43, 14, -36, 7, 29, -19, 122, 156, 204, 239, 190, 
24, 43, 19, -34, 2, 31, -24, 122, 156, 209, 234, 190, 
34, 53, 19, -43, 7, 36, -24, 122, 161, 219, 239, 190, 
34, 53, 19, -43, 7, 36, -14, 122, 165, 224, 248, 204, 
29, 53, 24, -41, 2, 39, -14, 126, 170, 229, 258, 219, 
29, 58, 29, -43, 0, 43, -9, 136, 175, 239, 253, 224, 
34, 48, 14, -41, 9, 31, 0, 131, 170, 234, 248, 229, 
39, 43, 4, -41, 17, 24, -14, 126, 175, 234, 244, 219, 
34, 48, 14, -41, 9, 31, -24, 122, 165, 229, 248, 214, 
34, 53, 19, -43, 7, 36, -29, 117, 170, 229, 248, 219, 
34, 48, 14, -41, 9, 31, -24, 112, 175, 224, 258, 219, 
34, 53, 19, -43, 7, 36, -24, 112, 180, 229, 258, 224, 
29, 53, 24, -41, 2, 39, -19, 112, 185, 234, 268, 229, 
24, 48, 24, -36, 0, 36, -14, 117, 190, 239, 273, 239, 
24, 48, 24, -36, 0, 36, -14, 117, 190, 244, 278, 239, 
24, 48, 24, -36, 0, 36, -19, 122, 185, 248, 278, 244, 
24, 48, 24, -36, 0, 36, -19, 126, 190, 248, 278, 244, 
29, 39, 9, -34, 9, 24, -29, 122, 180, 239, 263, 239, 
29, 43, 14, -36, 7, 29, -29, 117, 175, 234, 253, 234, 
34, 48, 14, -41, 9, 31, -29, 112, 175, 234, 248, 224, 
34, 48, 14, -41, 9, 31, -29, 112, 175, 229, 248, 219, 
34, 53, 19, -43, 7, 36, -29, 112, 175, 229, 248, 229, 
29, 48, 19, -39, 4, 34, -34, 107, 175, 224, 244, 224, 
29, 48, 19, -39, 4, 34, -34, 107, 165, 219, 248, 224, 
34, 48, 14, -41, 9, 31, -34, 112, 165, 219, 244, 224, 
34, 43, 9, -39, 12, 26, -34, 107, 170, 224, 244, 214, 
29, 39, 9, -34, 9, 24, -34, 102, 165, 224, 239, 214, 
29, 34, 4, -31, 12, 19, -34, 92, 156, 204, 229, 195, 
29, 29, 0, -29, 14, 14, -29, 92, 146, 185, 209, 180, 
29, 29, 0, -29, 14, 14, -19, 92, 146, 190, 204, 170, 
19, 19, 0, -19, 9, 9, -19, 92, 156, 180, 204, 165, 
14, 4, -9, -9, 12, -2, -14, 82, 146, 170, 185, 156, 
14, 0, -14, -7, 14, -7, -14, 73, 141, 156, 175, 146, 
14, 0, -14, -7, 14, -7, -9, 63, 136, 146, 161, 136, 
19, 0, -19, -9, 19, -9, -9, 68, 131, 141, 156, 136, 
14, -14, -29, 0, 21, -21, -9, 63, 122, 131, 146, 126, 
14, -29, -43, 7, 29, -36, -14, 53, 107, 112, 122, 97, 
9, -29, -39, 9, 24, -34, -9, 48, 97, 97, 107, 92, 
9, -29, -39, 9, 24, -34, -9, 43, 92, 92, 102, 78, 
4, -29, -34, 12, 19, -31, -9, 39, 87, 78, 97, 68, 
4, -29, -34, 12, 19, -31, -9, 24, 87, 73, 87, 58, 
4, -24, -29, 9, 17, -26, 0, 24, 82, 78, 87, 53, 
-9, -34, -24, 21, 7, -29, 4, 24, 82, 82, 82, 48, 
-9, -34, -24, 21, 7, -29, 9, 24, 78, 73, 78, 43, 
-14, -43, -29, 29, 7, -36, 14, 24, 73, 58, 63, 39, 
-14, -48, -34, 31, 9, -41, 9, 19, 63, 53, 53, 29, 
-14, -58, -43, 36, 14, -51, 4, 19, 63, 48, 39, 14, 
-19, -63, -43, 41, 12, -53, 4, 14, 58, 39, 39, 4, 
-19, -63, -43, 41, 12, -53, 14, 14, 53, 24, 29, 0, 
-24, -68, -43, 46, 9, -56, 19, 19, 53, 19, 24, 0, 
-24, -68, -43, 46, 9, -56, 24, 19, 53, 19, 24, 0, 
-24, -78, -53, 51, 14, -65, 24, 14, 53, 24, 19, -9, 
-29, -82, -53, 56, 12, -68, 29, 19, 48, 19, 14, -9, 
-34, -97, -63, 65, 14, -80, 29, 24, 39, 9, 9, -14, 
-34, -97, -63, 65, 14, -80, 34, 24, 43, 9, 9, -9, 
-29, -107, -78, 68, 24, -92, 29, 24, 43, 9, 14, -14, 
-29, -117, -87, 73, 29, -102, 24, 24, 39, 4, 9, -14, 
-29, -112, -82, 70, 26, -97, 19, 24, 39, 4, 4, -19, 
-29, -112, -82, 70, 26, -97, 19, 19, 48, 19, 4, -19, 
-29, -117, -87, 73, 29, -102, 19, 24, 48, 14, 9, -24, 
-24, -122, -97, 73, 36, -109, 19, 14, 53, 4, 14, -19, 
-19, -126, -107, 73, 43, -117, 24, 4, 53, 4, 9, -14, 
-24, -126, -102, 75, 39, -114, 24, 4, 53, 14, 14, -14, 
-24, -136, -112, 80, 43, -124, 29, 4, 53, 14, 19, -14, 
-24, -131, -107, 78, 41, -119, 34, 4, 53, 19, 19, -14, 
-19, -141, -122, 80, 51, -131, 39, 14, 48, 29, 24, -14, 
-24, -136, -112, 80, 43, -124, 39, 24, 48, 29, 19, -14, 
-29, -131, -102, 80, 36, -117, 43, 24, 43, 29, 19, -19, 
-24, -131, -107, 78, 41, -119, 43, 19, 43, 24, 14, -29, 
-24, -131, -107, 78, 41, -119, 34, 9, 39, 9, 0, -34, 
-24, -131, -107, 78, 41, -119, 29, 4, 34, 4, 0, -34, 
