I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-370, -24, 346, 197, -358, 161, 14, 58, 175, 239, 424, 502, 
-375, -34, 341, 204, -358, 153, 14, 53, 170, 234, 414, 492, 
-380, -34, 346, 207, -363, 156, 19, 53, 170, 224, 414, 483, 
-380, -34, 346, 207, -363, 156, 19, 53, 170, 224, 409, 483, 
-375, -43, 331, 209, -353, 143, 29, 43, 170, 219, 400, 478, 
-375, -43, 331, 209, -353, 143, 24, 43, 170, 224, 405, 478, 
-380, -48, 331, 214, -356, 141, 24, 43, 170, 224, 405, 473, 
-390, -48, 341, 219, -366, 146, 29, 43, 165, 214, 405, 468, 
-380, -39, 341, 209, -361, 151, 24, 53, 165, 224, 405, 473, 
-380, -43, 336, 212, -358, 146, 24, 53, 165, 224, 405, 473, 
-385, -53, 331, 219, -358, 139, 24, 53, 161, 224, 405, 468, 
-385, -53, 331, 219, -358, 139, 24, 58, 161, 214, 405, 468, 
-385, -68, 317, 226, -351, 124, 24, 48, 165, 204, 395, 468, 
-385, -68, 317, 226, -351, 124, 24, 48, 165, 204, 390, 468, 
-385, -63, 322, 224, -353, 129, 24, 48, 165, 204, 390, 463, 
-385, -63, 322, 224, -353, 129, 29, 48, 165, 204, 390, 463, 
-395, -53, 341, 224, -368, 143, 29, 39, 156, 204, 385, 453, 
-395, -53, 341, 224, -368, 143, 29, 39, 156, 204, 385, 453, 
-395, -53, 341, 224, -368, 143, 29, 39, 156, 204, 385, 458, 
-395, -58, 336, 226, -366, 139, 29, 39, 156, 204, 385, 458, 
-395, -58, 336, 226, -366, 139, 24, 48, 156, 195, 380, 453, 
-395, -58, 336, 226, -366, 139, 24, 48, 156, 195, 380, 453, 
-395, -58, 336, 226, -366, 139, 24, 48, 156, 190, 380, 453, 
-395, -58, 336, 226, -366, 139, 19, 48, 156, 190, 380, 453, 
-405, -78, 326, 241, -366, 124, 0, 39, 156, 200, 380, 453, 
-405, -68, 336, 236, -370, 134, 9, 39, 151, 209, 380, 463, 
-395, -58, 336, 226, -366, 139, 29, 39, 161, 209, 380, 463, 
-385, -68, 317, 226, -351, 124, 39, 48, 156, 200, 375, 453, 
-395, -87, 307, 241, -351, 109, 48, 39, 151, 190, 361, 439, 
-409, -112, 297, 261, -353, 92, 68, 39, 141, 170, 331, 409, 
-424, -122, 302, 273, -363, 90, 87, 34, 122, 136, 302, 370, 
-439, -146, 292, 292, -366, 73, 102, 29, 117, 122, 273, 341, 
-458, -170, 287, 314, -373, 58, 97, 24, 107, 97, 248, 322, 
-463, -180, 283, 322, -373, 51, 102, 14, 102, 78, 234, 302, 
-473, -195, 278, 334, -375, 41, 112, 4, 87, 87, 244, 312, 
-483, -204, 278, 344, -380, 36, 117, 14, 87, 97, 253, 322, 
-458, -204, 253, 331, -356, 24, 122, 48, 97, 112, 273, 336, 
-439, -185, 253, 312, -346, 34, 122, 87, 122, 146, 317, 375, 
-395, -151, 244, 273, -319, 46, 92, 131, 156, 219, 395, 453, 
-331, -73, 258, 202, -295, 92, 58, 209, 239, 336, 507, 570, 
-244, 39, 283, 102, -263, 161, 19, 292, 336, 478, 653, 722, 
-165, 170, 336, -2, -251, 253, -39, 366, 444, 624, 810, 888, 
-78, 317, 395, -119, -236, 356, -102, 424, 546, 771, 966, 1029, 
