I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-87, 224, 312, -68, -200, 268, -87, -448, -497, -58, -68, 48, 
-87, 224, 312, -68, -200, 268, -87, -448, -497, -58, -68, 48, 
-87, 224, 312, -68, -200, 268, -87, -448, -497, -58, -68, 48, 
-87, 224, 312, -68, -200, 268, -87, -448, -497, -58, -68, 48, 
-78, 229, 307, -75, -192, 268, -48, -385, -453, -29, -63, 43, 
-78, 234, 312, -78, -195, 273, -9, -331, -419, -9, -58, 39, 
-78, 239, 317, -80, -197, 278, 29, -278, -385, 9, -53, 34, 
-78, 244, 322, -82, -200, 283, 68, -224, -351, 29, -48, 29, 
-58, 239, 297, -90, -178, 268, 82, -190, -312, 53, -39, 34, 
-48, 234, 283, -92, -165, 258, 97, -156, -273, 78, -29, 39, 
-39, 229, 268, -95, -153, 248, 112, -122, -234, 102, -19, 43, 
-29, 224, 253, -97, -141, 239, 126, -87, -195, 126, -9, 48, 
-9, 219, 229, -104, -119, 224, 141, -63, -175, 136, 9, 53, 
0, 214, 214, -107, -107, 214, 146, -48, -165, 146, 19, 58, 
9, 209, 200, -109, -95, 204, 151, -34, -156, 156, 29, 63, 
19, 204, 185, -112, -82, 195, 156, -19, -146, 165, 39, 68, 
9, 200, 190, -104, -90, 195, 165, -9, -131, 175, 34, 53, 
9, 195, 185, -102, -87, 190, 175, 0, -126, 175, 29, 48, 
9, 190, 180, -100, -85, 185, 185, 9, -122, 175, 24, 43, 
9, 185, 175, -97, -82, 180, 195, 19, -117, 175, 19, 39, 
9, 175, 165, -92, -78, 170, 195, 19, -112, 190, 34, 43, 
9, 175, 165, -92, -78, 170, 195, 19, -107, 195, 39, 48, 
9, 175, 165, -92, -78, 170, 195, 19, -102, 200, 43, 53, 
9, 175, 165, -92, -78, 170, 195, 19, -97, 204, 48, 58, 
9, 185, 175, -97, -82, 180, 195, 24, -97, 195, 39, 58, 
9, 185, 175, -97, -82, 180, 195, 29, -97, 195, 39, 58, 
9, 185, 175, -97, -82, 180, 195, 34, -97, 195, 39, 58, 
9, 185, 175, -97, -82, 180, 195, 39, -97, 195, 39, 58, 
0, 185, 185, -92, -92, 185, 204, 39, -87, 195, 39, 48, 
0, 185, 185, -92, -92, 185, 204, 39, -87, 195, 39, 48, 
0, 185, 185, -92, -92, 185, 204, 39, -87, 195, 39, 48, 
0, 185, 185, -92, -92, 185, 204, 39, -87, 195, 39, 48, 
9, 180, 170, -95, -80, 175, 204, 39, -87, 195, 48, 53, 
9, 175, 165, -92, -78, 170, 204, 39, -87, 195, 48, 58, 
9, 170, 161, -90, -75, 165, 204, 39, -87, 195, 48, 63, 
9, 165, 156, -87, -73, 161, 204, 39, -87, 195, 48, 68, 
0, 165, 165, -82, -82, 165, 204, 43, -78, 200, 58, 78, 
0, 165, 165, -82, -82, 165, 204, 48, -78, 204, 58, 78, 
0, 165, 165, -82, -82, 165, 204, 53, -78, 209, 58, 78, 
0, 165, 165, -82, -82, 165, 204, 58, -78, 214, 58, 78, 
4, 165, 161, -85, -78, 163, 204, 48, -87, 209, 48, 68, 
9, 165, 156, -87, -73, 161, 204, 48, -87, 204, 48, 68, 
14, 165, 151, -90, -68, 158, 204, 48, -87, 200, 48, 68, 
19, 165, 146, -92, -63, 156, 204, 48, -87, 195, 48, 68, 
19, 165, 146, -92, -63, 156, 204, 48, -78, 204, 58, 68, 
19, 165, 146, -92, -63, 156, 204, 48, -78, 204, 58, 68, 
19, 165, 146, -92, -63, 156, 204, 48, -78, 204, 58, 68, 
19, 165, 146, -92, -63, 156, 204, 48, -78, 204, 58, 68, 
9, 165, 156, -87, -73, 161, 214, 58, -78, 204, 58, 78, 
9, 165, 156, -87, -73, 161, 214, 58, -78, 204, 58, 78, 
9, 165, 156, -87, -73, 161, 214, 58, -78, 204, 58, 78, 
9, 165, 156, -87, -73, 161, 214, 58, -78, 204, 58, 78, 
19, 165, 146, -92, -63, 156, 214, 58, -87, 214, 68, 78, 
19, 165, 146, -92, -63, 156, 214, 58, -87, 214, 68, 78, 
19, 165, 146, -92, -63, 156, 214, 58, -87, 214, 68, 78, 
19, 165, 146, -92, -63, 156, 214, 58, -87, 214, 68, 78, 
9, 156, 146, -82, -68, 151, 224, 58, -78, 224, 68, 87, 
9, 156, 146, -82, -68, 151, 224, 58, -78, 224, 68, 87, 
9, 156, 146, -82, -68, 151, 224, 58, -78, 224, 68, 87, 
9, 156, 146, -82, -68, 151, 224, 58, -78, 224, 68, 87, 
19, 161, 141, -90, -61, 151, 214, 58, -87, 214, 78, 97, 
19, 165, 146, -92, -63, 156, 214, 58, -87, 214, 78, 97, 
19, 170, 151, -95, -65, 161, 214, 58, -87, 214, 78, 97, 
19, 175, 156, -97, -68, 165, 214, 58, -87, 214, 78, 97, 
29, 180, 151, -104, -61, 165, 214, 58, -78, 224, 87, 107, 
29, 185, 156, -107, -63, 170, 214, 58, -78, 224, 87, 107, 
29, 190, 161, -109, -65, 175, 214, 58, -78, 224, 87, 107, 
29, 195, 165, -112, -68, 180, 214, 58, -78, 224, 87, 107, 
29, 195, 165, -112, -68, 180, 214, 68, -73, 229, 97, 117, 
29, 195, 165, -112, -68, 180, 214, 68, -68, 234, 97, 117, 
29, 195, 165, -112, -68, 180, 214, 68, -63, 239, 97, 117, 
29, 195, 165, -112, -68, 180, 214, 68, -58, 244, 97, 117, 
29, 204, 175, -117, -73, 190, 204, 78, -53, 253, 107, 117, 
29, 204, 175, -117, -73, 190, 204, 78, -48, 253, 107, 117, 
29, 204, 175, -117, -73, 190, 204, 78, -43, 253, 107, 117, 
