I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
48, 48, 0, -48, 24, 24, -97, -126, 136, -107, 9, -78, 
48, 48, 0, -48, 24, 24, -97, -126, 136, -107, 9, -78, 
48, 48, 0, -48, 24, 24, -97, -126, 136, -107, 9, -78, 
48, 48, 0, -48, 24, 24, -97, -126, 136, -107, 9, -78, 
48, 48, 0, -48, 24, 24, -97, -117, 141, -97, 19, -68, 
48, 48, 0, -48, 24, 24, -97, -117, 146, -97, 19, -68, 
48, 48, 0, -48, 24, 24, -97, -117, 151, -97, 19, -68, 
48, 48, 0, -48, 24, 24, -97, -117, 156, -97, 19, -68, 
39, 34, -4, -36, 21, 14, -82, -107, 146, -97, 19, -58, 
39, 29, -9, -34, 24, 9, -78, -107, 146, -97, 19, -58, 
39, 24, -14, -31, 26, 4, -73, -107, 146, -97, 19, -58, 
39, 19, -19, -29, 29, 0, -68, -107, 146, -97, 19, -58, 
48, 29, -19, -39, 34, 4, -68, -107, 141, -112, 4, -73, 
48, 29, -19, -39, 34, 4, -68, -107, 136, -117, 0, -78, 
48, 29, -19, -39, 34, 4, -68, -107, 131, -122, -4, -82, 
48, 29, -19, -39, 34, 4, -68, -107, 126, -126, -9, -87, 
58, 19, -39, -39, 48, -9, -78, -117, 117, -136, -9, -97, 
58, 19, -39, -39, 48, -9, -78, -117, 117, -136, -9, -97, 
58, 19, -39, -39, 48, -9, -78, -117, 117, -136, -9, -97, 
58, 19, -39, -39, 48, -9, -78, -117, 117, -136, -9, -97, 
48, 14, -34, -31, 41, -9, -73, -112, 122, -126, 0, -87, 
39, 9, -29, -24, 34, -9, -68, -107, 126, -126, 0, -87, 
29, 4, -24, -17, 26, -9, -63, -102, 131, -126, 0, -87, 
19, 0, -19, -9, 19, -9, -58, -97, 136, -126, 0, -87, 
19, 0, -19, -9, 19, -9, -58, -87, 136, -117, -9, -97, 
19, 0, -19, -9, 19, -9, -58, -87, 136, -117, -9, -97, 
19, 0, -19, -9, 19, -9, -58, -87, 136, -117, -9, -97, 
19, 0, -19, -9, 19, -9, -58, -87, 136, -117, -9, -97, 
19, 0, -19, -9, 19, -9, -53, -87, 136, -126, -9, -97, 
19, 0, -19, -9, 19, -9, -48, -87, 136, -126, -9, -97, 
19, 0, -19, -9, 19, -9, -43, -87, 136, -126, -9, -97, 
19, 0, -19, -9, 19, -9, -39, -87, 136, -126, -9, -97, 
29, 9, -19, -19, 24, -4, -48, -97, 126, -136, -19, -107, 
29, 9, -19, -19, 24, -4, -48, -97, 126, -136, -19, -107, 
29, 9, -19, -19, 24, -4, -48, -97, 126, -136, -19, -107, 
29, 9, -19, -19, 24, -4, -48, -97, 126, -136, -19, -107, 
14, 9, -4, -12, 9, 2, -48, -107, 126, -136, -29, -117, 
9, 9, 0, -9, 4, 4, -48, -107, 126, -136, -29, -117, 
4, 9, 4, -7, 0, 7, -48, -107, 126, -136, -29, -117, 
0, 9, 9, -4, -4, 9, -48, -107, 126, -136, -29, -117, 
0, 9, 9, -4, -4, 9, -39, -97, 141, -122, -14, -102, 
0, 9, 9, -4, -4, 9, -39, -97, 146, -117, -9, -97, 
0, 9, 9, -4, -4, 9, -39, -97, 151, -112, -4, -92, 
0, 9, 9, -4, -4, 9, -39, -97, 156, -107, 0, -87, 
4, 14, 9, -9, -2, 12, -48, -107, 151, -107, 0, -78, 
9, 19, 9, -14, 0, 14, -48, -107, 146, -107, 0, -78, 
14, 24, 9, -19, 2, 17, -48, -107, 141, -107, 0, -78, 
19, 29, 9, -24, 4, 19, -48, -107, 136, -107, 0, -78, 
9, 39, 29, -24, -9, 34, -48, -117, 146, -107, 0, -87, 
9, 39, 29, -24, -9, 34, -48, -117, 146, -107, 0, -87, 
9, 39, 29, -24, -9, 34, -48, -117, 146, -107, 0, -87, 
9, 39, 29, -24, -9, 34, -48, -117, 146, -107, 0, -87, 
19, 43, 24, -31, -2, 34, -53, -126, 146, -107, -9, -87, 
29, 48, 19, -39, 4, 34, -58, -126, 146, -107, -9, -87, 
39, 53, 14, -46, 12, 34, -63, -126, 146, -107, -9, -87, 
48, 58, 9, -53, 19, 34, -68, -126, 146, -107, -9, -87, 
34, 58, 24, -46, 4, 41, -58, -122, 156, -92, 0, -78, 
29, 58, 29, -43, 0, 43, -58, -117, 156, -87, 9, -68, 
24, 58, 34, -41, -4, 46, -58, -112, 156, -82, 19, -58, 
19, 58, 39, -39, -9, 48, -58, -107, 156, -78, 29, -48, 
34, 58, 24, -46, 4, 41, -68, -117, 156, -68, 29, -58, 
39, 58, 19, -48, 9, 39, -68, -117, 156, -68, 29, -58, 
43, 58, 14, -51, 14, 36, -68, -117, 156, -68, 29, -58, 
48, 58, 9, -53, 19, 34, -68, -117, 156, -68, 29, -58, 
43, 48, 4, -46, 19, 26, -58, -107, 165, -68, 29, -53, 
39, 48, 9, -43, 14, 29, -58, -107, 165, -68, 29, -48, 
34, 48, 14, -41, 9, 31, -58, -107, 165, -68, 29, -43, 
29, 48, 19, -39, 4, 34, -58, -107, 165, -68, 29, -39, 
19, 58, 39, -39, -9, 48, -68, -117, 165, -68, 29, -39, 
19, 58, 39, -39, -9, 48, -68, -117, 165, -68, 29, -39, 
19, 58, 39, -39, -9, 48, -68, -117, 165, -68, 29, -39, 
19, 58, 39, -39, -9, 48, -68, -117, 165, -68, 29, -39, 
29, 63, 34, -46, -2, 48, -68, -107, 175, -58, 39, -39, 
39, 68, 29, -53, 4, 48, -68, -107, 175, -58, 39, -39, 
48, 73, 24, -61, 12, 48, -68, -107, 175, -58, 39, -39, 
58, 78, 19, -68, 19, 48, -68, -107, 175, -58, 39, -39, 
48, 68, 19, -58, 14, 43, -68, -117, 170, -68, 29, -39, 
48, 68, 19, -58, 14, 43, -68, -117, 165, -68, 29, -39, 
48, 68, 19, -58, 14, 43, -68, -117, 161, -68, 29, -39, 
48, 68, 19, -58, 14, 43, -68, -117, 156, -68, 29, -39, 
58, 78, 19, -68, 19, 48, -78, -117, 156, -68, 39, -29, 
58, 78, 19, -68, 19, 48, -78, -117, 156, -68, 39, -29, 
58, 78, 19, -68, 19, 48, -78, -117, 156, -68, 39, -29, 
58, 78, 19, -68, 19, 48, -78, -117, 156, -68, 39, -29, 
58, 68, 9, -63, 24, 39, -68, -117, 165, -58, 39, -29, 
58, 68, 9, -63, 24, 39, -68, -117, 165, -58, 39, -29, 
