I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
78, 668, 590, -373, -256, 629, 58, 87, 136, 19, 97, 39, 
78, 668, 590, -373, -256, 629, 58, 87, 136, 24, 97, 39, 
78, 663, 585, -370, -253, 624, 53, 87, 136, 24, 92, 39, 
78, 663, 585, -370, -253, 624, 53, 87, 136, 19, 87, 34, 
68, 663, 595, -366, -263, 629, 53, 87, 136, 24, 97, 43, 
68, 663, 595, -366, -263, 629, 53, 87, 131, 24, 97, 43, 
68, 663, 595, -366, -263, 629, 53, 87, 131, 24, 97, 43, 
68, 663, 595, -366, -263, 629, 53, 87, 136, 29, 97, 39, 
68, 663, 595, -366, -263, 629, 53, 87, 136, 29, 97, 39, 
68, 663, 595, -366, -263, 629, 53, 87, 136, 29, 97, 43, 
68, 668, 600, -368, -265, 634, 53, 87, 136, 29, 102, 43, 
68, 668, 600, -368, -265, 634, 53, 87, 136, 29, 102, 43, 
68, 678, 610, -373, -270, 644, 53, 87, 141, 24, 92, 43, 
68, 678, 610, -373, -270, 644, 53, 87, 141, 24, 97, 43, 
68, 678, 610, -373, -270, 644, 53, 92, 141, 24, 97, 48, 
68, 678, 610, -373, -270, 644, 58, 92, 146, 24, 97, 48, 
73, 683, 610, -378, -268, 646, 68, 92, 146, 34, 107, 43, 
63, 673, 610, -368, -273, 641, 97, 107, 156, 34, 102, 34, 
53, 658, 605, -356, -275, 631, 117, 136, 170, 34, 87, 24, 
29, 639, 610, -334, -290, 624, 170, 165, 175, 4, 63, 0, 
9, 624, 614, -317, -302, 619, 229, 209, 170, -19, 34, -34, 
-9, 624, 634, -307, -322, 629, 253, 239, 180, -34, 19, -53, 
-9, 634, 644, -312, -326, 639, 268, 263, 209, -24, 19, -53, 
-9, 649, 658, -319, -334, 653, 292, 287, 224, -9, 29, -43, 
-9, 663, 673, -326, -341, 668, 302, 312, 234, 4, 53, -34, 
19, 688, 668, -353, -324, 678, 302, 356, 253, 29, 87, -14, 
58, 732, 673, -395, -307, 702, 297, 439, 287, 92, 141, 39, 
117, 775, 658, -446, -270, 717, 268, 527, 336, 156, 195, 87, 
185, 854, 668, -519, -241, 761, 209, 546, 375, 229, 278, 170, 
273, 951, 678, -612, -202, 814, 107, 478, 385, 312, 370, 273, 
366, 1039, 673, -702, -153, 856, -39, 366, 366, 390, 468, 375, 
473, 1137, 663, -805, -95, 900, -204, 248, 366, 478, 585, 492, 
546, 1239, 692, -893, -73, 966, -317, 146, 380, 580, 692, 600, 
566, 1342, 775, -954, -104, 1058, -400, 4, 409, 668, 790, 707, 
590, 1473, 883, -1032, -146, 1178, -517, -156, 439, 780, 907, 819, 
624, 1571, 946, -1098, -161, 1259, -629, -287, 468, 893, 1034, 932, 
653, 1566, 912, -1110, -129, 1239, -673, -317, 517, 985, 1088, 990, 
673, 1454, 780, -1063, -53, 1117, -663, -263, 541, 1010, 1073, 971, 
673, 1322, 649, -997, 12, 985, -658, -229, 463, 941, 990, 902, 
663, 1220, 556, -941, 53, 888, -624, -229, 351, 780, 868, 829, 
639, 1117, 478, -878, 80, 797, -561, -200, 283, 624, 732, 736, 
595, 1029, 434, -812, 80, 732, -497, -161, 234, 497, 605, 619, 
497, 922, 424, -710, 36, 673, -424, -195, 146, 341, 448, 488, 
370, 790, 419, -580, -24, 605, -336, -248, -4, 102, 258, 322, 
244, 649, 405, -446, -80, 527, -248, -312, -195, -146, 63, 151, 
136, 575, 439, -356, -151, 507, -190, -361, -302, -292, -68, 43, 
82, 546, 463, -314, -190, 505, -151, -356, -292, -302, -92, 4, 
63, 546, 483, -305, -209, 514, -131, -287, -224, -244, -58, 4, 
53, 541, 488, -297, -217, 514, -126, -244, -195, -209, -43, -4, 
53, 541, 488, -297, -217, 514, -107, -209, -170, -195, -39, -4, 
