I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
185, 312, 126, -248, 29, 219, 58, 331, 175, 439, -19, -419, 
185, 312, 126, -248, 29, 219, 58, 331, 175, 439, -19, -419, 
185, 312, 126, -248, 29, 219, 58, 331, 175, 439, -19, -419, 
185, 312, 126, -248, 29, 219, 58, 331, 175, 439, -19, -419, 
190, 312, 122, -251, 34, 217, 39, 307, 146, 429, -29, -409, 
195, 312, 117, -253, 39, 214, 29, 283, 126, 419, -29, -409, 
200, 312, 112, -256, 43, 212, 19, 258, 107, 409, -29, -409, 
204, 312, 107, -258, 48, 209, 9, 234, 87, 400, -29, -409, 
209, 312, 102, -261, 53, 207, -4, 204, 68, 385, -24, -400, 
214, 312, 97, -263, 58, 204, -9, 185, 48, 370, -19, -390, 
219, 312, 92, -265, 63, 202, -14, 165, 29, 356, -14, -380, 
224, 312, 87, -268, 68, 200, -19, 146, 9, 341, -9, -370, 
234, 302, 68, -268, 82, 185, -34, 107, -19, 326, -9, -356, 
244, 302, 58, -273, 92, 180, -48, 78, -48, 312, -9, -351, 
253, 302, 48, -278, 102, 175, -63, 48, -78, 297, -9, -346, 
263, 302, 39, -283, 112, 170, -78, 19, -107, 283, -9, -341, 
268, 292, 24, -280, 122, 158, -87, -14, -141, 258, -14, -336, 
273, 292, 19, -283, 126, 156, -97, -39, -165, 244, -19, -331, 
278, 292, 14, -285, 131, 153, -107, -63, -190, 229, -24, -326, 
283, 292, 9, -287, 136, 151, -117, -87, -214, 214, -29, -322, 
287, 287, 0, -287, 143, 143, -131, -107, -234, 200, -39, -312, 
292, 283, -9, -287, 151, 136, -136, -126, -253, 185, -39, -312, 
297, 278, -19, -287, 158, 129, -141, -146, -273, 170, -39, -312, 
302, 273, -29, -287, 165, 122, -146, -165, -292, 156, -39, -312, 
302, 273, -29, -287, 165, 122, -161, -185, -322, 131, -43, -302, 
302, 273, -29, -287, 165, 122, -165, -204, -341, 117, -48, -302, 
302, 273, -29, -287, 165, 122, -170, -224, -361, 102, -53, -302, 
302, 273, -29, -287, 165, 122, -175, -244, -380, 87, -58, -302, 
312, 268, -43, -290, 178, 112, -185, -263, -390, 73, -68, -302, 
312, 263, -48, -287, 180, 107, -185, -273, -400, 68, -68, -302, 
312, 258, -53, -285, 183, 102, -185, -283, -409, 63, -68, -302, 
312, 253, -58, -283, 185, 97, -185, -292, -419, 58, -68, -302, 
322, 239, -82, -280, 202, 78, -195, -312, -434, 48, -82, -307, 
322, 234, -87, -278, 204, 73, -195, -322, -448, 39, -87, -312, 
322, 229, -92, -275, 207, 68, -195, -331, -463, 29, -92, -317, 
322, 224, -97, -273, 209, 63, -195, -341, -478, 19, -97, -322, 
317, 214, -102, -265, 209, 56, -195, -346, -483, 4, -107, -322, 
312, 214, -97, -263, 204, 58, -195, -351, -488, 0, -107, -322, 
307, 214, -92, -261, 200, 61, -195, -356, -492, -4, -107, -322, 
302, 214, -87, -258, 195, 63, -195, -361, -497, -9, -107, -322, 
312, 204, -107, -258, 209, 48, -204, -366, -507, -19, -117, -322, 
312, 204, -107, -258, 209, 48, -204, -370, -507, -19, -117, -322, 
312, 204, -107, -258, 209, 48, -204, -375, -507, -19, -117, -322, 
312, 204, -107, -258, 209, 48, -204, -380, -507, -19, -117, -322, 
302, 195, -107, -248, 204, 43, -214, -390, -512, -29, -117, -331, 
302, 195, -107, -248, 204, 43, -214, -390, -517, -29, -117, -331, 
302, 195, -107, -248, 204, 43, -214, -390, -522, -29, -117, -331, 
302, 195, -107, -248, 204, 43, -214, -390, -527, -29, -117, -331, 
312, 185, -126, -248, 219, 29, -219, -400, -536, -39, -126, -331, 
312, 185, -126, -248, 219, 29, -224, -400, -536, -39, -126, -331, 
312, 185, -126, -248, 219, 29, -229, -400, -536, -39, -126, -331, 
312, 185, -126, -248, 219, 29, -234, -400, -536, -39, -126, -331, 
307, 185, -122, -246, 214, 31, -219, -395, -527, -29, -117, -322, 
302, 185, -117, -244, 209, 34, -214, -390, -527, -29, -117, -322, 
297, 185, -112, -241, 204, 36, -209, -385, -527, -29, -117, -322, 
292, 185, -107, -239, 200, 39, -204, -380, -527, -29, -117, -322, 
297, 195, -102, -246, 200, 46, -204, -375, -517, -19, -117, -322, 
302, 195, -107, -248, 204, 43, -204, -370, -517, -19, -117, -322, 
307, 195, -112, -251, 209, 41, -204, -366, -517, -19, -117, -322, 
