I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-458, -400, 58, 429, -258, -170, -312, -283, -575, -165, -214, 58, 
-458, -400, 58, 429, -258, -170, -312, -283, -575, -165, -214, 58, 
-458, -400, 58, 429, -258, -170, -312, -283, -575, -165, -214, 58, 
-458, -400, 58, 429, -258, -170, -312, -283, -575, -165, -214, 58, 
-468, -424, 43, 446, -256, -190, -292, -258, -556, -156, -209, 68, 
-468, -439, 29, 453, -248, -204, -283, -244, -546, -146, -204, 68, 
-468, -453, 14, 461, -241, -219, -273, -229, -536, -136, -200, 68, 
-468, -468, 0, 468, -234, -234, -263, -214, -527, -126, -195, 68, 
-468, -473, -4, 470, -231, -239, -253, -209, -522, -112, -190, 78, 
-468, -478, -9, 473, -229, -244, -253, -204, -517, -107, -185, 78, 
-468, -483, -14, 475, -226, -248, -253, -200, -512, -102, -180, 78, 
-468, -488, -19, 478, -224, -253, -253, -195, -507, -97, -175, 78, 
-463, -488, -24, 475, -219, -256, -244, -190, -492, -92, -170, 82, 
-458, -488, -29, 473, -214, -258, -244, -185, -488, -87, -165, 87, 
-453, -488, -34, 470, -209, -261, -244, -180, -483, -82, -161, 92, 
-448, -488, -39, 468, -204, -263, -244, -175, -478, -78, -156, 97, 
-463, -492, -29, 478, -217, -261, -244, -170, -473, -68, -151, 102, 
-468, -497, -29, 483, -219, -263, -244, -165, -468, -68, -146, 107, 
-473, -502, -29, 488, -222, -265, -244, -161, -463, -68, -141, 112, 
-478, -507, -29, 492, -224, -268, -244, -156, -458, -68, -136, 117, 
-453, -492, -39, 473, -207, -265, -248, -161, -468, -63, -136, 117, 
-429, -478, -48, 453, -190, -263, -253, -165, -468, -58, -136, 117, 
-405, -463, -58, 434, -173, -261, -258, -170, -468, -53, -136, 117, 
-380, -448, -68, 414, -156, -258, -263, -175, -468, -48, -136, 117, 
-395, -439, -43, 417, -175, -241, -263, -170, -463, -39, -131, 131, 
-409, -439, -29, 424, -190, -234, -263, -165, -458, -39, -126, 136, 
-424, -439, -14, 431, -204, -226, -263, -161, -453, -39, -122, 141, 
-439, -439, 0, 439, -219, -219, -263, -156, -448, -39, -117, 146, 
-429, -448, -19, 439, -204, -234, -273, -146, -439, -24, -112, 146, 
-429, -448, -19, 439, -204, -234, -273, -146, -429, -19, -107, 146, 
-429, -448, -19, 439, -204, -234, -273, -146, -419, -14, -102, 146, 
-429, -448, -19, 439, -204, -234, -273, -146, -409, -9, -97, 146, 
-424, -434, -9, 429, -207, -222, -283, -151, -409, 0, -87, 151, 
-419, -429, -9, 424, -204, -219, -283, -156, -409, 0, -87, 156, 
-414, -424, -9, 419, -202, -217, -283, -161, -409, 0, -87, 161, 
-409, -419, -9, 414, -200, -214, -283, -165, -409, 0, -87, 165, 
-400, -419, -19, 409, -190, -219, -273, -161, -405, 4, -73, 170, 
-400, -419, -19, 409, -190, -219, -273, -156, -400, 9, -68, 175, 
-400, -419, -19, 409, -190, -219, -273, -151, -395, 14, -63, 180, 
-400, -419, -19, 409, -190, -219, -273, -146, -390, 19, -58, 185, 
-390, -419, -29, 405, -180, -224, -283, -136, -375, 39, -48, 200, 
-390, -419, -29, 405, -180, -224, -283, -136, -370, 48, -39, 204, 
-390, -419, -29, 405, -180, -224, -283, -136, -366, 58, -29, 209, 
-390, -419, -29, 405, -180, -224, -283, -136, -361, 68, -19, 214, 
-375, -400, -24, 387, -175, -212, -287, -146, -351, 68, -9, 224, 
-361, -390, -29, 375, -165, -209, -292, -146, -351, 68, -9, 224, 
-346, -380, -34, 363, -156, -207, -297, -146, -351, 68, -9, 224, 
-331, -370, -39, 351, -146, -204, -302, -146, -351, 68, -9, 224, 
-351, -370, -19, 361, -165, -195, -292, -131, -331, 82, 0, 234, 
-361, -370, -9, 366, -175, -190, -292, -126, -322, 97, 9, 244, 
-370, -370, 0, 370, -185, -185, -292, -122, -312, 112, 19, 253, 
-380, -370, 9, 375, -195, -180, -292, -117, -302, 126, 29, 263, 
-375, -356, 19, 366, -197, -168, -297, -126, -287, 141, 39, 268, 
-370, -351, 19, 361, -195, -165, -302, -126, -283, 146, 48, 273, 
-366, -346, 19, 356, -192, -163, -307, -126, -278, 151, 58, 278, 
-361, -341, 19, 351, -190, -161, -312, -126, -273, 156, 68, 283, 
-341, -326, 14, 334, -178, -156, -322, -136, -268, 170, 82, 287, 
