I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
536, -214, -751, -161, 644, -483, -810, -361, -527, -370, -165, 146, 
536, -214, -751, -161, 644, -483, -810, -361, -527, -370, -165, 146, 
536, -214, -751, -161, 644, -483, -810, -361, -527, -370, -165, 146, 
536, -214, -751, -161, 644, -483, -810, -361, -527, -370, -165, 146, 
517, -229, -746, -143, 631, -488, -780, -322, -483, -351, -190, 87, 
507, -234, -741, -136, 624, -488, -761, -292, -439, -341, -214, 29, 
497, -239, -736, -129, 617, -488, -741, -263, -395, -331, -239, -29, 
488, -244, -732, -122, 610, -488, -722, -234, -351, -322, -263, -87, 
468, -239, -707, -114, 588, -473, -702, -200, -292, -292, -253, -122, 
448, -234, -683, -107, 566, -458, -683, -175, -244, -263, -253, -146, 
429, -229, -658, -100, 544, -444, -663, -151, -195, -234, -253, -170, 
409, -224, -634, -92, 522, -429, -644, -126, -146, -204, -253, -195, 
366, -195, -561, -85, 463, -378, -614, -97, -78, -146, -219, -204, 
322, -175, -497, -73, 409, -336, -595, -68, -19, -97, -195, -204, 
278, -156, -434, -61, 356, -295, -575, -39, 39, -48, -170, -204, 
234, -136, -370, -48, 302, -253, -556, -9, 97, 0, -146, -204, 
258, -112, -370, -73, 314, -241, -556, 0, 126, 19, -131, -209, 
283, -97, -380, -92, 331, -239, -556, 0, 146, 29, -126, -214, 
307, -82, -390, -112, 348, -236, -556, 0, 165, 39, -122, -219, 
331, -68, -400, -131, 366, -234, -556, 0, 185, 48, -117, -224, 
278, -58, -336, -109, 307, -197, -536, 29, 224, 78, -97, -214, 
234, -58, -292, -87, 263, -175, -517, 48, 253, 107, -78, -204, 
190, -58, -248, -65, 219, -153, -497, 68, 283, 136, -58, -195, 
146, -58, -204, -43, 175, -131, -478, 87, 312, 165, -39, -185, 
161, -68, -229, -46, 195, -148, -488, 78, 302, 151, -53, -200, 
175, -68, -244, -53, 209, -156, -488, 78, 302, 146, -58, -204, 
190, -68, -258, -61, 224, -163, -488, 78, 302, 141, -63, -209, 
204, -68, -273, -68, 239, -170, -488, 78, 302, 136, -68, -214, 
204, -68, -273, -68, 239, -170, -478, 78, 307, 136, -78, -224, 
204, -68, -273, -68, 239, -170, -478, 78, 312, 136, -78, -224, 
204, -68, -273, -68, 239, -170, -478, 78, 317, 136, -78, -224, 
204, -68, -273, -68, 239, -170, -478, 78, 322, 136, -78, -224, 
185, -58, -244, -63, 214, -151, -463, 87, 341, 156, -68, -209, 
165, -58, -224, -53, 195, -141, -458, 97, 351, 165, -58, -204, 
146, -58, -204, -43, 175, -131, -453, 107, 361, 175, -48, -200, 
