I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
39, -1532, -1571, 746, 805, -1551, 595, 556, 692, 585, 527, 605, 
39, -1532, -1571, 746, 805, -1551, 595, 556, 692, 585, 527, 605, 
39, -1532, -1571, 746, 805, -1551, 595, 556, 692, 585, 527, 605, 
39, -1532, -1571, 746, 805, -1551, 595, 556, 692, 585, 527, 605, 
39, -1532, -1571, 746, 805, -1551, 605, 556, 692, 595, 527, 614, 
39, -1532, -1571, 746, 805, -1551, 605, 556, 692, 595, 527, 614, 
39, -1532, -1571, 746, 805, -1551, 605, 556, 692, 595, 527, 614, 
39, -1532, -1571, 746, 805, -1551, 605, 556, 692, 595, 527, 614, 
39, -1532, -1571, 746, 805, -1551, 595, 556, 692, 605, 536, 624, 
39, -1532, -1571, 746, 805, -1551, 595, 556, 692, 605, 536, 624, 
39, -1532, -1571, 746, 805, -1551, 595, 556, 692, 605, 536, 624, 
39, -1532, -1571, 746, 805, -1551, 595, 556, 692, 605, 536, 624, 
39, -1522, -1561, 741, 800, -1542, 595, 556, 692, 605, 536, 624, 
39, -1522, -1561, 741, 800, -1542, 595, 556, 692, 605, 536, 624, 
39, -1522, -1561, 741, 800, -1542, 595, 556, 692, 605, 536, 624, 
39, -1522, -1561, 741, 800, -1542, 595, 556, 692, 605, 536, 624, 
48, -1512, -1561, 732, 805, -1537, 585, 566, 702, 605, 546, 624, 
48, -1512, -1561, 732, 805, -1537, 585, 566, 702, 605, 546, 624, 
48, -1512, -1561, 732, 805, -1537, 585, 566, 702, 605, 546, 624, 
48, -1512, -1561, 732, 805, -1537, 585, 566, 702, 605, 546, 624, 
48, -1512, -1561, 732, 805, -1537, 595, 566, 712, 614, 556, 624, 
48, -1512, -1561, 732, 805, -1537, 595, 566, 712, 614, 556, 624, 
48, -1512, -1561, 732, 805, -1537, 595, 566, 712, 614, 556, 624, 
48, -1512, -1561, 732, 805, -1537, 595, 566, 712, 614, 556, 624, 
58, -1507, -1566, 724, 812, -1537, 585, 566, 712, 624, 556, 624, 
58, -1503, -1561, 722, 810, -1532, 585, 566, 712, 624, 556, 624, 
58, -1498, -1556, 719, 807, -1527, 585, 566, 712, 624, 556, 624, 
58, -1493, -1551, 717, 805, -1522, 585, 566, 712, 624, 556, 624, 
48, -1493, -1542, 722, 795, -1517, 585, 575, 712, 624, 566, 634, 
48, -1493, -1542, 722, 795, -1517, 585, 575, 712, 624, 566, 634, 
48, -1493, -1542, 722, 795, -1517, 585, 575, 712, 624, 566, 634, 
48, -1493, -1542, 722, 795, -1517, 585, 575, 712, 624, 566, 634, 
48, -1493, -1542, 722, 795, -1517, 585, 575, 712, 624, 556, 624, 
48, -1493, -1542, 722, 795, -1517, 585, 575, 712, 624, 556, 624, 
48, -1493, -1542, 722, 795, -1517, 585, 575, 712, 624, 556, 624, 
48, -1493, -1542, 722, 795, -1517, 585, 575, 712, 624, 556, 624, 
58, -1493, -1551, 717, 805, -1522, 585, 566, 702, 614, 556, 614, 
58, -1493, -1551, 717, 805, -1522, 585, 566, 702, 614, 556, 614, 
58, -1493, -1551, 717, 805, -1522, 585, 566, 702, 614, 556, 614, 
58, -1493, -1551, 717, 805, -1522, 585, 566, 702, 614, 556, 614, 
58, -1483, -1542, 712, 800, -1512, 585, 566, 692, 614, 546, 614, 
58, -1483, -1542, 712, 800, -1512, 585, 566, 692, 614, 546, 614, 
58, -1483, -1542, 712, 800, -1512, 585, 566, 692, 614, 546, 614, 
58, -1483, -1542, 712, 800, -1512, 585, 566, 692, 614, 546, 614, 
48, -1473, -1522, 712, 785, -1498, 585, 556, 692, 605, 546, 614, 
48, -1473, -1522, 712, 785, -1498, 585, 556, 692, 605, 546, 614, 
48, -1473, -1522, 712, 785, -1498, 585, 556, 692, 605, 546, 614, 
48, -1473, -1522, 712, 785, -1498, 585, 556, 692, 605, 546, 614, 
48, -1473, -1522, 712, 785, -1498, 575, 556, 692, 614, 546, 614, 
48, -1473, -1522, 712, 785, -1498, 575, 556, 692, 614, 546, 614, 
48, -1473, -1522, 712, 785, -1498, 575, 556, 692, 614, 546, 614, 
48, -1473, -1522, 712, 785, -1498, 575, 556, 692, 614, 546, 614, 
48, -1459, -1507, 705, 778, -1483, 566, 551, 683, 614, 556, 619, 
48, -1454, -1503, 702, 775, -1478, 566, 546, 683, 614, 556, 624, 
48, -1449, -1498, 700, 773, -1473, 566, 541, 683, 614, 556, 629, 
48, -1444, -1493, 697, 771, -1468, 566, 536, 683, 614, 556, 634, 
58, -1439, -1498, 690, 778, -1468, 556, 531, 683, 614, 566, 639, 
58, -1434, -1493, 688, 775, -1464, 556, 527, 683, 614, 566, 644, 
58, -1429, -1488, 685, 773, -1459, 556, 522, 683, 614, 566, 649, 
58, -1424, -1483, 683, 771, -1454, 556, 517, 683, 614, 566, 653, 
48, -1420, -1468, 685, 758, -1444, 556, 512, 678, 614, 566, 663, 
48, -1415, -1464, 683, 756, -1439, 556, 507, 673, 614, 566, 663, 
48, -1410, -1459, 680, 753, -1434, 556, 502, 668, 614, 566, 663, 
48, -1405, -1454, 678, 751, -1429, 556, 497, 663, 614, 566, 663, 
48, -1415, -1464, 683, 756, -1439, 546, 483, 653, 610, 556, 653, 
48, -1415, -1464, 683, 756, -1439, 546, 478, 644, 605, 556, 653, 
48, -1415, -1464, 683, 756, -1439, 546, 473, 634, 600, 556, 653, 
48, -1415, -1464, 683, 756, -1439, 546, 468, 624, 595, 556, 653, 
48, -1424, -1473, 688, 761, -1449, 546, 463, 610, 585, 541, 644, 
48, -1424, -1473, 688, 761, -1449, 546, 458, 605, 575, 536, 644, 
48, -1424, -1473, 688, 761, -1449, 546, 453, 600, 566, 531, 644, 
48, -1424, -1473, 688, 761, -1449, 546, 448, 595, 556, 527, 644, 
39, -1429, -1468, 695, 753, -1449, 556, 448, 590, 541, 512, 629, 
39, -1434, -1473, 697, 756, -1454, 556, 448, 585, 536, 507, 624, 
39, -1439, -1478, 700, 758, -1459, 556, 448, 580, 531, 502, 619, 
