I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-58, 351, 409, -146, -234, 380, -97, -117, -112, 185, 195, 39, 
-63, 356, 419, -146, -241, 387, -107, -122, -117, 185, 200, 43, 
-63, 356, 419, -146, -241, 387, -107, -122, -117, 200, 204, 48, 
-63, 356, 419, -146, -241, 387, -112, -122, -117, 200, 204, 48, 
-53, 370, 424, -158, -239, 397, -122, -126, -112, 195, 204, 43, 
-58, 370, 429, -156, -244, 400, -117, -131, -112, 200, 209, 43, 
-58, 380, 439, -161, -248, 409, -117, -136, -112, 204, 214, 43, 
-53, 380, 434, -163, -244, 407, -122, -146, -112, 204, 214, 43, 
-43, 385, 429, -170, -236, 407, -122, -161, -122, 214, 224, 58, 
-43, 385, 429, -170, -236, 407, -122, -165, -126, 214, 224, 58, 
-48, 380, 429, -165, -239, 405, -122, -170, -131, 214, 219, 58, 
-48, 375, 424, -163, -236, 400, -117, -175, -136, 209, 214, 53, 
-53, 370, 424, -158, -239, 397, -117, -170, -146, 190, 209, 43, 
-58, 361, 419, -151, -239, 390, -117, -161, -151, 185, 209, 43, 
-63, 346, 409, -141, -236, 378, -117, -156, -151, 180, 209, 34, 
-68, 336, 405, -134, -236, 370, -117, -151, -151, 175, 200, 34, 
-68, 341, 409, -136, -239, 375, -117, -146, -146, 180, 200, 39, 
-73, 341, 414, -134, -244, 378, -117, -136, -146, 175, 190, 39, 
-78, 336, 414, -129, -246, 375, -122, -126, -141, 161, 190, 29, 
-82, 336, 419, -126, -251, 378, -122, -117, -136, 161, 190, 29, 
-73, 336, 409, -131, -241, 373, -117, -112, -122, 161, 185, 39, 
-63, 331, 395, -134, -229, 363, -112, -112, -122, 161, 185, 39, 
-58, 322, 380, -131, -219, 351, -107, -107, -117, 161, 185, 39, 
-53, 322, 375, -134, -214, 348, -107, -107, -117, 161, 180, 39, 
-68, 312, 380, -122, -224, 346, -97, -107, -107, 165, 190, 39, 
-73, 307, 380, -117, -226, 344, -92, -107, -107, 165, 190, 39, 
-78, 297, 375, -109, -226, 336, -87, -107, -107, 156, 190, 34, 
-87, 287, 375, -100, -231, 331, -82, -107, -107, 151, 180, 29, 
-92, 268, 361, -87, -226, 314, -87, -117, -117, 131, 161, 9, 
-92, 253, 346, -80, -219, 300, -92, -122, -117, 117, 151, 9, 
-87, 244, 331, -78, -209, 287, -97, -122, -117, 112, 146, 4, 
-87, 239, 326, -75, -207, 283, -102, -117, -117, 107, 146, 0, 
-82, 244, 326, -80, -204, 285, -102, -122, -126, 97, 136, -4, 
-78, 244, 322, -82, -200, 283, -102, -126, -126, 92, 131, -4, 
-73, 244, 317, -85, -195, 280, -102, -136, -126, 87, 126, -9, 
-68, 248, 317, -90, -192, 283, -97, -141, -126, 82, 126, -9, 
-58, 244, 302, -92, -180, 273, -87, -126, -112, 82, 136, -9, 
-63, 244, 307, -90, -185, 275, -82, -126, -107, 82, 136, -9, 
-63, 239, 302, -87, -183, 270, -82, -122, -107, 78, 131, -9, 
-63, 239, 302, -87, -183, 270, -82, -122, -107, 78, 131, -9, 
-68, 229, 297, -80, -183, 263, -68, -107, -92, 78, 131, -4, 
-73, 239, 312, -82, -192, 275, -68, -107, -92, 82, 131, -4, 
-78, 239, 317, -80, -197, 278, -63, -107, -92, 82, 131, -4, 
-87, 234, 322, -73, -204, 278, -63, -107, -97, 73, 126, -9, 
-97, 224, 322, -63, -209, 273, -63, -122, -102, 73, 122, -9, 
-102, 224, 326, -61, -214, 275, -63, -122, -97, 73, 122, -9, 
-112, 224, 336, -56, -224, 280, -63, -122, -102, 68, 122, -14, 
-112, 214, 326, -51, -219, 270, -63, -122, -107, 68, 122, -14, 
-102, 214, 317, -56, -209, 265, -68, -122, -97, 68, 117, -29, 
-102, 214, 317, -56, -209, 265, -63, -122, -97, 58, 117, -29, 
-102, 209, 312, -53, -207, 261, -63, -122, -97, 53, 112, -39, 
-102, 204, 307, -51, -204, 256, -58, -112, -97, 53, 107, -39, 
-92, 195, 287, -51, -190, 241, -63, -126, -102, 43, 92, -43, 
-92, 195, 287, -51, -190, 241, -68, -136, -107, 39, 87, -48, 
-92, 185, 278, -46, -185, 231, -73, -141, -112, 29, 73, -63, 
-97, 180, 278, -41, -187, 229, -78, -146, -117, 19, 63, -68, 
-102, 195, 297, -46, -200, 246, -63, -131, -107, 29, 78, -58, 
-107, 209, 317, -51, -212, 263, -43, -117, -82, 39, 87, -43, 
-107, 219, 326, -56, -217, 273, -34, -107, -73, 48, 102, -29, 
-102, 229, 331, -63, -217, 280, -29, -102, -63, 48, 112, -24, 
-102, 219, 322, -58, -212, 270, -29, -112, -73, 39, 107, -29, 
-102, 219, 322, -58, -212, 270, -29, -112, -73, 39, 102, -34, 
-102, 214, 317, -56, -209, 265, -29, -117, -73, 39, 97, -39, 
-102, 214, 317, -56, -209, 265, -24, -117, -73, 39, 87, -43, 
-112, 219, 331, -53, -222, 275, -24, -112, -78, 39, 87, -39, 
-107, 219, 326, -56, -217, 273, -29, -112, -82, 39, 87, -39, 
-107, 219, 326, -56, -217, 273, -29, -117, -92, 39, 87, -43, 
-117, 219, 336, -51, -226, 278, -29, -117, -102, 39, 87, -43, 
-107, 209, 317, -51, -212, 263, -34, -117, -102, 34, 78, -53, 
-107, 209, 317, -51, -212, 263, -39, -122, -102, 29, 73, -58, 
-107, 200, 307, -46, -207, 253, -43, -122, -102, 29, 73, -58, 
-112, 200, 312, -43, -212, 256, -48, -122, -97, 29, 68, -58, 
-126, 204, 331, -39, -229, 268, -39, -122, -87, 24, 78, -53, 
-131, 209, 341, -39, -236, 275, -39, -122, -87, 24, 78, -53, 
-136, 209, 346, -36, -241, 278, -39, -122, -87, 19, 78, -53, 
-141, 204, 346, -31, -244, 275, -39, -122, -87, 19, 82, -48, 
-136, 204, 341, -34, -239, 273, -34, -122, -97, 24, 73, -43, 
-126, 209, 336, -41, -231, 273, -29, -122, -97, 24, 73, -43, 
-122, 214, 336, -46, -229, 275, -24, -122, -97, 24, 73, -43, 
-117, 219, 336, -51, -226, 278, -14, -122, -97, 29, 73, -43, 
-131, 209, 341, -39, -236, 275, -14, -107, -87, 39, 82, -39, 
-136, 209, 346, -36, -241, 278, -14, -102, -87, 34, 87, -43, 
-141, 204, 346, -31, -244, 275, -14, -97, -87, 34, 92, -39, 
-146, 204, 351, -29, -248, 278, -14, -97, -87, 34, 97, -34, 
-151, 190, 341, -19, -246, 265, -29, -102, -97, 19, 92, -39, 
-156, 185, 341, -14, -248, 263, -34, -107, -97, 19, 87, -39, 
-161, 180, 341, -9, -251, 261, -39, -107, -97, 24, 87, -43, 
-165, 170, 336, -2, -251, 253, -43, -112, -92, 29, 87, -48, 
-78, 244, 322, -82, -200, 283, -14, -78, -48, 58, 126, -14, 
-19, 283, 302, -131, -161, 292, -4, -63, -48, 92, 151, 0, 
-68, 219, 287, -75, -178, 253, -24, -82, -68, 92, 161, -9, 
-107, 190, 297, -41, -202, 244, -24, -97, -82, 112, 170, 0, 
-92, 209, 302, -58, -197, 256, -19, -92, -87, 136, 185, 9, 
-82, 209, 292, -63, -187, 251, -39, -102, -107, 175, 214, 19, 
-107, 200, 307, -46, -207, 253, -39, -112, -107, 234, 263, 48, 
-92, 224, 317, -65, -204, 270, -58, -122, -112, 322, 351, 102, 
-58, 244, 302, -92, -180, 273, -78, -136, -131, 419, 448, 180, 
-53, 258, 312, -102, -183, 285, -102, -136, -141, 522, 556, 263, 
-78, 283, 361, -102, -219, 322, -97, -117, -136, 649, 683, 361, 
-68, 322, 390, -126, -229, 356, -102, -112, -131, 761, 795, 448, 
-9, 375, 385, -183, -197, 380, -117, -131, -165, 844, 888, 517, 
34, 424, 390, -229, -178, 407, -156, -141, -200, 893, 941, 570, 
34, 448, 414, -241, -190, 431, -185, -151, -209, 883, 927, 580, 
19, 458, 439, -239, -209, 448, -200, -141, -195, 814, 839, 536, 
