I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-195, -141, 53, 168, -124, -43, 43, 24, 0, -92, -122, -39, 
-126, -63, 63, 95, -95, 0, 73, 48, 34, -53, -68, -9, 
9, 24, 14, -17, -2, 19, 87, 73, 48, -39, -34, 4, 
-48, -39, 9, 43, -29, -14, 63, 43, 14, -73, -53, -24, 
-136, -102, 34, 119, -85, -34, 43, 19, -14, -102, -87, -53, 
-87, -34, 53, 61, -70, 9, 58, 39, 0, -87, -87, -68, 
-43, 19, 63, 12, -53, 41, 68, 48, 0, -78, -82, -58, 
-82, -24, 58, 53, -70, 17, 53, 34, -14, -107, -92, -39, 
-112, -97, 14, 104, -63, -41, 34, 19, -24, -136, -107, -34, 
-82, -87, -4, 85, -39, -46, 58, 39, 0, -107, -87, -34, 
-24, -19, 4, 21, -14, -7, 97, 68, 34, -73, -48, -19, 
-73, -63, 9, 68, -41, -26, 78, 48, 19, -92, -78, -39, 
-126, -131, -4, 129, -61, -68, 39, 14, -14, -122, -112, -73, 
-43, -63, -19, 53, -12, -41, 53, 29, 4, -107, -92, -58, 
29, 14, -14, -21, 21, 0, 82, 58, 24, -87, -63, -29, 
-34, -24, 9, 29, -21, -7, 97, 63, 24, -82, -68, -24, 
-97, -78, 19, 87, -58, -29, 82, 48, 9, -97, -68, -24, 
-82, -48, 34, 65, -58, -7, 97, 63, 24, -78, -43, 9, 
-97, -63, 34, 80, -65, -14, 92, 68, 24, -78, -48, 4, 
-175, -156, 19, 165, -97, -68, 63, 34, -14, -117, -92, -39, 
-146, -156, -9, 151, -68, -82, 53, 29, -24, -136, -97, -43, 
-107, -112, -4, 109, -51, -58, 63, 39, -14, -141, -87, -29, 
-175, -156, 19, 165, -97, -68, 48, 24, -24, -146, -117, -48, 
-268, -234, 34, 251, -151, -100, 24, -14, -48, -156, -151, -87, 
-224, -219, 4, 222, -114, -107, 34, -14, -53, -151, -146, -92, 
-112, -141, -29, 126, -41, -85, 53, 14, -43, -136, -112, -73, 
-92, -136, -43, 114, -24, -90, 48, 14, -43, -126, -102, -63, 
-78, -131, -53, 104, -12, -92, 48, 19, -53, -141, -112, -63, 
34, -24, -58, -4, 46, -41, 73, 43, -29, -141, -97, -43, 
151, 102, -48, -126, 100, 26, 102, 73, 24, -112, -48, 0, 
92, 87, -4, -90, 48, 41, 117, 78, 43, -87, -24, 14, 
-122, -92, 29, 107, -75, -31, 78, 29, -14, -136, -68, -43, 
-209, -175, 34, 192, -122, -70, 68, 24, -29, -151, -92, -63, 
-68, -63, 4, 65, -36, -29, 112, 68, 24, -92, -63, -24, 
-24, -53, -29, 39, 2, -41, 102, 63, 19, -87, -63, -29, 
-78, -97, -19, 87, -29, -58, 73, 39, -9, -117, -78, -63, 
-43, -14, 29, 29, -36, 7, 73, 48, 0, -112, -68, -68, 
-24, 19, 43, 2, -34, 31, 48, 29, -29, -136, -102, -63, 
-87, -78, 9, 82, -48, -34, 34, 9, -53, -170, -131, -58, 
-102, -87, 14, 95, -58, -36, 53, 29, -39, -151, -97, -48, 
-34, -24, 9, 29, -21, -7, 78, 43, -14, -112, -53, -34, 
-9, -34, -24, 21, 7, -29, 92, 58, 0, -107, -73, -19, 
-58, -117, -58, 87, 0, -87, 92, 53, 0, -122, -131, -19, 
-63, -107, -43, 85, -9, -75, 92, 63, 0, -107, -151, -24, 
-48, -43, 4, 46, -26, -19, 92, 63, 14, -102, -112, -19, 
-161, -165, -4, 163, -78, -85, 63, 39, -24, -126, -92, -58, 
-278, -307, -29, 292, -124, -168, 29, 9, -68, -151, -126, -102, 
-185, -229, -43, 207, -70, -136, 43, 34, -58, -136, -117, -78, 
-29, -92, -63, 61, 17, -78, 78, 58, -9, -112, -73, -24, 
-29, -102, -73, 65, 21, -87, 87, 53, -9, -107, -58, -14, 
-97, -195, -97, 146, 0, -146, 73, 24, -39, -146, -87, -58, 
0, -141, -141, 70, 70, -141, 68, 29, -39, -156, -102, -63, 
126, 14, -112, -70, 119, -48, 73, 39, -39, -141, -102, -39, 
48, -29, -78, -9, 63, -53, 48, 9, -78, -185, -136, -68, 
-122, -165, -43, 143, -39, -104, 19, -19, -92, -219, -146, -107, 
-156, -156, 0, 156, -78, -78, 43, 9, -63, -185, -122, -92, 
-151, -112, 39, 131, -95, -36, 68, 24, -58, -156, -122, -87, 
-122, -136, -14, 129, -53, -75, 73, 34, -53, -146, -107, -82, 
-34, -126, -92, 80, 29, -109, 78, 48, -29, -122, -78, -48, 
4, -92, -97, 43, 51, -95, 73, 53, -19, -117, -78, -34, 
9, -39, -48, 14, 29, -43, 73, 43, -29, -131, -92, -53, 
0, -43, -43, 21, 21, -43, 68, 34, -24, -136, -107, -58, 
-73, -117, -43, 95, -14, -80, 73, 39, -19, -131, -102, -53, 
-122, -102, 19, 112, -70, -41, 78, 34, -14, -136, -78, -39, 
-73, 0, 73, 36, -73, 36, 97, 53, 0, -126, -63, -24, 
-48, -24, 24, 36, -36, 0, 82, 43, -19, -136, -82, -34, 
-82, -102, -19, 92, -31, -61, 53, 24, -48, -151, -112, -48, 
-63, -87, -24, 75, -19, -56, 82, 48, -43, -136, -97, -48, 
4, -53, -58, 24, 31, -56, 126, 82, -24, -107, -58, -48, 
-58, -102, -43, 80, -7, -73, 117, 82, -24, -117, -48, -39, 
-107, -131, -24, 119, -41, -78, 97, 68, -24, -141, -63, -14, 
-78, -141, -63, 109, -7, -102, 92, 63, -19, -151, -78, -9, 
-92, -165, -73, 129, -9, -119, 68, 39, -39, -161, -92, -43, 
-165, -180, -14, 173, -75, -97, 29, -9, -73, -180, -122, -82, 
-161, -185, -24, 173, -68, -104, 34, -9, -82, -190, -151, -112, 
-24, -122, -97, 73, 36, -109, 68, 29, -48, -156, -141, -97, 
53, -48, -102, -2, 78, -75, 73, 43, -39, -131, -117, -82, 
-63, -97, -34, 80, -14, -65, 48, 14, -82, -170, -131, -82, 
-165, -131, 34, 148, -100, -48, 39, 14, -102, -200, -146, -78, 
-170, -117, 53, 143, -112, -31, 63, 29, -68, -170, -107, -58, 
-146, -126, 19, 136, -82, -53, 78, 34, -48, -156, -63, -58, 
-117, -146, -29, 131, -43, -87, 48, 9, -82, -195, -82, -87, 
-39, -117, -78, 78, 19, -97, 73, 43, -43, -165, -92, -73, 
34, -82, -117, 24, 75, -100, 131, 87, 9, -102, -97, -48, 
53, -73, -126, 9, 90, -100, 117, 78, -14, -117, -141, -63, 
63, -34, -97, -14, 80, -65, 78, 63, -48, -170, -146, -53, 
29, -58, -87, 14, 58, -73, 73, 48, -63, -175, -136, -48, 
-68, -190, -122, 129, 26, -156, 48, 4, -82, -180, -161, -92, 
-126, -258, -131, 192, 2, -195, 24, -19, -87, -195, -161, -112, 
-107, -190, -82, 148, -12, -136, 48, 14, -78, -180, -117, -73, 
-53, -97, -43, 75, -4, -70, 82, 43, -58, -175, -87, -48, 
63, -14, -78, -24, 70, -46, 117, 78, -9, -156, -53, -34, 
82, -29, -112, -26, 97, -70, 146, 92, 19, -117, -19, -24, 
-53, -180, -126, 117, 36, -153, 117, 68, -24, -126, -68, -68, 
-102, -224, -122, 163, 9, -173, 87, 43, -68, -146, -136, -102, 
-43, -136, -92, 90, 24, -114, 117, 78, -39, -107, -97, -43, 
-48, -102, -53, 75, 2, -78, 141, 102, -14, -78, -48, 14, 
-73, -97, -24, 85, -24, -61, 117, 87, -19, -112, -48, 4, 
-63, -102, -39, 82, -12, -70, 87, 53, -43, -151, -68, -19, 
-78, -156, -78, 117, 0, -117, 73, 39, -78, -180, -102, -34, 
-136, -219, -82, 178, -26, -151, 48, 19, -97, -195, -161, -48, 
-136, -219, -82, 178, -26, -151, 39, 14, -92, -209, -214, -92, 
-97, -161, -63, 129, -17, -112, 53, 19, -82, -175, -185, -117, 
-39, -97, -58, 68, 9, -78, 87, 48, -58, -136, -107, -97, 
14, -78, -92, 31, 53, -85, 102, 68, -39, -122, -63, -73, 
-63, -185, -122, 124, 29, -153, 82, 48, -58, -141, -78, -87, 
-180, -292, -112, 236, -34, -202, 73, 43, -73, -151, -87, -97, 
-102, -234, -131, 168, 14, -183, 112, 92, -24, -112, -48, -39, 
14, -195, -209, 90, 112, -202, 156, 131, 9, -73, -14, 14, 
24, -185, -209, 80, 117, -197, 141, 112, -9, -97, -34, -14, 
63, -48, -112, -7, 87, -80, 102, 73, -29, -141, -63, -48, 
24, -19, -43, -2, 34, -31, 63, 34, -48, -180, -102, -78, 
-170, -219, -48, 195, -61, -134, 24, -19, -112, -234, -170, -126, 
-175, -253, -78, 214, -48, -165, 43, 4, -107, -219, -156, -112, 
-29, -97, -68, 63, 19, -82, 78, 34, -63, -185, -112, -87, 
-63, -112, -48, 87, -7, -80, 63, 29, -63, -180, -122, -107, 
-117, -175, -58, 146, -29, -117, 63, 34, -68, -165, -102, -107, 
-73, -117, -43, 95, -14, -80, 68, 43, -73, -165, -87, -82, 
-78, -112, -34, 95, -21, -73, 53, 29, -97, -195, -102, -68, 
