I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-87, -68, 19, 78, -53, -24, 29, 29, -9, 19, -68, 48, 
-87, -68, 19, 78, -53, -24, 29, 29, -9, 19, -68, 48, 
-87, -68, 19, 78, -53, -24, 29, 29, -9, 19, -68, 48, 
-87, -68, 19, 78, -53, -24, 29, 29, -9, 19, -68, 48, 
-87, -58, 29, 73, -58, -14, 29, 29, 0, 29, -58, 58, 
-87, -58, 29, 73, -58, -14, 29, 29, 0, 29, -58, 58, 
-87, -58, 29, 73, -58, -14, 29, 29, 0, 29, -58, 58, 
-87, -58, 29, 73, -58, -14, 29, 29, 0, 29, -58, 58, 
-87, -68, 19, 78, -53, -24, 39, 39, 0, 29, -58, 68, 
-87, -68, 19, 78, -53, -24, 39, 39, 0, 29, -58, 68, 
-87, -68, 19, 78, -53, -24, 39, 39, 0, 29, -58, 68, 
-87, -68, 19, 78, -53, -24, 39, 39, 0, 29, -58, 68, 
-87, -68, 19, 78, -53, -24, 39, 39, 0, 29, -58, 63, 
-87, -68, 19, 78, -53, -24, 39, 39, 0, 29, -58, 58, 
-87, -68, 19, 78, -53, -24, 39, 39, 0, 29, -58, 53, 
-87, -68, 19, 78, -53, -24, 39, 39, 0, 29, -58, 48, 
-78, -63, 14, 70, -46, -24, 29, 39, 0, 29, -58, 58, 
-78, -58, 19, 68, -48, -19, 29, 39, 0, 29, -58, 58, 
-78, -53, 24, 65, -51, -14, 29, 39, 0, 29, -58, 58, 
-78, -48, 29, 63, -53, -9, 29, 39, 0, 29, -58, 58, 
-68, -48, 19, 58, -43, -14, 29, 29, 0, 39, -68, 58, 
-68, -48, 19, 58, -43, -14, 29, 29, 0, 39, -68, 58, 
-68, -48, 19, 58, -43, -14, 29, 29, 0, 39, -68, 58, 
-68, -48, 19, 58, -43, -14, 29, 29, 0, 39, -68, 58, 
-82, -63, 19, 73, -51, -21, 19, 39, 0, 29, -68, 48, 
-87, -68, 19, 78, -53, -24, 19, 39, 0, 29, -68, 48, 
-92, -73, 19, 82, -56, -26, 19, 39, 0, 29, -68, 48, 
-97, -78, 19, 87, -58, -29, 19, 39, 0, 29, -68, 48, 
-78, -68, 9, 73, -43, -29, 19, 48, 9, 39, -58, 58, 
-68, -58, 9, 63, -39, -24, 19, 48, 9, 39, -58, 58, 
-58, -48, 9, 53, -34, -19, 19, 48, 9, 39, -58, 58, 
-48, -39, 9, 43, -29, -14, 19, 48, 9, 39, -58, 58, 
-53, -43, 9, 48, -31, -17, 9, 39, 0, 39, -58, 48, 
-58, -48, 9, 53, -34, -19, 9, 39, 0, 39, -58, 48, 
-63, -53, 9, 58, -36, -21, 9, 39, 0, 39, -58, 48, 
-68, -58, 9, 63, -39, -24, 9, 39, 0, 39, -58, 48, 
-58, -48, 9, 53, -34, -19, 19, 48, 9, 48, -48, 48, 
-58, -48, 9, 53, -34, -19, 19, 48, 9, 48, -48, 48, 
-58, -48, 9, 53, -34, -19, 19, 48, 9, 48, -48, 48, 
-58, -48, 9, 53, -34, -19, 19, 48, 9, 48, -48, 48, 
-63, -53, 9, 58, -36, -21, 9, 39, 4, 48, -58, 48, 
-68, -58, 9, 63, -39, -24, 9, 39, 0, 48, -58, 48, 
-73, -63, 9, 68, -41, -26, 9, 39, -4, 48, -58, 48, 
-78, -68, 9, 73, -43, -29, 9, 39, -9, 48, -58, 48, 
-63, -63, 0, 63, -31, -31, 19, 39, 0, 48, -48, 58, 
-58, -58, 0, 58, -29, -29, 19, 39, 0, 48, -48, 58, 
-53, -53, 0, 53, -26, -26, 19, 39, 0, 48, -48, 58, 
-48, -48, 0, 48, -24, -24, 19, 39, 0, 48, -48, 58, 
-63, -53, 9, 58, -36, -21, 19, 39, 0, 39, -58, 48, 
-68, -58, 9, 63, -39, -24, 19, 39, 0, 39, -58, 48, 
-73, -63, 9, 68, -41, -26, 19, 39, 0, 39, -58, 48, 
-78, -68, 9, 73, -43, -29, 19, 39, 0, 39, -58, 48, 
-68, -58, 9, 63, -39, -24, 9, 29, -9, 48, -58, 58, 
-68, -58, 9, 63, -39, -24, 9, 29, -9, 48, -58, 58, 
-68, -58, 9, 63, -39, -24, 9, 29, -9, 48, -58, 58, 
-68, -58, 9, 63, -39, -24, 9, 29, -9, 48, -58, 58, 
-58, -48, 9, 53, -34, -19, 0, 29, -9, 39, -58, 58, 
-58, -48, 9, 53, -34, -19, 0, 29, -9, 39, -58, 58, 
