I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
14, -19, -34, 2, 24, -26, 39, 68, 68, 43, 24, -9, 
9, -19, -29, 4, 19, -24, 39, 68, 73, 48, 29, 0, 
0, -19, -19, 9, 9, -19, 43, 73, 82, 58, 39, 4, 
0, -19, -19, 9, 9, -19, 48, 78, 87, 58, 39, 9, 
9, -14, -24, 2, 17, -19, 43, 73, 87, 58, 39, 9, 
4, -19, -24, 7, 14, -21, 43, 78, 92, 63, 39, 9, 
9, -19, -29, 4, 19, -24, 39, 78, 92, 68, 39, 4, 
24, -14, -39, -4, 31, -26, 39, 78, 92, 68, 39, 4, 
14, -14, -29, 0, 21, -21, 34, 82, 92, 73, 43, 14, 
14, -9, -24, -2, 19, -17, 34, 82, 82, 73, 48, 9, 
19, -9, -29, -4, 24, -19, 34, 87, 87, 73, 53, 14, 
4, 4, 0, -4, 2, 2, 39, 92, 97, 78, 53, 24, 
-9, -9, 0, 9, -4, -4, 43, 97, 102, 82, 58, 29, 
0, -14, -14, 7, 7, -14, 43, 92, 112, 87, 58, 29, 
4, -14, -19, 4, 12, -17, 43, 97, 117, 92, 63, 34, 
9, -9, -19, 0, 14, -14, 39, 97, 117, 97, 73, 39, 
14, 4, -9, -9, 12, -2, 34, 97, 117, 102, 73, 39, 
24, 14, -9, -19, 17, 2, 29, 102, 117, 107, 82, 43, 
24, 29, 4, -26, 9, 17, 29, 107, 122, 117, 97, 53, 
19, 34, 14, -26, 2, 24, 29, 112, 126, 122, 102, 58, 
19, 34, 14, -26, 2, 24, 29, 117, 131, 126, 102, 68, 
14, 29, 14, -21, 0, 21, 39, 122, 136, 126, 107, 73, 
9, 24, 14, -17, -2, 19, 43, 131, 141, 136, 117, 82, 
14, 34, 19, -24, -2, 26, 39, 126, 146, 141, 126, 82, 
19, 39, 19, -29, 0, 29, 39, 131, 151, 151, 131, 92, 
24, 48, 24, -36, 0, 36, 29, 136, 156, 161, 141, 97, 
34, 63, 29, -48, 2, 46, 29, 141, 156, 165, 146, 102, 
43, 63, 19, -53, 12, 41, 19, 136, 156, 165, 146, 97, 
39, 73, 34, -56, 2, 53, 19, 141, 161, 170, 151, 107, 
34, 73, 39, -53, -2, 56, 19, 146, 161, 175, 161, 112, 
34, 73, 39, -53, -2, 56, 19, 151, 161, 185, 170, 117, 
34, 78, 43, -56, -4, 61, 19, 156, 170, 190, 180, 126, 
24, 82, 58, -53, -17, 70, 19, 161, 180, 204, 190, 131, 
29, 82, 53, -56, -12, 68, 14, 165, 185, 209, 190, 136, 
29, 92, 63, -61, -17, 78, 14, 165, 190, 214, 204, 146, 
39, 97, 58, -68, -9, 78, 14, 170, 204, 229, 219, 156, 
48, 107, 58, -78, -4, 82, 9, 170, 195, 229, 224, 161, 
58, 122, 63, -90, -2, 92, 4, 165, 190, 229, 224, 165, 
48, 126, 78, -87, -14, 102, 0, 170, 190, 239, 234, 170, 
48, 136, 87, -92, -19, 112, 0, 170, 195, 244, 248, 185, 
48, 141, 92, -95, -21, 117, -9, 170, 204, 248, 258, 190, 
39, 146, 107, -92, -34, 126, -9, 180, 209, 253, 268, 204, 
24, 141, 117, -82, -46, 129, 0, 180, 219, 263, 273, 209, 
24, 146, 122, -85, -48, 134, 4, 180, 219, 268, 283, 209, 
29, 151, 122, -90, -46, 136, -9, 175, 224, 273, 278, 214, 
34, 156, 122, -95, -43, 139, -14, 175, 219, 278, 283, 219, 
48, 161, 112, -104, -31, 136, -29, 170, 214, 273, 278, 214, 
53, 170, 117, -112, -31, 143, -34, 161, 209, 273, 278, 224, 
48, 180, 131, -114, -41, 156, -34, 165, 209, 278, 292, 234, 
53, 180, 126, -117, -36, 153, -34, 165, 209, 283, 297, 239, 
53, 190, 136, -122, -41, 163, -34, 165, 209, 283, 302, 244, 
48, 185, 136, -117, -43, 161, -29, 165, 214, 283, 302, 244, 
39, 190, 151, -114, -56, 170, -34, 165, 214, 278, 302, 248, 
39, 190, 151, -114, -56, 170, -39, 161, 214, 278, 302, 248, 
39, 190, 151, -114, -56, 170, -43, 156, 209, 278, 307, 248, 
48, 209, 161, -129, -56, 185, -48, 146, 204, 283, 302, 253, 
58, 219, 161, -139, -51, 190, -53, 136, 190, 278, 297, 248, 
68, 224, 156, -146, -43, 190, -58, 131, 185, 278, 292, 244, 
53, 214, 161, -134, -53, 187, -58, 126, 175, 278, 287, 244, 
48, 214, 165, -131, -58, 190, -58, 122, 170, 263, 278, 239, 
48, 214, 165, -131, -58, 190, -58, 107, 161, 248, 273, 229, 
43, 204, 161, -124, -58, 183, -58, 102, 156, 239, 258, 229, 
29, 190, 161, -109, -65, 175, -48, 97, 151, 234, 253, 219, 
24, 185, 161, -104, -68, 173, -48, 92, 141, 219, 239, 204, 
24, 175, 151, -100, -63, 163, -48, 78, 131, 195, 219, 185, 
34, 161, 126, -97, -46, 143, -43, 68, 117, 180, 190, 165, 
34, 146, 112, -90, -39, 129, -43, 63, 102, 165, 165, 146, 
39, 126, 87, -82, -24, 107, -43, 53, 92, 146, 151, 136, 
24, 112, 87, -68, -31, 100, -39, 48, 82, 131, 136, 122, 
