I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-58, -58, 0, 58, -29, -29, -263, -126, -117, -244, -126, -39, 
-58, -58, 0, 58, -29, -29, -263, -126, -117, -244, -126, -39, 
-58, -58, 0, 58, -29, -29, -263, -126, -117, -244, -126, -39, 
-58, -58, 0, 58, -29, -29, -263, -126, -117, -244, -126, -39, 
-58, -58, 0, 58, -29, -29, -263, -126, -117, -244, -126, -39, 
-58, -58, 0, 58, -29, -29, -263, -126, -117, -244, -126, -39, 
-58, -58, 0, 58, -29, -29, -263, -126, -117, -244, -126, -39, 
-58, -58, 0, 58, -29, -29, -263, -126, -117, -244, -126, -39, 
-58, -68, -9, 63, -24, -39, -263, -126, -126, -248, -126, -48, 
-58, -68, -9, 63, -24, -39, -263, -126, -126, -253, -126, -48, 
-58, -68, -9, 63, -24, -39, -263, -126, -126, -258, -126, -48, 
-58, -68, -9, 63, -24, -39, -263, -126, -126, -263, -126, -48, 
-58, -68, -9, 63, -24, -39, -253, -136, -136, -263, -126, -48, 
-58, -68, -9, 63, -24, -39, -253, -136, -136, -263, -126, -48, 
-58, -68, -9, 63, -24, -39, -253, -136, -136, -263, -126, -48, 
-58, -68, -9, 63, -24, -39, -253, -136, -136, -263, -126, -48, 
-68, -78, -9, 73, -29, -43, -253, -126, -136, -263, -136, -39, 
-68, -78, -9, 73, -29, -43, -253, -126, -136, -263, -136, -39, 
-68, -78, -9, 73, -29, -43, -253, -126, -136, -263, -136, -39, 
-68, -78, -9, 73, -29, -43, -253, -126, -136, -263, -136, -39, 
-68, -78, -9, 73, -29, -43, -253, -126, -146, -263, -136, -48, 
-68, -78, -9, 73, -29, -43, -253, -126, -146, -263, -136, -48, 
-68, -78, -9, 73, -29, -43, -253, -126, -146, -263, -136, -48, 
-68, -78, -9, 73, -29, -43, -253, -126, -146, -263, -136, -48, 
-68, -78, -9, 73, -29, -43, -263, -126, -146, -273, -146, -48, 
-68, -78, -9, 73, -29, -43, -263, -126, -146, -273, -146, -48, 
-68, -78, -9, 73, -29, -43, -263, -126, -146, -273, -146, -48, 
-68, -78, -9, 73, -29, -43, -263, -126, -146, -273, -146, -48, 
-68, -87, -19, 78, -24, -53, -253, -126, -146, -263, -146, -58, 
-68, -87, -19, 78, -24, -53, -253, -126, -146, -263, -146, -58, 
-68, -87, -19, 78, -24, -53, -253, -126, -146, -263, -146, -58, 
-68, -87, -19, 78, -24, -53, -253, -126, -146, -263, -146, -58, 
-68, -87, -19, 78, -24, -53, -253, -126, -156, -273, -146, -48, 
-68, -87, -19, 78, -24, -53, -253, -126, -156, -273, -146, -48, 
-68, -87, -19, 78, -24, -53, -253, -126, -156, -273, -146, -48, 
-68, -87, -19, 78, -24, -53, -253, -126, -156, -273, -146, -48, 
-58, -87, -29, 73, -14, -58, -253, -136, -165, -273, -146, -58, 
-58, -87, -29, 73, -14, -58, -253, -136, -165, -273, -146, -58, 
-58, -87, -29, 73, -14, -58, -253, -136, -165, -273, -146, -58, 
-58, -87, -29, 73, -14, -58, -253, -136, -165, -273, -146, -58, 
-68, -97, -29, 82, -19, -63, -258, -141, -165, -283, -146, -58, 
-68, -97, -29, 82, -19, -63, -263, -146, -165, -283, -146, -58, 
-68, -97, -29, 82, -19, -63, -268, -151, -165, -283, -146, -58, 
-68, -97, -29, 82, -19, -63, -273, -156, -165, -283, -146, -58, 
-78, -97, -19, 87, -29, -58, -263, -156, -165, -283, -156, -58, 
-78, -97, -19, 87, -29, -58, -263, -156, -165, -283, -156, -58, 
-78, -97, -19, 87, -29, -58, -263, -156, -165, -283, -156, -58, 
