I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
0, -48, -48, 24, 24, -48, -136, -263, 819, -48, -224, -9, 
0, -48, -48, 24, 24, -48, -136, -263, 819, -48, -224, -9, 
0, -48, -48, 24, 24, -48, -136, -263, 819, -48, -224, -9, 
0, -48, -48, 24, 24, -48, -136, -263, 819, -48, -224, -9, 
9, -39, -48, 14, 29, -43, -146, -253, 829, -29, -209, 0, 
9, -39, -48, 14, 29, -43, -146, -253, 839, -19, -204, 0, 
9, -39, -48, 14, 29, -43, -146, -253, 849, -9, -200, 0, 
9, -39, -48, 14, 29, -43, -146, -253, 858, 0, -195, 0, 
9, -24, -34, 7, 21, -29, -146, -244, 863, 9, -180, 14, 
9, -19, -29, 4, 19, -24, -146, -244, 868, 19, -175, 19, 
9, -14, -24, 2, 17, -19, -146, -244, 873, 29, -170, 24, 
9, -9, -19, 0, 14, -14, -146, -244, 878, 39, -165, 29, 
19, 4, -14, -12, 17, -4, -156, -239, 888, 48, -151, 34, 
19, 9, -9, -14, 14, 0, -156, -234, 897, 58, -146, 39, 
19, 14, -4, -17, 12, 4, -156, -229, 907, 68, -141, 43, 
19, 19, 0, -19, 9, 9, -156, -224, 917, 78, -136, 48, 
29, 34, 4, -31, 12, 19, -165, -219, 927, 92, -126, 63, 
29, 39, 9, -34, 9, 24, -165, -214, 936, 107, -117, 68, 
29, 43, 14, -36, 7, 29, -165, -209, 946, 122, -107, 73, 
29, 48, 19, -39, 4, 34, -165, -204, 956, 136, -97, 78, 
34, 53, 19, -43, 7, 36, -175, -195, 971, 156, -78, 92, 
39, 58, 19, -48, 9, 39, -175, -195, 976, 165, -68, 97, 
43, 63, 19, -53, 12, 41, -175, -195, 980, 175, -58, 102, 
48, 68, 19, -58, 14, 43, -175, -195, 985, 185, -48, 107, 
39, 78, 39, -58, 0, 58, -175, -180, 1005, 209, -29, 117, 
39, 87, 48, -63, -4, 68, -175, -175, 1015, 224, -19, 126, 
39, 97, 58, -68, -9, 78, -175, -170, 1024, 239, -9, 136, 
39, 107, 68, -73, -14, 87, -175, -165, 1034, 253, 0, 146, 
43, 122, 78, -82, -17, 100, -185, -151, 1049, 268, 19, 156, 
48, 126, 78, -87, -14, 102, -185, -146, 1063, 283, 29, 165, 
53, 131, 78, -92, -12, 104, -185, -141, 1078, 297, 39, 175, 
58, 136, 78, -97, -9, 107, -185, -136, 1093, 312, 48, 185, 
63, 146, 82, -104, -9, 114, -195, -131, 1102, 322, 63, 195, 
68, 156, 87, -112, -9, 122, -195, -126, 1102, 331, 68, 195, 
73, 165, 92, -119, -9, 129, -195, -122, 1102, 341, 73, 195, 
78, 175, 97, -126, -9, 136, -195, -117, 1102, 351, 78, 195, 
78, 175, 97, -126, -9, 136, -204, -107, 1117, 366, 82, 200, 
78, 175, 97, -126, -9, 136, -204, -107, 1122, 370, 87, 204, 
78, 175, 97, -126, -9, 136, -204, -107, 1127, 375, 92, 209, 
78, 175, 97, -126, -9, 136, -204, -107, 1132, 380, 97, 214, 
78, 190, 112, -134, -17, 151, -204, -97, 1141, 390, 102, 219, 
78, 195, 117, -136, -19, 156, -204, -97, 1141, 390, 107, 224, 
78, 200, 122, -139, -21, 161, -204, -97, 1141, 390, 112, 229, 
78, 204, 126, -141, -24, 165, -204, -97, 1141, 390, 117, 234, 
87, 204, 117, -146, -14, 161, -214, -97, 1132, 390, 107, 239, 
87, 204, 117, -146, -14, 161, -214, -97, 1132, 390, 107, 244, 
87, 204, 117, -146, -14, 161, -214, -97, 1132, 390, 107, 248, 
87, 204, 117, -146, -14, 161, -214, -97, 1132, 390, 107, 253, 
78, 200, 122, -139, -21, 161, -214, -107, 1132, 380, 107, 239, 
78, 195, 117, -136, -19, 156, -214, -107, 1132, 380, 107, 234, 
78, 190, 112, -134, -17, 151, -214, -107, 1132, 380, 107, 229, 
78, 185, 107, -131, -14, 146, -214, -107, 1132, 380, 107, 224, 
78, 180, 102, -129, -12, 141, -214, -112, 1112, 361, 97, 224, 
78, 175, 97, -126, -9, 136, -214, -117, 1102, 351, 87, 224, 
78, 170, 92, -124, -7, 131, -214, -122, 1093, 341, 78, 224, 
78, 165, 87, -122, -4, 126, -214, -126, 1083, 331, 68, 224, 
78, 151, 73, -114, 2, 112, -214, -141, 1058, 302, 53, 214, 
78, 146, 68, -112, 4, 107, -214, -146, 1044, 283, 39, 204, 
78, 141, 63, -109, 7, 102, -214, -151, 1029, 263, 24, 195, 
78, 136, 58, -107, 9, 97, -214, -156, 1015, 244, 9, 185, 
73, 117, 43, -95, 14, 80, -209, -161, 1000, 224, -4, 170, 
68, 107, 39, -87, 14, 73, -204, -165, 985, 204, -19, 156, 
63, 97, 34, -80, 14, 65, -200, -170, 971, 185, -34, 141, 
58, 87, 29, -73, 14, 58, -195, -175, 956, 165, -48, 126, 
53, 63, 9, -58, 21, 36, -190, -190, 927, 131, -78, 112, 
48, 48, 0, -48, 24, 24, -185, -195, 907, 107, -97, 97, 
43, 34, -9, -39, 26, 12, -180, -200, 888, 82, -117, 82, 
39, 19, -19, -29, 29, 0, -175, -204, 868, 58, -136, 68, 
39, 4, -34, -21, 36, -14, -175, -219, 844, 39, -151, 48, 
39, -9, -48, -14, 43, -29, -175, -224, 829, 19, -165, 39, 
39, -24, -63, -7, 51, -43, -175, -229, 814, 0, -180, 29, 
39, -39, -78, 0, 58, -58, -175, -234, 800, -19, -195, 19, 
